country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,9,0,1.22,5.56
Albania,7,0,1.29,50.93
Algeria,0,0,1.5,71.3
Andorra,1,0,1.09,62.96
Angola,6,0,1.06,60.19
Antigua and Barbuda,4,0,0.32,0
Argentina,0,0.423,0.91,79.17
Armenia,9,0,1.01,0
Australia,7,0,0.84,52.31
Austria,0,0.22,1.32,75
Azerbaijan,1,0,1.26,64.35
Bahamas,9,0,0.73,0
Bahrain,6,0.021,0.88,58.33
Bangladesh,0,0.119,1.04,80.09
Barbados,2,0,0.84,40.74
Belarus,8,0.041,1.14,22.22
Belgium,1,0.23,0.75,65.74
Belize,1,0,1.15,66.67
Benin,2,0,0.95,31.48
Bhutan,0,0,0.92,77.78
Bolivia,0,0.102,0.86,84.26
Bosnia and Herzegovina,2,0,1.16,40.74
Botswana,7,0,0.73,52.78
Brazil,6,0,1.08,57.87
Brunei,2,0,0,35.19
Bulgaria,7,0.296,1.28,48.15
Burkina Faso,8,0,1,22.22
Burundi,5,0,0.8,14.81
Cambodia,2,0,0.92,34.26
Cameroon,3,0,0.93,45.37
Canada,6,0.071,1.19,60.65
Cape Verde,0,0.151,1.05,71.3
Central African Republic,8,0,0.63,24.07
Chad,1,0,0.95,70.37
Chile,0,0.041,0.99,81.94
China,1,0,1.02,63.43
Colombia,1,0,0.98,65.74
Comoros,9,0,0.64,0
Congo,3,0,0.56,47.22
Costa Rica,6,0,1.01,55.56
Cote d'Ivoire,8,0.023,0.95,25
Croatia,2,0.277,1.12,31.48
Cuba,6,0.006,0.92,59.26
Cyprus,1,0.057,1.18,69.44
Czechia,0,0.299,0.8,73.15
Democratic Republic of Congo,8,0.162,1.11,22.22
Denmark,2,0.017,1.14,39.81
Djibouti,3,0,1.03,43.52
Dominica,2,0,0,37.04
Dominican Republic,1,0.12,1.08,67.59
Ecuador,7,0,0.95,52.78
Egypt,6,0,1.16,60.19
El Salvador,7,0.067,1.13,52.78
Equatorial Guinea,4,0,0.48,0
Eritrea,0,0,0.42,82.41
Estonia,8,0.041,1.47,25.93
Eswatini,7,0,1.09,48.15
Ethiopia,6,0.079,0.9,57.41
Fiji,7,0,0,49.07
Finland,2,0.017,1.13,40.74
France,0,0.14,1.07,78.7
Gabon,1,0,1.1,69.44
Gambia,6,0,0.66,56.48
Georgia,6,0,1.32,55.56
Germany,1,0.078,1.18,62.04
Ghana,2,0.067,1.16,38.89
Greece,0,0.104,1.29,78.7
Grenada,4,0,0,0
Guatemala,7,0.15,1.02,49.54
Guinea,2,0,1.09,35.65
Guinea-Bissau,4,0,0.38,0
Guyana,0,0,1.04,72.22
Haiti,3,0,0.86,47.22
Honduras,0,0,0.99,87.04
Hungary,6,0.243,1.29,57.41
Iceland,7,0.021,0.61,52.78
India,6,0.041,0.94,61.57
Indonesia,7,0.138,1.05,50.46
International,4,0,0,0
Iran,1,0.239,1.19,68.06
Iraq,7,0.186,0.93,51.85
Ireland,0,0.043,0.77,81.48
Israel,1,0.021,0.8,65.74
Italy,0,0.16,1.21,76.85
Jamaica,1,0.098,0.94,67.59
Japan,2,0.05,1.33,38.89
Jordan,0,0,1.23,75.93
Kazakhstan,1,0.025,1.38,68.06
Kenya,1,0.149,1.14,62.96
Kosovo,0,0,1.53,74.07
Kuwait,1,0.117,0.98,62.96
Kyrgyzstan,6,0,1.05,57.87
Laos,2,0,0,33.33
Latvia,3,0.049,1.3,45.37
Lebanon,6,0,1.09,57.41
Lesotho,3,0,0.8,47.22
Liberia,6,0,1.04,57.41
Libya,0,0.247,1.02,79.63
Liechtenstein,9,0,1.09,0
Lithuania,1,0.128,1.42,62.96
Luxembourg,6,0.067,1.21,56.48
Madagascar,2,0.055,0.38,37.04
Malawi,7,0.005,0.86,50.93
Malaysia,0,0.056,1.12,78.24
Maldives,9,0.029,1.02,0
Mali,2,0,1.15,37.96
Malta,9,0.046,1.04,0
Marshall Islands,4,0,0,0
Mauritania,5,0.029,1.42,17.59
Mauritius,5,0,0.72,16.67
Mexico,0,0.435,1.03,71.76
Moldova,7,0,1.13,48.15
Monaco,9,0,1.14,0
Mongolia,2,0,1.27,35.19
Montenegro,9,0,1.27,0
Morocco,6,0.239,1.13,60.19
Mozambique,6,0.071,1.06,55.09
Myanmar,0,0,1.03,79.63
Namibia,2,0.037,1,37.96
Nepal,1,0.249,0.92,63.89
Netherlands,1,0.138,0.83,65.74
New Zealand,8,0.001,0.89,22.22
Nicaragua,5,0,0.56,8.33
Niger,8,0,1.4,24.07
Nigeria,7,0.019,1.1,50.93
North Macedonia,9,0.371,1.2,0
Norway,7,0.025,1.25,52.78
Oman,2,0,1,37.04
Pakistan,7,0.045,1.3,53.24
Palestine,2,0.124,1.04,40.74
Panama,6,0.134,1.15,58.33
Papua New Guinea,3,0,0.7,41.67
Paraguay,1,0.212,1.01,64.81
Peru,0,0,0.96,74.07
Philippines,1,0.066,0.97,68.98
Poland,0,0.362,1.23,71.3
Portugal,6,0.138,1.25,60.65
Qatar,1,0.04,0.96,64.81
Romania,6,0.293,1.2,54.63
Russia,3,0.037,1.11,44.91
Rwanda,6,0.007,1.32,58.33
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,9,0,0.76,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,2,0,1.29,40.74
Sao Tome and Principe,9,0,0.81,0
Saudi Arabia,7,0.007,0.96,50
Senegal,2,0.015,0.95,37.96
Serbia,6,0.189,1.56,54.63
Seychelles,2,0,0.17,31.48
Sierra Leone,2,0,0.94,31.48
Singapore,7,0,1.02,52.78
Slovakia,0,0.167,1.04,73.15
Slovenia,1,0.271,1.05,68.52
Solomon Islands,3,0,0,43.52
Somalia,2,0,0.72,37.96
South Africa,2,0.076,1.03,38.89
South Korea,3,0.011,1.11,44.44
South Sudan,2,0.004,1.08,35.19
Spain,0,0.122,1.08,71.3
Sri Lanka,6,0.039,1.14,55.09
Sudan,8,0,1.38,28.7
Suriname,6,0,0.83,57.41
Sweden,6,0.095,1.51,55.56
Switzerland,6,0.277,1.17,59.26
Syria,2,0,1.1,40.74
Taiwan,8,0.01,1.2,23.15
Tajikistan,2,0,1,33.33
Tanzania,5,0,0,13.89
Thailand,3,0.002,1.01,47.22
Timor,8,0,0,25.93
Togo,7,0.023,1.05,52.78
Trinidad and Tobago,1,0.162,1.02,65.74
Tunisia,1,0,1.09,66.67
Turkey,1,0.017,1.1,62.5
Uganda,6,0.094,1.17,61.11
Ukraine,6,0.221,1.17,58.8
United Arab Emirates,3,0.01,0.97,45.37
United Kingdom,0,0.079,0.96,75
United States,1,0,1.26,62.5
Uruguay,3,0.018,1.2,43.52
Uzbekistan,2,0,0.93,39.81
Vanuatu,8,0,0,22.22
Vatican,4,0,0,0
Venezuela,0,0,0.9,84.26
Vietnam,3,0,1.3,43.06
Yemen,8,0,0.89,24.07
Zambia,3,0.014,0.9,45.37
Zimbabwe,0,0.031,1.22,71.3
