country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,1.41,78.7
Albania,3,0,0.88,84.26
Algeria,3,0,1.05,86.57
Andorra,0,0,0.81,56.48
Angola,8,0,0,90.74
Antigua and Barbuda,4,0,0,0
Argentina,7,0.078,1.34,100
Armenia,4,0,1.08,0
Australia,2,0.016,0.62,73.15
Austria,6,0.034,0.68,81.48
Azerbaijan,8,0,1.5,88.89
Bahamas,4,0,0,0
Bahrain,6,0.015,1.35,78.7
Bangladesh,3,0.036,2.7,87.04
Barbados,8,0,0,88.89
Belarus,4,0.064,2.26,18.52
Belgium,6,0.218,1.28,81.48
Belize,1,0,0,75
Benin,2,0,0,70.83
Bhutan,3,0,0,83.33
Bolivia,3,0.092,1.34,84.26
Bosnia and Herzegovina,8,0,1.17,89.81
Botswana,3,0,0,86.11
Brazil,1,0,1.75,74.54
Brunei,0,0,0.15,52.78
Bulgaria,2,0,1.08,71.3
Burkina Faso,3,0,0.96,84.26
Burundi,4,0,0,13.89
Cambodia,0,0,0.12,57.41
Cameroon,2,0,1.28,68.52
Canada,2,0.091,1.48,72.69
Cape Verde,6,0,0,79.63
Central African Republic,2,0,0,68.52
Chad,5,0,0,33.33
Chile,2,0.116,1.5,73.15
China,0,0,0.94,56.94
Colombia,8,0,1.5,87.96
Comoros,4,0,0,0
Congo,7,0,0,97.22
Costa Rica,6,0,0.93,77.78
Cote d'Ivoire,6,0,1.29,80.56
Croatia,7,0.07,1.01,96.3
Cuba,2,0.033,1.53,70.37
Cyprus,8,0.034,1.04,92.59
Czechia,1,0.038,0.97,74.07
Democratic Republic of Congo,6,0,1.12,80.56
Denmark,2,0.063,1.16,72.22
Djibouti,7,0,0,94.44
Dominica,6,0,0,79.63
Dominican Republic,8,0.264,1.5,92.59
Ecuador,7,0,1.72,93.52
Egypt,3,0,1.48,84.26
El Salvador,8,0,0,88.89
Equatorial Guinea,4,0,0,0
Eritrea,7,0,0,93.52
Estonia,6,0.035,0.96,77.78
Eswatini,8,0,0,89.81
Ethiopia,6,0.018,0,80.56
Fiji,8,0.055,0,88.89
Finland,2,0.064,1.24,67.59
France,8,0,1.46,87.96
Gabon,2,0,0,66.67
Gambia,6,0,0,78.7
Georgia,7,0,0.98,100
Germany,1,0,1,76.85
Ghana,3,0.017,1.42,86.11
Greece,3,0.031,0.96,84.26
Grenada,4,0,0,0
Guatemala,7,0.095,0,93.52
Guinea,6,0,1.14,78.7
Guinea-Bissau,4,0,0,0
Guyana,3,0,0,85.19
Haiti,8,0,0,90.74
Honduras,7,0,1.25,100
Hungary,1,0.035,1.54,76.85
Iceland,0,0.034,0.68,53.7
India,7,0.047,1.88,100
Indonesia,0,0.164,1.51,60.65
International,4,0,0,0
Iran,0,0,0.81,59.26
Iraq,7,0,1.1,96.3
Ireland,8,0.13,1.55,90.74
Israel,7,0.062,0.92,94.44
Italy,8,0.109,0.89,91.67
Jamaica,6,0.043,0,78.7
Japan,5,0.125,1.71,45.37
Jordan,7,0,0.7,100
Kazakhstan,8,0.014,1.45,92.13
Kenya,8,0.027,0.82,88.89
Kosovo,8,0,1.22,92.59
Kuwait,7,0,1.88,93.52
Kyrgyzstan,8,0,1.27,92.13
Laos,7,0,0,96.3
Latvia,2,0.016,0.94,69.44
Lebanon,3,0,1,85.19
Lesotho,8,0,0,90.74
Liberia,6,0,0,81.48
Libya,8,0,0,88.89
Liechtenstein,4,0,0,0
Lithuania,6,0.022,1.01,81.48
Luxembourg,6,0.103,0.86,79.63
Madagascar,7,0,0,95.37
Malawi,0,0.057,0,56.48
Malaysia,2,0.054,1.02,73.15
Maldives,4,0,0,0
Mali,2,0,0,72.22
Malta,4,0.02,1.3,0
Marshall Islands,4,0,0,0
Mauritania,1,0,0,77.78
Mauritius,3,0,0.61,82.41
Mexico,3,0.155,1.68,82.41
Moldova,3,0,1.52,87.04
Monaco,3,0,0,85.19
Mongolia,2,0,0,65.74
Montenegro,4,0,0.64,0
Morocco,7,0.258,1.41,93.52
Mozambique,0,0.038,0,56.48
Myanmar,1,0,0,77.78
Namibia,2,0.024,0,66.67
Nepal,7,0.003,0,96.3
Netherlands,6,0,1.15,79.63
New Zealand,7,0.02,0.9,96.3
Nicaragua,4,0,0,15.74
Niger,0,0,1.04,61.11
Nigeria,3,0,1.28,82.87
North Macedonia,4,0.107,1.23,0
Norway,6,0.066,0.8,79.63
Oman,3,0,1.31,85.19
Pakistan,7,0.075,1.47,96.3
Palestine,7,0,0.44,96.3
Panama,8,0.24,1.44,90.74
Papua New Guinea,1,0,0,76.85
Paraguay,7,0.039,0.88,93.52
Peru,7,0,1.89,94.44
Philippines,7,0,1.17,100
Poland,6,0,1.34,81.48
Portugal,3,0.075,1.19,82.41
Qatar,3,0.078,1.42,86.11
Romania,3,0.112,1.37,87.04
Russia,3,0.013,2.09,85.19
Rwanda,8,0,0.5,90.74
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,3,0,1.14,83.33
Sao Tome and Principe,4,0,0,0
Saudi Arabia,8,0.024,1.65,91.67
Senegal,6,0.063,0.94,77.78
Serbia,7,0.251,1.6,100
Seychelles,3,0,0,82.41
Sierra Leone,1,0,0,75.93
Singapore,3,0,1.95,82.41
Slovakia,3,0.025,1.19,87.04
Slovenia,8,0.036,0.86,89.81
Solomon Islands,5,0,0,44.44
Somalia,0,0,0,52.78
South Africa,8,0.024,1.11,87.96
South Korea,3,0.008,0.56,82.41
South Sudan,2,0,0,73.15
Spain,3,0,1.19,85.19
Sri Lanka,7,0.019,1,100
Sudan,1,0,0,76.85
Suriname,3,0,0,82.41
Sweden,2,0,1.32,64.81
Switzerland,2,0.14,0.93,73.15
Syria,8,0,0,87.04
Taiwan,5,0.006,0.54,31.48
Tajikistan,4,0,0,19.44
Tanzania,5,0,0,47.22
Thailand,1,0.024,0.94,76.85
Timor,1,0,0,75
Togo,2,0.03,0,73.15
Trinidad and Tobago,6,0,0.13,79.63
Tunisia,8,0.041,0.96,90.74
Turkey,1,0.16,1.64,75.93
Uganda,7,0.004,0,93.52
Ukraine,8,0,1.74,88.89
United Arab Emirates,8,0.006,1.79,89.81
United Kingdom,6,0.259,1.25,79.63
United States,2,0,1.31,72.69
Uruguay,2,0.051,0.98,72.22
Uzbekistan,8,0,1.62,90.74
Vanuatu,2,0,0,72.22
Vatican,4,0,0,0
Venezuela,3,0,0.69,82.41
Vietnam,7,0.001,0.45,96.3
Yemen,5,0,0,38.89
Zambia,5,0.005,0,47.22
Zimbabwe,8,0,0,87.96
