country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,0.79,78.7
Albania,3,0,1.1,62.96
Algeria,6,0,1.13,74.07
Andorra,7,0,0.99,45.37
Angola,6,0,1.14,76.39
Antigua and Barbuda,2,0,0,0
Argentina,5,0.401,1.19,90.74
Armenia,2,0,0.85,0
Australia,9,0.006,1.3,68.06
Austria,7,0.008,1.13,35.19
Azerbaijan,8,0,0.83,96.3
Bahamas,2,0,2.39,0
Bahrain,9,0.044,0.99,69.44
Bangladesh,1,0.229,0.92,80.09
Barbados,4,0,0.43,50.93
Belarus,0,0.018,0.83,16.67
Belgium,4,0.019,1.49,50
Belize,9,0,0,69.44
Benin,7,0,0.95,41.67
Bhutan,3,0,0,62.96
Bolivia,5,0.603,1.05,84.26
Bosnia and Herzegovina,3,0,1.17,59.26
Botswana,3,0,0.86,57.41
Brazil,1,0,1.08,81.02
Brunei,4,0,0,49.07
Bulgaria,7,0.054,1.07,36.11
Burkina Faso,7,0,0.99,45.37
Burundi,0,0,0.67,13.89
Cambodia,7,0,0.36,38.89
Cameroon,3,0,1,60.19
Canada,9,0.013,1.1,67.13
Cape Verde,9,0.119,1.08,68.06
Central African Republic,4,0,0.63,54.63
Chad,9,0,0.81,67.59
Chile,5,0.129,0.89,84.72
China,6,0,1.69,78.24
Colombia,5,0,1.2,87.04
Comoros,2,0,0.68,0
Congo,3,0,0.69,62.04
Costa Rica,6,0,1.23,73.61
Cote d'Ivoire,3,0.152,0.92,60.65
Croatia,7,0.068,0.96,35.19
Cuba,9,0.001,1.71,66.67
Cyprus,4,0.001,1.53,47.22
Czechia,7,0.039,1.31,37.5
Democratic Republic of Congo,4,0.126,1.06,55.56
Denmark,4,0.003,1.29,54.63
Djibouti,4,0,0.75,50.93
Dominica,7,0,0,44.44
Dominican Republic,6,0.344,1.11,78.7
Ecuador,6,0,1.03,78.24
Egypt,3,0,0.71,60.19
El Salvador,5,0.15,1.1,89.81
Equatorial Guinea,2,0,0.27,0
Eritrea,5,0,0.28,89.81
Estonia,0,0.003,1.38,25.93
Eswatini,1,0,1.16,80.56
Ethiopia,1,0.082,1.5,80.56
Fiji,4,0.004,0,51.85
Finland,7,0.003,1.18,35.19
France,4,0.013,1.27,46.3
Gabon,9,0,1.08,66.67
Gambia,7,0,1.49,35.65
Georgia,4,0,1.47,51.85
Germany,4,0,1.21,55.09
Ghana,4,0.18,1.08,52.78
Greece,3,0.005,1.25,57.41
Grenada,2,0,0,0
Guatemala,8,0.437,1.09,96.3
Guinea,9,0,1.09,68.52
Guinea-Bissau,2,0,0.7,0
Guyana,6,0,1.21,77.31
Haiti,0,0,0.9,28.7
Honduras,8,0,1.08,96.3
Hungary,4,0.006,1.26,54.63
Iceland,7,0.019,1.49,39.81
India,6,0.126,1.22,77.78
Indonesia,3,0.132,1.06,62.5
International,2,0,0,0
Iran,3,0.095,1.01,58.8
Iraq,8,0.142,1.08,92.59
Ireland,7,0.002,1.27,38.89
Israel,4,0.066,1.07,54.63
Italy,3,0.005,1.14,58.33
Jamaica,9,0.013,1.29,64.81
Japan,0,0.069,1.45,30.56
Jordan,4,0,1.34,48.15
Kazakhstan,1,0.102,0.89,83.33
Kenya,6,0.127,1.22,78.7
Kosovo,4,0,1.14,54.63
Kuwait,6,0.167,1.02,77.78
Kyrgyzstan,6,0,0.79,76.39
Laos,0,0,0,20.37
Latvia,4,0.002,1.16,50
Lebanon,7,0,1.31,41.67
Lesotho,9,0,1.04,71.3
Liberia,9,0,0.93,64.81
Libya,5,0.083,1.3,90.74
Liechtenstein,2,0,0,0
Lithuania,0,0.012,1.36,31.48
Luxembourg,0,0.009,1.16,23.15
Madagascar,9,0.459,1.11,68.98
Malawi,3,0.237,1.06,60.19
Malaysia,4,0.002,1.22,47.22
Maldives,2,0.052,1.25,0
Mali,4,0,1.02,52.78
Malta,2,0.002,0.83,0
Marshall Islands,2,0,0,0
Mauritania,0,0.093,0.74,29.63
Mauritius,0,0,0.05,16.67
Mexico,9,0.494,1.04,70.83
Moldova,3,0,1.11,57.41
Monaco,2,0,1.08,0
Mongolia,3,0,0.28,60.19
Montenegro,2,0,0.79,0
Morocco,9,0.016,1.45,64.81
Mozambique,6,0.028,1.11,75
Myanmar,6,0.001,0.93,76.85
Namibia,3,0.166,1.27,62.5
Nepal,6,0.035,1.01,78.7
Netherlands,7,0,1.46,39.81
New Zealand,0,0,0.81,22.22
Nicaragua,0,0,0.31,20.37
Niger,0,0,0.72,25.93
Nigeria,9,0.082,0.95,71.76
North Macedonia,2,0.108,0.96,0
Norway,7,0.002,1.38,40.74
Oman,5,0.345,0.99,86.11
Pakistan,9,0.069,0.7,66.67
Palestine,1,0,0.92,83.33
Panama,5,0.322,1.01,84.26
Papua New Guinea,4,0,0,49.07
Paraguay,6,0.056,1.24,78.7
Peru,1,0,1.13,81.48
Philippines,6,0.071,1.2,76.85
Poland,7,0.022,1.23,39.81
Portugal,9,0.017,0.85,71.76
Qatar,1,0.094,0.83,80.56
Romania,7,0.051,1.31,42.59
Russia,9,0.021,0.94,68.06
Rwanda,6,0.008,1.06,74.07
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,7,0,0.1,33.33
Sao Tome and Principe,2,0,0.54,0
Saudi Arabia,9,0.042,0.84,71.3
Senegal,0,0.135,1.06,32.41
Serbia,4,0.041,1.08,55.56
Seychelles,0,0,0.2,23.15
Sierra Leone,0,0,0.96,32.41
Singapore,4,0.012,1.28,50
Slovakia,7,0.012,1.29,37.96
Slovenia,4,0.024,1.04,50
Solomon Islands,7,0,0,33.33
Somalia,0,0,0.74,31.48
South Africa,1,0.271,1.03,80.56
South Korea,7,0.006,1.69,44.91
South Sudan,1,0,0.85,80.56
Spain,9,0.044,1.55,64.35
Sri Lanka,4,0.005,0.73,53.7
Sudan,9,0,1.03,71.3
Suriname,1,0,1.2,83.33
Sweden,3,0.023,1,59.26
Switzerland,7,0.022,1.2,39.35
Syria,9,0,1.34,69.44
Taiwan,0,0.007,0.47,23.15
Tajikistan,4,0,0.96,49.07
Tanzania,0,0,0,27.78
Thailand,4,0.001,1.06,52.78
Timor,0,0,0,29.63
Togo,4,0.03,1.06,50.93
Trinidad and Tobago,3,0.022,1.44,60.19
Tunisia,0,0.015,1.3,26.85
Turkey,7,0.022,0.96,42.59
Uganda,1,0.002,1.1,79.63
Ukraine,7,0.069,1.12,41.67
United Arab Emirates,7,0.006,0.88,43.52
United Kingdom,9,0.006,1.15,64.35
United States,9,0,1.03,67.13
Uruguay,0,0.009,1.14,23.15
Uzbekistan,9,0,1.15,71.3
Vanuatu,9,0,0,66.67
Vatican,2,0,0,0
Venezuela,5,0,1.27,86.11
Vietnam,4,0,1.33,55.56
Yemen,0,0,0.8,31.48
Zambia,4,0.166,0.89,50.93
Zimbabwe,1,0.089,1.29,80.56
