country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.2,16.67
Albania,5,0,1.13,54.63
Algeria,8,0,1.23,75
Andorra,6,0,1.21,62.96
Angola,6,0,1.09,65.74
Antigua and Barbuda,7,0,0.31,0
Argentina,2,0.514,0.96,80.09
Armenia,9,0,1.29,0
Australia,6,0.001,0.85,65.28
Austria,6,0.109,1.52,60.19
Azerbaijan,6,0,1.38,64.35
Bahamas,4,0,0.77,0
Bahrain,6,0.029,0.88,63.89
Bangladesh,2,0.112,1,80.09
Barbados,3,0,0.8,29.63
Belarus,0,0.035,1.22,16.67
Belgium,5,0.224,1.28,54.63
Belize,6,0,1.15,66.67
Benin,3,0,0.94,43.52
Bhutan,2,0,0.85,77.78
Bolivia,2,0.164,0.81,84.26
Bosnia and Herzegovina,3,0,1.17,40.74
Botswana,6,0,0.74,63.89
Brazil,6,0,1,57.87
Brunei,3,0,0,35.19
Bulgaria,3,0.182,1.53,39.35
Burkina Faso,0,0,0.99,22.22
Burundi,0,0,0.78,14.81
Cambodia,3,0,0.84,34.26
Cameroon,3,0,0.9,45.37
Canada,6,0.045,1.15,60.65
Cape Verde,8,0.169,1.06,71.3
Central African Republic,3,0,0.58,31.48
Chad,8,0,0.97,74.07
Chile,2,0.045,0.97,81.94
China,2,0,1.16,81.94
Colombia,6,0,1.06,65.74
Comoros,4,0,0.63,0
Congo,5,0,0.58,47.22
Costa Rica,6,0,0.99,58.33
Cote d'Ivoire,3,0.02,0.95,30.56
Croatia,3,0.23,1.51,31.48
Cuba,6,0.007,1.12,64.81
Cyprus,6,0.037,1.38,63.89
Czechia,8,0.315,1.21,73.15
Democratic Republic of Congo,5,0,1.1,49.07
Denmark,3,0.016,1.21,39.81
Djibouti,3,0,1.11,43.52
Dominica,3,0,0,31.48
Dominican Republic,8,0.128,1.01,67.59
Ecuador,5,0,1.06,52.78
Egypt,8,0,1.12,75.93
El Salvador,5,0.073,1.12,52.78
Equatorial Guinea,4,0,0.49,0
Eritrea,2,0,0.4,77.78
Estonia,0,0.022,1.34,25.93
Eswatini,5,0,0.92,48.15
Ethiopia,6,0.085,0.79,58.33
Fiji,5,0.002,0,49.07
Finland,3,0.014,1.1,36.57
France,5,0.15,1.29,49.54
Gabon,8,0,1.09,72.22
Gambia,6,0,0.71,60.19
Georgia,6,0,1.41,59.26
Germany,6,0,1.45,60.65
Ghana,3,0.03,1.14,44.44
Greece,6,0.044,1.38,59.72
Grenada,1,0,0,0
Guatemala,5,0.148,1,49.54
Guinea,3,0,1.09,35.65
Guinea-Bissau,7,0,0.39,0
Guyana,8,0,0.99,72.22
Haiti,5,0,0.86,47.22
Honduras,2,0,1.01,87.04
Hong Kong,5,0,0,51.85
Hungary,3,0.16,1.4,40.74
Iceland,3,0.041,0.93,45.37
India,6,0.042,0.89,64.35
Indonesia,5,0.157,0.94,50.46
International,1,0,0,0
Iran,8,0.225,1.21,70.83
Iraq,5,0.189,0.99,51.85
Ireland,2,0.062,0.96,81.48
Israel,2,0.027,0.56,81.48
Italy,6,0.105,1.56,66.67
Jamaica,8,0.105,0.9,71.3
Japan,3,0.033,1.09,38.89
Jordan,2,0,1.33,78.7
Kazakhstan,8,0.013,1.42,74.07
Kenya,8,0.126,1.31,68.52
Kosovo,5,0,1.54,52.78
Kuwait,6,0.115,1.01,62.96
Kyrgyzstan,6,0,1.18,57.87
Laos,3,0,0,36.11
Latvia,3,0.038,1.36,42.59
Lebanon,6,0,1.11,59.26
Lesotho,5,0,0.81,47.22
Liberia,6,0,1.01,57.41
Libya,2,0.268,1.05,78.7
Liechtenstein,9,0,1.6,0
Lithuania,5,0.057,1.55,54.17
