country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,7,0,1.23,8.33
Albania,4,0,1.26,50.93
Algeria,3,0,1.48,68.52
Andorra,5,0,1.08,62.96
Angola,9,0,1.06,60.19
Antigua and Barbuda,7,0,0.32,0
Argentina,6,0.419,0.92,79.17
Armenia,7,0,0.97,0
Australia,4,0,0.91,52.31
Austria,0,0.233,1.26,75
Azerbaijan,5,0,1.22,64.35
Bahamas,7,0,0.85,0
Bahrain,9,0.02,0.88,58.33
Bangladesh,6,0.116,1.08,80.09
Barbados,2,0,0.85,40.74
Belarus,8,0.039,1.15,22.22
Belgium,5,0.232,0.71,65.74
Belize,3,0,1.15,66.67
Benin,2,0,0.95,40.74
Bhutan,3,0,0.93,66.67
Bolivia,1,0.105,0.88,84.26
Bosnia and Herzegovina,2,0,1.16,40.74
Botswana,9,0,0.73,56.48
Brazil,9,0,1.12,54.17
Brunei,2,0,0,35.19
Bulgaria,4,0.331,1.26,48.15
Burkina Faso,8,0,1.01,22.22
Burundi,8,0,0.81,14.81
Cambodia,2,0,0.91,39.81
Cameroon,4,0,0.93,45.37
Canada,9,0.075,1.18,60.65
Cape Verde,0,0.162,1.05,71.3
Central African Republic,8,0,0.66,24.07
Chad,0,0,0.95,70.37
Chile,6,0.041,0.98,81.94
China,5,0,0.98,63.43
Colombia,5,0,0.98,65.74
Comoros,7,0,0.64,0
Congo,4,0,0.55,47.22
Costa Rica,9,0,1.03,55.56
Cote d'Ivoire,8,0.017,0.95,25
Croatia,2,0.277,1.07,31.48
Cuba,9,0.006,0.92,59.26
Cyprus,3,0.056,1.15,69.44
Czechia,0,0.283,0.81,73.15
Democratic Republic of Congo,8,0.157,1.11,22.22
Denmark,9,0.015,1.13,54.63
Djibouti,2,0,0.97,43.52
Dominica,2,0,0,34.26
Dominican Republic,5,0.136,1.1,64.81
Ecuador,4,0,0.94,52.78
Egypt,9,0,1.15,60.19
El Salvador,4,0.066,1.13,52.78
Equatorial Guinea,7,0,0.49,0
Eritrea,6,0,0.41,82.41
Estonia,8,0.043,1.43,25.93
Eswatini,4,0,1.12,48.15
Ethiopia,4,0.078,0.9,51.85
Fiji,4,0,0,49.07
Finland,2,0.016,1.14,40.74
France,6,0.124,1.02,78.7
Gabon,3,0,1.1,66.67
Gambia,2,0,0.64,36.11
Georgia,5,0,1.28,64.81
Germany,5,0,1.17,64.81
Ghana,2,0.074,1.16,38.89
Greece,6,0.11,1.26,78.7
Grenada,7,0,0,0
Guatemala,4,0.149,1.02,49.54
Guinea,8,0,1.08,25.93
Guinea-Bissau,7,0,0.38,0
Guyana,0,0,1.04,72.22
Haiti,4,0,0.88,47.22
Honduras,1,0,1,87.04
Hungary,0,0.254,1.21,72.22
Iceland,4,0.02,0.6,52.78
India,5,0.041,0.94,61.57
Indonesia,4,0.133,1.07,50.46
International,7,0,0,0
Iran,3,0.218,1.24,68.06
Iraq,4,0.183,0.94,51.85
Ireland,6,0.036,0.77,81.48
Israel,5,0.019,0.88,65.74
Italy,6,0.162,1.16,79.63
Jamaica,3,0.081,0.95,67.59
Japan,2,0.047,1.38,38.89
Jordan,6,0.214,1.21,78.7
Kazakhstan,3,0.025,1.34,68.06
Kenya,5,0.164,1.13,62.96
Kosovo,0,0,1.51,74.07
Kuwait,5,0.116,1.01,62.96
Kyrgyzstan,9,0,1.04,57.87
