country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,1.23,84.26
Albania,6,0,1.48,86.11
Algeria,8,0,0.97,76.85
Andorra,3,0,0.48,50
Angola,8,0,0,77.78
Antigua and Barbuda,0,0,0,0
Argentina,1,0.148,1.36,90.74
Armenia,0,0,1.33,0
Australia,9,0,0.93,65.28
Austria,9,0.006,0.78,59.26
Azerbaijan,8,0,1.3,77.78
Bahamas,0,0,0.05,0
Bahrain,2,0.048,1.2,75
Bangladesh,4,0.179,1.23,93.52
Barbados,8,0,0,81.48
Belarus,7,0.067,1,16.67
Belgium,2,0.02,0.71,75
Belize,6,0,0,85.19
Benin,3,0,0.97,57.41
Bhutan,6,0,0,83.33
Bolivia,6,0.437,1.36,84.26
Bosnia and Herzegovina,2,0,1.17,71.3
Botswana,9,0,0,61.11
Brazil,8,0,1.29,81.02
Brunei,3,0,0,52.78
Bulgaria,3,0.023,0.89,56.48
Burkina Faso,9,0,0.94,60.19
Burundi,0,0,0,13.89
Cambodia,3,0,0.04,57.41
Cameroon,9,0,1.19,63.89
Canada,2,0.047,0.85,70.83
Cape Verde,8,0,1.09,79.17
Central African Republic,8,0,0.99,75.93
Chad,2,0,0.85,74.07
Chile,8,0.334,1.34,78.24
China,6,0,1.01,81.94
Colombia,1,0,1.3,87.04
Comoros,0,0,0,0
Congo,6,0,0.81,82.41
Costa Rica,2,0,1.35,72.22
Cote d'Ivoire,9,0.055,1.2,64.81
Croatia,3,0.002,0.17,53.7
Cuba,5,0.007,0.97,100
Cyprus,8,0.001,0.85,76.85
Czechia,3,0.009,0.93,45.37
Democratic Republic of Congo,8,0,1.12,80.56
Denmark,3,0.004,0.83,57.41
Djibouti,9,0,1.45,59.26
Dominica,2,0,0,72.22
Dominican Republic,1,0.155,1.07,87.04
Ecuador,6,0,0.93,86.11
Egypt,6,0,1.35,84.26
El Salvador,5,0.032,1.17,100
Equatorial Guinea,0,0,0.51,0
Eritrea,4,0,0,93.52
Estonia,3,0.005,0.99,50
Eswatini,6,0,1.08,84.26
Ethiopia,8,0.014,1.9,80.56
Fiji,8,0,0,78.7
Finland,3,0.012,0.75,53.7
France,2,0.016,1.13,75
Gabon,8,0,1.12,80.56
Gambia,8,0,0,77.78
Georgia,6,0,0.73,84.26
