Nation,Similarity Score
Afghanistan,178
Albania,56
Algeria,114
Andorra,139
Angola,191
Antigua and Barbuda,189
Argentina,82
Armenia,65
Australia,126
Austria,46
Azerbaijan,86
Bahamas,108
Bahrain,40
Bangladesh,113
Barbados,159
Belarus,79
Belgium,52
Belize,125
Benin,194
Bhutan,178
Bolivia,107
Bosnia and Herzegovina,79
Botswana,178
Brazil,73
Brunei,181
Bulgaria,71
Burkina Faso,196
Burundi,204
Cambodia,208
Cameroon,180
Canada,52
Cape Verde,90
Central African Republic,185
Chad,204
Chile,53
China,172
Colombia,81
Comoros,177
Congo,198
Costa Rica,78
Cote d'Ivoire,155
Croatia,54
Cuba,163
Cyprus,75
Czechia,47
Democratic Republic of Congo,200
Denmark,55
Djibouti,162
Dominica,183
Dominican Republic,77
Ecuador,86
Egypt,158
El Salvador,112
Equatorial Guinea,195
Eritrea,191
Estonia,71
Eswatini,111
Ethiopia,164
Fiji,203
Finland,76
France,75
Gambia,174
Georgia,82
Germany,46
Ghana,163
Greece,74
Grenada,202
Guatemala,103
Guinea,152
Guinea-Bissau,195
Guyana,96
Haiti,177
Honduras,102
Hungary,89
Iceland,73
India,81
Indonesia,99
International,207
Iran,54
Iraq,84
Ireland,61
Israel,41
Italy,43
Jamaica,108
Japan,121
Jordan,106
Kazakhstan,101
Kenya,116
Kosovo,85
Kuwait,48
Kyrgyzstan,91
Laos,207
Latvia,83
Lebanon,65
Lesotho,185
Liberia,181
Libya,90
Liechtenstein,131
Lithuania,72
Luxembourg,64
Madagascar,162
Malawi,181
Malaysia,112
Maldives,87
Mali,202
Malta,55
Marshall Islands,205
Mauritania,171
Mauritius,183
Mexico,96
Moldova,71
Monaco,116
Mongolia,200
Montenegro,84
Morocco,74
Mozambique,184
Myanmar,145
Namibia,114
Nepal,90
Netherlands,46
New Zealand,172
Nicaragua,190
Niger,202
Nigeria,179
North Macedonia,69
Norway,54
Oman,98
Pakistan,149
Palestine,84
Panama,63
Papua New Guinea,202
Paraguay,80
Peru,78
Philippines,79
Poland,60
Portugal,68
Qatar,48
Romania,62
Russia,89
Rwanda,183
Saint Kitts and Nevis,197
Saint Lucia,170
Saint Vincent and the Grenadines,191
Samoa,207
San Marino,153
Sao Tome and Principe,168
Saudi Arabia,102
Senegal,146
Serbia,74
Seychelles,184
Sierra Leone,181
Singapore,111
Slovakia,81
Slovenia,64
Solomon Islands,207
Somalia,182
South Africa,76
South Korea,149
South Sudan,198
Spain,87
Sri Lanka,165
Sudan,188
Suriname,126
Sweden,82
Switzerland,56
Syria,182
Taiwan,186
Tajikistan,151
Tanzania,207
Thailand,186
Timor,206
Togo,191
Trinidad and Tobago,118
Tunisia,126
Turkey,61
Uganda,193
Ukraine,72
United Arab Emirates,65
United Kingdom,45
United States,58
Uruguay,108
Uzbekistan,119
Vanuatu,207
Vatican,199
Venezuela,98
Vietnam,205
Yemen,206
Zambia,166
Zimbabwe,179
Hong Kong,54
