country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,7.295,0.051,1.36
Albania,5,1.39,0,0.8
Algeria,3,3.831,0.114,1.07
Andorra,3,0,0,0.51
Angola,3,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,5,5.399,0.199,1.34
Armenia,0,26.66,0.337,1.33
Australia,2,0.863,0,0.78
Austria,4,1.221,0.222,0.85
Azerbaijan,5,6.904,0,1.38
Bahamas,0,2.543,0,0
Bahrain,6,173.368,0,1.27
Bangladesh,5,6.278,0.067,1.36
Barbados,5,0,0,0
Belarus,6,98.737,0.423,1.13
Belgium,4,31.753,4.4,0.72
Belize,3,0,0,0
Benin,3,0,0,0.97
Bhutan,5,2.592,0,0
Bolivia,5,23.559,0.343,1.43
Bosnia and Herzegovina,5,7.315,1.829,1.16
Botswana,5,0.425,0,0
Brazil,5,32.438,2.493,1.39
Brunei,3,0,0,0.02
Bulgaria,3,3.598,0.288,0.94
Burkina Faso,3,0.431,0.048,0.95
Burundi,0,0,0,0
Cambodia,3,0,0,0.03
Cameroon,3,4.144,0.414,1.24
Canada,5,31.079,3.285,0.9
Cape Verde,5,25.18,0,1.08
Central African Republic,3,0,0,0.83
Chad,5,0,0,0.94
Chile,6,62.617,0.575,1.47
China,5,0.001,0,0.7
Colombia,5,10.809,0.314,1.33
Comoros,0,0,0,0
Congo,5,10.692,0.181,0.81
Costa Rica,3,1.767,0,1.13
Cote d'Ivoire,3,1.137,0,1.18
Croatia,4,2.192,0.244,0.74
Cuba,4,1.501,0,0.63
Cyprus,1,3.425,0,0.64
Czechia,4,4.949,0.187,0.86
Democratic Republic of Congo,5,0.368,0,1.13
Denmark,4,14.502,0.691,0.83
Djibouti,5,17.206,0,1.35
Dominica,3,0,0,0
Dominican Republic,5,26.457,0.461,1.12
Ecuador,5,-2.834,1.02,0.88
Egypt,5,3.381,0.078,1.26
El Salvador,5,10.638,0.154,1.2
Equatorial Guinea,0,0,0,0.6
Eritrea,5,0,0,0
Estonia,4,1.508,0.754,0.73
Eswatini,5,2.586,0,0.84
Ethiopia,4,0.096,0,1.55
Fiji,5,0,0,0
Finland,3,3.971,0.722,0.82
France,4,6.94,4.029,0.93
Gabon,6,63.35,0.449,1.15
Gambia,5,0.828,0,0
Georgia,5,0.752,0.251,0.72
Germany,3,8.319,1.098,0.7
Ghana,3,14.064,0,1.33
Greece,4,0.959,0,0.86
Grenada,0,0,0,0
Guatemala,5,3.461,0,1.38
Guinea,5,0,0,1.12
Guinea-Bissau,0,17.785,0,0.85
Guyana,5,6.357,0,0.5
Haiti,5,2.368,0.088,1.41
Honduras,5,12.923,0.808,1.35
Hungary,4,2.174,0.828,0.73
Iceland,2,0,0,0.23
India,5,2.614,0.059,1.35
Indonesia,3,0.852,0.066,1.15
International,0,0,0,0
Iran,3,20.037,0.536,1.19
Iraq,5,1.268,0.025,1.23
Ireland,4,28.15,1.823,0.65
Israel,4,4.506,0.578,0.35
Italy,4,12.305,2.961,0.66
Jamaica,5,1.013,0,0.75
Japan,4,0.293,0.15,0.45
Jordan,5,2.156,0,1.33
Kazakhstan,4,6.231,0.053,1.16
Kenya,5,0.521,0.019,1.29
Kosovo,5,7.243,0,0.93
Kuwait,6,140.028,1.639,1.67
Kyrgyzstan,5,2.146,0,1.17
Laos,5,0,0,0
Latvia,4,3.711,0,0.89
Lebanon,3,2.051,0,1.23
Lesotho,3,0,0,0
Liberia,5,2.373,0,0.96
Libya,1,0,0,0
Liechtenstein,0,0,0,0
Lithuania,1,2.204,0,0.87
Luxembourg,4,3.195,0,0.65
Madagascar,5,-0.253,0,1.73
Malawi,3,0.052,0,0
Malaysia,4,2.163,0.031,0.86
Maldives,6,114.7,0,1.2
Mali,3,0.395,0.049,1.07
Malta,1,15.854,0,1.29
Marshall Islands,0,0,0,0
Mauritania,3,0,0,0
Mauritius,5,0,0,0.1
Mexico,5,10.122,0.838,1.31
Moldova,5,16.857,1.487,1.11
Monaco,3,0,0,0
Mongolia,3,0,0,0
Montenegro,0,0,0,0.04
Morocco,5,5.906,0,0.94
Mozambique,4,0.384,0,0
Myanmar,4,0,0,0.54
Namibia,3,0,0,0
Nepal,4,0.824,0,1.8
Netherlands,3,9.396,0.934,0.65
New Zealand,2,0,0,0.36
Nicaragua,0,0,0,0
Niger,3,0.454,0,0.84
Nigeria,5,1.174,0.034,1.29
North Macedonia,0,10.56,0,1.01
Norway,4,4.98,0.922,0.65
Oman,5,34.073,0,1.27
Pakistan,5,10.209,0.14,1.29
Palestine,5,0,0,0.22
Panama,5,38.936,1.159,1.02
Papua New Guinea,3,0,0,0
Paraguay,5,1.542,0,1.22
Peru,5,45.948,2.184,1.32
Philippines,5,2.665,0.064,1.05
