country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,5.395,0.437,0.81
Albania,5,23.629,0.695,1.13
Algeria,5,10.695,0.228,1.3
Andorra,5,0,0,0.52
Angola,5,0,0,1.16
Antigua and Barbuda,6,0,0,0
Argentina,0,79.742,1.106,1.22
Armenia,3,180.546,6.074,0.93
Australia,4,6.667,0,1.72
Austria,5,10.215,0,1.23
Azerbaijan,0,53.456,0.888,1.02
Bahamas,6,5.086,0,1.26
Bahrain,3,358.49,0,1.03
Bangladesh,5,21.185,0.279,0.94
Barbados,5,0,0,0
Belarus,6,23.388,0.741,0.71
Belgium,4,5.608,0.173,1.13
Belize,5,0,0,0
Benin,5,0,0,0.96
Bhutan,5,0,0,0
Bolivia,0,123.276,4.026,1.14
Bosnia and Herzegovina,0,75.591,0.61,1.18
Botswana,5,0,0,0.87
Brazil,3,209.687,5.754,1.07
Brunei,5,0,0,0
Bulgaria,5,34.54,0.72,1.27
Burkina Faso,5,0,0,0.98
Burundi,6,0,0,0.64
Cambodia,5,0,0,0.27
Cameroon,5,0,0,0.99
Canada,4,8.24,0.556,0.98
Cape Verde,0,77.34,0,1.09
Central African Republic,5,7.868,0,0.76
Chad,5,0,0,0.78
Chile,0,107.971,7.271,0.84
China,5,0.023,0,1.35
Colombia,0,81.442,3.302,1.24
Comoros,6,2.3,0,0.7
Congo,0,47.843,0.544,0.74
Costa Rica,0,68.707,0.393,1.43
Cote d'Ivoire,5,11.752,0.076,1.03
Croatia,5,12.91,0.244,1.26
Cuba,4,0.353,0,1.08
Cyprus,1,3.425,0,1.36
Czechia,5,12.046,0,0.94
Democratic Republic of Congo,5,0,0,1.07
Denmark,1,2.072,0,1.06
Djibouti,5,11.134,0,1.02
Dominica,5,0,0,0
Dominican Republic,0,106.749,0.737,1.19
Ecuador,5,0,0,1.1
Egypt,5,10.016,0.733,0.84
El Salvador,0,39.931,0.925,1.13
Equatorial Guinea,6,0,0,0.24
Eritrea,5,0,0,0.33
Estonia,4,6.031,0,0.94
Eswatini,0,70.68,0,1.34
Ethiopia,5,8.072,0.148,0.58
Fiji,4,0,0,0
Finland,1,0.541,0,0.95
France,5,0,0,1.13
Gabon,0,57.509,0,1.07
