country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,9.273,0.128,1.37
Albania,0,4.17,0,0.81
Algeria,0,3.763,0.182,1.08
Andorra,0,12.942,0,0.51
Angola,0,0.061,0,0
Antigua and Barbuda,1,0,0,0
Argentina,0,5.708,0.111,1.33
Armenia,1,46.571,0.337,1.33
Australia,4,0.353,0,0.76
Austria,3,4.219,0.333,0.82
Azerbaijan,0,9.567,0.099,1.45
Bahamas,1,0,0,0
Bahrain,6,98.144,0,1.27
Bangladesh,0,5.386,0.085,1.33
Barbados,0,0,0,0
Belarus,6,97.467,0.529,1.14
Belgium,3,41.848,6.471,0.72
Belize,0,0,0,0
Benin,0,2.887,0,0.97
Bhutan,0,0,0,0
Bolivia,0,10.194,0.343,1.43
Bosnia and Herzegovina,0,8.23,1.524,1.16
Botswana,0,0,0,0
Brazil,0,31.229,2.197,1.4
Brunei,0,0,0,0.02
Bulgaria,2,6.332,0.144,0.96
Burkina Faso,0,0.144,0.048,0.95
Burundi,1,0,0,0
Cambodia,0,0,0,0.03
Cameroon,0,11.49,0.226,1.24
Canada,2,31.079,4.451,0.9
Cape Verde,0,17.986,0,1.08
Central African Republic,0,0,0,0.82
Chad,0,0,0,0.95
Chile,6,86.157,0.418,1.47
China,0,0.014,0,0.72
Colombia,0,11.163,0.354,1.34
Comoros,1,0,0,0
Congo,0,0,0,0.81
Costa Rica,0,2.356,0.196,1.12
Cote d'Ivoire,0,1.251,0,1.18
Croatia,3,2.679,0.731,0.83
Cuba,2,1.059,0.265,0.61
Cyprus,5,6.85,1.142,0.64
Czechia,3,2.615,0.374,0.81
Democratic Republic of Congo,0,0.603,0.022,1.14
Denmark,3,18.991,0.518,0.84
Djibouti,0,21.255,0,1.32
Dominica,0,0,0,0
Dominican Republic,0,42.865,0.277,1.14
Ecuador,0,27.66,23.239,0.87
Egypt,0,4.261,0.107,1.28
El Salvador,2,16.188,0,1.2
Equatorial Guinea,1,0,0,0.59
Eritrea,0,0,0,0
Estonia,3,4.523,0,0.71
Eswatini,0,7.758,0,0.84
Ethiopia,2,0.252,0,1.91
Fiji,0,0,0,0
Finland,2,14.8,0.361,0.84
France,3,4.78,1.072,0.93
Gabon,0,0,0,1.15
Gambia,0,0,0,0
Georgia,0,2.256,0,0.71
Germany,2,6.624,0.239,0.7
Ghana,0,0,0,1.34
Greece,3,0.576,0,0.85
Grenada,1,0,0,0
Guatemala,0,4.744,0.112,1.38
Guinea,0,7.919,0,1.12
Guinea-Bissau,1,43.191,0,0.85
Guyana,0,12.714,0,0
Haiti,0,2.719,0.263,1.41
Honduras,0,14.337,0,1.35
Hungary,3,5.176,0.828,0.74
Iceland,4,0,0,0.22
India,2,3.154,0.08,1.36
Indonesia,0,1.415,0.051,1.15
International,1,0,0,0
Iran,0,16.466,0.607,1.11
Iraq,2,2.188,0.05,1.23
Ireland,3,47.795,2.43,0.65
Israel,3,3.35,0.462,0.35
Italy,3,13.265,2.729,0.65
Jamaica,2,4.052,0,0.75
Japan,2,0.546,0.095,0.46
Jordan,0,1.764,0,1.36
Kazakhstan,2,6.125,0,1.16
Kenya,2,0.428,0.037,1.3
Kosovo,0,4.139,0,0.9
Kuwait,6,249.382,2.107,1.76
Kyrgyzstan,0,10.883,0,1.19
Laos,0,0,0,0
Latvia,3,4.771,0,0.89
Lebanon,0,5.274,0,1.24
Lesotho,0,0,0,0
Liberia,0,0,0,0.96
Libya,5,0,0,0
Liechtenstein,1,0,0,0
Lithuania,5,12.857,0.367,0.88
Luxembourg,3,14.378,0,0.64
Madagascar,0,0,0,1.67
Malawi,0,0,0,0
Malaysia,3,2.07,0,0.87
Maldives,1,83.25,0,1.22
Mali,0,0.593,0.049,1.07
Malta,5,13.589,0,1.21
Marshall Islands,1,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,0.11
Mexico,0,12.115,0.869,1.32
Moldova,0,14.874,1.983,1.09
Monaco,0,0,0,0
Mongolia,0,0,0,0
Montenegro,1,0,1.592,0.05
Morocco,0,4.145,0.054,0.96
Mozambique,3,0.128,0,0
Myanmar,2,0.037,0,0.52
Namibia,0,0,0,0
Nepal,2,0,0,1.7
Netherlands,0,14.298,1.05,0.65
New Zealand,4,0.622,0,0.39
Nicaragua,1,0,0,0
Niger,0,0.248,0.041,0.84
Nigeria,0,1.203,0.073,1.32
North Macedonia,1,9.6,0,1
Norway,2,1.107,0,0.65
Oman,0,34.269,0,1.27
Pakistan,0,7.909,0.213,1.31
Palestine,0,0,0,0.23
Panama,0,38.473,1.622,1.02
Papua New Guinea,0,0,0,0
Paraguay,0,3.365,0,1.33
Peru,2,69.514,2.275,1.33
Philippines,2,1.679,0.137,1.03
Poland,3,9.116,0.396,1.05
Portugal,3,17.162,0.883,0.85
Qatar,6,412.695,0.347,1.36
Romania,2,12.008,1.144,0.88
Russia,2,75.459,0.603,1.2
Rwanda,5,0.309,0,0.8
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,-265.189,0,0.81
Sao Tome and Principe,1,0,0,0.42
Saudi Arabia,2,54.921,0.201,1.26
Senegal,0,4.479,0.119,1.29
Serbia,2,0,0,0.63
Seychelles,0,0,0,0
Sierra Leone,0,2.006,0,0.99
Singapore,6,149.735,0,1.02
Slovakia,5,0.366,0,0.64
Slovenia,5,1.443,0.481,0.46
Solomon Islands,0,0,0,0
Somalia,0,3.586,0.189,0.88
South Africa,2,10.032,0.135,1.5
