country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,0.103,0.026,0
Albania,4,4.517,0,0
Algeria,0,1.414,0.046,2.14
Andorra,6,323.562,12.942,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,4,2.39,0,1.83
Armenia,2,11.474,0,1.42
Australia,0,18.745,0,2.34
Austria,1,85.273,0.888,2.25
Azerbaijan,5,1.184,0,0
Bahamas,2,0,0,0
Bahrain,4,17.043,0.588,1.3
Bangladesh,4,0.012,0,0
Barbados,5,27.839,0,0
Belarus,3,0,0,0
Belgium,1,50.563,0.69,2.2
Belize,5,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,4,0.428,0,0
Bosnia and Herzegovina,4,10.058,0,0
Botswana,5,0,0,0
Brazil,5,2.47,0.047,2.35
Brunei,0,11.429,0,0
Bulgaria,5,3.454,0,1.18
Burkina Faso,5,0.526,0.096,0
Burundi,2,0,0,0
Cambodia,0,1.854,0,0
Cameroon,5,0.49,0,0
Canada,4,5.087,0.053,2.48
Cape Verde,0,0,0,0
Central African Republic,2,0,0,0
Chad,0,0,0,0
Chile,5,4.97,0.052,2.3
China,4,0.09,0.01,0.77
Colombia,0,0.688,0.039,1.87
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,5,3.337,0,1.08
Cote d'Ivoire,5,0,0,0
Croatia,4,11.692,0,2.29
Cuba,0,1.236,0,0
Cyprus,5,12.559,1.142,0
Czechia,4,11.672,0.093,1.97
Democratic Republic of Congo,5,0.078,0,0
Denmark,1,16.229,0,1.37
Djibouti,0,0,0,0
Dominica,2,13.891,0,0
Dominican Republic,4,8.297,0.092,2.25
Ecuador,4,16.04,0.397,2.7
Egypt,0,0.322,0.039,1.47
El Salvador,4,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,1,15.077,0,1.35
Eswatini,5,2.586,0,0
Ethiopia,0,0.017,0,0
Fiji,4,1.116,0,0
Finland,5,18.59,0,1.49
France,1,27.27,1.731,2.04
Gabon,5,0.449,0,0
Gambia,5,0,0,0
Georgia,4,1.253,0,0
Germany,4,31.748,0.119,2.12
Ghana,5,0.129,0,0
Greece,4,9.018,0.192,1.3
Grenada,2,8.887,0,0
Guatemala,4,0.112,0,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,0,15.256,0,0
Haiti,4,0,0,0
Honduras,4,0.202,0,0
Hungary,4,2.898,0.207,1.71
Iceland,6,278.388,0,1.63
India,4,0.048,0.002,2.04
Indonesia,0,0.234,0.037,1.88
International,2,0,0,0
Iran,5,12.239,1.536,1.09
Iraq,4,0.472,0.075,1.48
Ireland,1,24.505,0.203,2.22
Israel,4,27.381,0,2.36
Italy,1,91.959,10.767,1.53
Jamaica,5,1.013,0,0
Japan,0,0.356,0.032,1.35
Jordan,4,2.646,0,0
Kazakhstan,3,0.426,0,0
Kenya,4,0.149,0,0
Kosovo,4,3.622,0,0
Kuwait,4,2.81,0,0.85
Kyrgyzstan,5,0,0,0
Laos,2,0,0,0
Latvia,4,7.952,0,1.12
Lebanon,4,8.937,0,1.14
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,5,0,0,0
Liechtenstein,2,0,0,0
Lithuania,4,22.04,0,0
Luxembourg,6,204.481,0,2.1
Madagascar,4,0,0,0
Malawi,0,0,0,0
Malaysia,5,3.8,0.185,1.71
Maldives,2,0,0,0
Mali,2,0,0,0
Malta,2,38.502,0,0
Marshall Islands,2,0,0,0
Mauritania,5,0,0,0
Mauritius,0,11.008,0.786,0
Mexico,2,0.504,0.008,1.88
Moldova,5,3.471,0,0
Monaco,6,305.779,0,0
Mongolia,0,0,0,0
Montenegro,2,11.145,0,0
Morocco,4,0.515,0.027,0
Mozambique,2,0.032,0,0
Myanmar,0,0,0,0
Namibia,0,0,0,0
Nepal,4,0,0,0
Netherlands,5,33.674,2.51,2.07
New Zealand,4,10.369,0,0
Nicaragua,2,0,0,0
Niger,5,0.041,0,0
Nigeria,0,0.039,0,0
North Macedonia,2,14.4,0.48,0
Norway,1,49.251,0,1.58
Oman,4,0.587,0,0
Pakistan,5,0.448,0.005,1.94
Palestine,4,0.784,0,0
Panama,5,26.189,0.464,2.13
Papua New Guinea,2,0,0,0
Paraguay,4,0.561,0,0
Peru,4,1.365,0,1.9
Philippines,4,0.666,0.055,2.09
Poland,5,2.589,0.053,2.16
Portugal,1,31.383,0.196,2.65
Qatar,4,4.512,0,0.56
Romania,4,3.431,0.156,2.13
Russia,3,0.418,0,2.23
Rwanda,4,0.154,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,6,913.43,0,0.99
Sao Tome and Principe,2,0,0,0
Saudi Arabia,4,3.418,0,2.01
Senegal,0,1.194,0,0
Serbia,4,7.495,0.147,2.05
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0
Singapore,0,3.931,0,1.69
Slovakia,4,1.282,-0.183,1.19
Slovenia,1,14.912,0.481,1.25
Solomon Islands,0,0,0,0
Somalia,5,0,0,0
South Africa,4,0.573,0,2.44
South Korea,4,3.16,0.176,0.79
South Sudan,0,0,0,0
Spain,1,72.592,8.491,1.97
Sri Lanka,4,0.234,0,0
Sudan,5,0,0,0
Suriname,5,1.705,0,0
Sweden,0,11.684,1.089,1.46
Switzerland,1,103.875,2.658,2.03
Syria,5,0.057,0,0
Taiwan,0,0.672,0,0.76
Tajikistan,2,0,0,0
Tanzania,0,0.1,0,0
Thailand,5,2.693,0,1.57
Timor,2,0.758,0,0
Togo,5,0,0,0
Trinidad and Tobago,5,0.715,0,0
Tunisia,4,1.269,0.169,0
Turkey,5,6.711,0.249,5.46
Uganda,0,0,0,0
Ukraine,4,0.595,0,0
United Arab Emirates,3,0,0,1.65
United Kingdom,5,20.461,0.53,2.06
United States,5,26.677,0.332,3.1
Uruguay,5,6.621,0,1.02
Uzbekistan,5,0,0,0
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,4,0,0,0
Vietnam,3,0.195,0,0
Yemen,0,0,0,0
Zambia,0,0.054,0,0
Zimbabwe,0,0,0,0
