country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,6,1.028,0,1.2
Albania,4,169.921,2.085,1.3
Algeria,5,14.39,0.296,1.59
Andorra,6,0,0,1.1
Angola,6,3.682,0.03,1.07
Antigua and Barbuda,6,0,0,0.33
Argentina,4,260.777,8.187,0.91
Armenia,1,745.807,10.124,1.06
Australia,3,0.314,0,0.82
Austria,2,717.712,7.994,1.42
Azerbaijan,4,144.489,1.677,1.33
Bahamas,6,0,0,0.69
Bahrain,4,139.282,0,0.88
Bangladesh,5,8.92,0.091,1.03
Barbados,6,10.439,0,0.85
Belarus,5,104.875,0.317,1.15
Belgium,2,750.931,16.221,0.81
Belize,5,98.083,2.515,1.15
Benin,6,0,0,0.95
Bhutan,6,0,0,0.9
Bolivia,5,12.165,1.114,0.85
Bosnia and Herzegovina,1,585.525,16.764,1.16
Botswana,6,0,0,0.73
Brazil,4,193.621,4.276,1.07
Brunei,6,0,0,0
Bulgaria,2,552.498,8.347,1.33
Burkina Faso,6,0.574,0,1
Burundi,6,0,0,0.8
Cambodia,6,0.12,0,0.89
Cameroon,6,0,0,0.93
Canada,4,142.891,1.616,1.19
Cape Verde,4,134.895,5.396,1.05
Central African Republic,6,0,0,0.61
Chad,6,0.548,0,0.96
Chile,5,94.579,2.406,0.99
China,6,0.027,0,1.06
Colombia,4,191.734,3.852,1
Comoros,6,0,0,0.64
Congo,6,5.618,0,0.57
Costa Rica,4,206.12,1.767,1.01
Cote d'Ivoire,6,0.455,0,0.94
Croatia,2,703.974,8.282,1.21
Cuba,0,3.885,0.088,0.98
Cyprus,4,255.737,0,1.24
Czechia,2,1078.721,14.38,0.9
Democratic Republic of Congo,6,0.748,0,1.11
Denmark,4,246.366,0.863,1.15
Djibouti,6,5.061,0,1.08
Dominica,6,0,0,0
Dominican Republic,5,43.879,0.092,1.06
Ecuador,5,41.093,1.757,0.93
Egypt,6,2.189,0.137,1.16
El Salvador,5,28.368,0.771,1.13
Equatorial Guinea,6,0,0,0.49
Eritrea,5,0,0,0.42
Estonia,4,181.676,0,1.52
Eswatini,6,7.758,0,1.06
Ethiopia,6,3.088,0.035,0.88
Fiji,6,0,0,0
Finland,5,48.008,0.18,1.12
France,2,930.347,12.685,1.1
Gabon,5,7.638,0,1.1
Gambia,6,1.241,0.414,0.69
Georgia,1,695.633,5.515,1.33
Germany,4,272.367,1.552,1.24
Ghana,6,0,0,1.17
Greece,4,234.768,1.247,1.33
Grenada,6,0,0,0
Guatemala,5,36.449,1.563,1.02
Guinea,6,0,0,1.09
Guinea-Bissau,6,0,0,0.38
Guyana,5,81.367,3.814,1.04
Haiti,6,1.579,0,0.86
Honduras,5,23.121,0.505,0.99
Hungary,2,487.456,10.662,1.34
Iceland,5,64.469,0,0.63
India,5,36.49,0.418,0.93
Indonesia,6,13.812,0.344,1.03
International,6,0,0,0
Iran,5,105.533,5.048,1.18
Iraq,5,88.707,1.715,0.96
Ireland,5,99.64,1.418,0.78
Israel,5,79.833,1.849,0.76
Italy,2,625.221,7.377,1.3
Jamaica,5,17.898,0.338,0.93
Japan,6,9.267,0.032,1.35
Jordan,1,527.681,6.567,1.27
Kazakhstan,5,43.778,0,1.42
Kenya,5,20.624,0.391,1.17
Kosovo,4,376.661,6.209,1.57
Kuwait,4,193.183,1.171,1.02
Kyrgyzstan,5,67.288,0.46,1.06
Laos,6,0,0,0
Latvia,4,189.269,3.711,1.32
Lebanon,4,313.826,2.491,1.1
Lesotho,6,1.867,0,0.8
Liberia,6,0.395,0,1.03
Libya,4,146.115,1.164,1.02
Liechtenstein,1,1284.841,0,1.18
Lithuania,1,608.311,2.204,1.45
Luxembourg,2,1052.756,4.793,1.26
Madagascar,6,0,0,0.33
Malawi,0,0.105,0,0.86
Malaysia,5,54.224,0.062,1.17
Maldives,5,72.15,1.85,1.02
Mali,6,1.185,0,1.14
Malta,4,292.16,6.794,1.08
Marshall Islands,6,0,0,0
Mauritania,6,5.807,0,1.46
Mauritius,6,0,0,0.73
Mexico,5,46.001,4.274,1.03
Moldova,4,231.782,3.966,1.13
Monaco,1,611.558,0,1.33
Mongolia,6,0.305,0,1.15
Montenegro,1,869.341,0,1.4
Morocco,4,146.245,1.842,1.16
Mozambique,6,3.007,0.064,1.06
Myanmar,5,24.665,0.441,1.02
Namibia,5,20.859,0,0.98
Nepal,5,99.839,0.618,0.94
Netherlands,4,424.865,6.887,0.86
New Zealand,0,0.415,0,0.86
Nicaragua,6,0,0,0.55
Niger,6,0.165,0,1.38
Nigeria,5,1.082,0,1.1
North Macedonia,1,540.948,5.76,1.27
Norway,5,111.783,0.184,1.3
Oman,6,0,0,1.01
Pakistan,5,6.8,0.091,1.3
Palestine,5,108.597,0.588,1.05
Panama,4,276.492,3.245,1.13
Papua New Guinea,6,0,0,0.7
Paraguay,5,98.563,1.402,1.01
Peru,6,0,0,0.96
Philippines,5,19.018,0.475,0.96
Poland,2,715.678,11.758,1.3
Portugal,1,544.293,5.1,1.3
Qatar,5,66.642,0,0.95
Romania,1,533.328,6.394,1.27
Russia,4,139.57,2.529,1.11
Rwanda,0,1.235,0,1.27
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,21.783,0,0.75
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,6,0,0,1.27
Sao Tome and Principe,6,9.126,0,0.83
Saudi Arabia,0,12.524,0.488,0.97
Senegal,5,0.478,0,0.92
Serbia,4,335.362,1.47,1.63
Seychelles,6,10.169,0,0.18
Sierra Leone,6,0.251,0,0.94
Singapore,3,0.684,0,0.95
Slovakia,4,431.164,5.678,1.07
Slovenia,2,752.309,12.506,1.09
Solomon Islands,6,0,0,0
Somalia,6,0,0,0.71
South Africa,5,29.692,1.214,1.05
South Korea,0,1.736,0.02,1.02
South Sudan,0,0,0,1.07
Spain,2,481.576,7.422,1.1
Sri Lanka,5,18.68,0.047,1.15
Sudan,6,0,0,1.36
Suriname,6,3.409,0,0.82
Sweden,4,465.083,1.98,1.52
Switzerland,1,1087.165,9.475,1.25
Syria,6,3.543,0.229,1.1
Taiwan,0,0.168,0,1.21
Tajikistan,6,3.879,0,0.98
Tanzania,6,0,0,0
Thailand,0,0.172,0,1.02
Timor,6,0,0,0
Togo,5,2.174,0,1.05
Trinidad and Tobago,5,17.149,0,0.98
Tunisia,6,0,0,1.1
Turkey,5,28.883,0.984,1.09
Uganda,5,6.209,0.306,1.18
Ukraine,4,227.17,4.802,1.19
United Arab Emirates,5,130.632,0.202,0.97
United Kingdom,4,343.547,5.229,1.07
United States,4,379.779,3.61,1.28
Uruguay,5,17.56,0,1.19
Uzbekistan,6,3.884,0,0.9
Vanuatu,6,0,0,0
Vatican,6,0,0,0
Venezuela,5,13.504,0.07,0.91
Vietnam,6,0.051,0,1.27
Yemen,6,0.134,0.034,0.84
Zambia,5,2.665,0,0.9
Zimbabwe,5,1.817,0.135,1.2
