country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,4,1.233,0.128,0.9
Albania,1,41.699,1.042,1.06
Algeria,4,10.262,0.228,0.89
Andorra,0,0,0,1.34
Angola,4,0.822,0.061,1.12
Antigua and Barbuda,0,0,0,0
Argentina,3,121.007,1.46,1.1
Armenia,0,56.695,0.337,0.86
Australia,6,10.628,0.98,0.74
Austria,4,21.207,0,1.41
Azerbaijan,4,11.046,0,0.79
Bahamas,2,160.204,2.543,1.36
Bahrain,2,238.014,0,1.01
Bangladesh,4,12.29,0.194,0.99
Barbados,0,3.48,0,0.75
Belarus,4,22.012,0.741,1.03
Belgium,1,39.173,0.345,1.05
Belize,2,160.957,0,1.19
Benin,0,0,0,0.94
Bhutan,4,6.48,0,0.71
Bolivia,3,102.63,4.712,0.94
Bosnia and Herzegovina,4,0,0,1.16
Botswana,0,0,0,0.79
Brazil,3,108.68,2.917,0.98
Brunei,0,0,0,0
Bulgaria,4,4.605,0.432,0.89
Burkina Faso,0,1.292,0.048,1
Burundi,0,0.084,0,0.71
Cambodia,0,0,0,0.28
Cameroon,4,0,0,1
Canada,4,4.743,0.053,1.03
Cape Verde,1,28.778,1.799,1.08
Central African Republic,4,0,0,0.59
Chad,4,0.244,0,0.95
Chile,3,106.925,2.982,0.95
China,4,0.067,0,0.68
Colombia,2,228.82,5.64,1.04
Comoros,0,2.3,0,0.66
Congo,1,15.585,2.9,0.61
Costa Rica,2,142.91,0.589,1.13
Cote d'Ivoire,0,1.251,0.076,0.9
Croatia,1,36.782,0.244,1.56
Cuba,4,2.119,0,1.15
Cyprus,6,7.992,0,1.08
Czechia,4,11.299,0.187,1.08
Democratic Republic of Congo,0,0.424,0.011,1.05
Denmark,6,23.48,0,1.23
Djibouti,4,2.024,0,0.43
Dominica,0,0,0,0
Dominican Republic,3,70.428,1.383,0.86
Ecuador,1,48.404,0.283,1
Egypt,4,1.358,0.186,0.75
El Salvador,1,45.173,1.388,1.04
Equatorial Guinea,0,0,0,0.37
Eritrea,4,0,0,0.25
Estonia,6,4.523,0,1.21
Eswatini,3,81.023,0.862,0.97
Ethiopia,4,8.542,0.165,1.45
Fiji,6,0,0,0
Finland,6,1.985,0,1.23
France,4,0,0,1.27
Gabon,4,0,0,1.04
Gambia,3,75.724,3.724,1.23
Georgia,4,3.76,0,1.13
Germany,4,6.195,0,1.19
Ghana,4,10.363,0,0.98
Greece,4,20.819,0.192,1.3
Grenada,0,0,0,0
Guatemala,4,13.899,1.34,1.01
Guinea,4,10.584,0.076,1.09
Guinea-Bissau,0,0,0,0.64
Guyana,1,44.498,1.271,1.31
Haiti,0,4.21,0,0.96
Honduras,3,52.804,0.808,1.04
Hungary,4,4.037,0.104,1.31
Iceland,4,35.165,0,1.18
India,1,41.819,0.682,1.09
Indonesia,4,7.608,0.289,1.05
International,0,0,0,0
Iran,1,25.395,1.75,0.91
Iraq,3,108.099,1.865,1.15
Ireland,4,13.366,0,1.34
Israel,2,123.389,2.195,0.95
Italy,4,7.889,0.066,1.28
Jamaica,4,10.469,0,1.52
Japan,0,8.088,0.079,0.91
Jordan,4,3.822,0,1.7
Kazakhstan,3,73.495,0.266,0.58
Kenya,4,5.04,0.037,0.81
Kosovo,3,72.952,5.691,0.91
Kuwait,3,118.954,0.702,0.99
Kyrgyzstan,1,32.341,0.307,0.64
Laos,0,0,0,0
Latvia,6,3.711,0,1.06
Lebanon,1,64.318,0.879,1.26
Lesotho,4,0,0,1
Liberia,4,0,0,0.89
Libya,3,63.161,1.164,1.24
Liechtenstein,0,0,0,0
Lithuania,4,11.02,0,1.25
Luxembourg,4,30.353,0,0.87
Madagascar,4,3.72,0.144,0.72
Malawi,4,2.405,0.209,0.9
Malaysia,6,0.772,0,1.07
Maldives,2,196.099,0,1.1
Mali,0,1.284,0,1.08
Malta,0,-95.122,0,1.3
Marshall Islands,0,0,0,0
Mauritania,0,1.721,0,0.91
Mauritius,0,0,0,0.17
Mexico,1,34.499,1.66,0.96
Moldova,3,68.915,0.248,1.1
Monaco,0,0,0,0.91
Mongolia,4,0,0,0.23
Montenegro,2,119.415,3.184,0.93
Morocco,1,39.88,0.704,1.21
Mozambique,4,2.048,0,1.12
Myanmar,6,0.018,0,1.47
Namibia,3,97.209,0,1.23
Nepal,4,22,0.069,1.34
Netherlands,1,33.791,0.175,1.15
New Zealand,5,1.866,0,1.36
Nicaragua,0,0,0,0.34
Niger,0,0.083,0,0.75
Nigeria,4,1.446,0.005,0.91
North Macedonia,0,41.279,2.4,0.96
Norway,6,7.378,0,1.2
Oman,1,31.724,1.958,0.97
Pakistan,4,5.288,0.059,0.85
Palestine,3,74.685,0.392,1.14
Panama,2,295.497,4.867,0.94
Papua New Guinea,4,5.812,0,0.82
Paraguay,3,57.483,1.542,1.32
Peru,2,288.337,6.642,1.1
Philippines,1,30.434,0.593,1.06
Poland,4,15.695,0.211,1.06
Portugal,4,11.867,0.294,1.03
Qatar,3,94.063,0.347,0.95
Romania,1,56.504,1.923,1.01
Russia,4,33.652,0.466,0.96
Rwanda,4,7.798,0,1.55
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0.22
Sao Tome and Principe,0,0,0,0.55
Saudi Arabia,4,35.245,1.12,0.87
Senegal,0,7.764,0.119,0.99
Serbia,4,31.008,0.588,0.75
Seychelles,0,0,0,0.18
Sierra Leone,0,0.251,0,0.96
Singapore,6,14.7,0,0.52
Slovakia,4,8.609,0,1.31
Slovenia,4,7.215,0,1.3
Solomon Islands,0,0,0,0
Somalia,0,0.378,0,0.71
South Africa,3,62.251,2.731,0.66
South Korea,4,3.842,0,2.51
South Sudan,4,0.089,0,0.9
Spain,4,0,0,1.42
Sri Lanka,6,0.14,0,1.03
Sudan,4,2.349,0.046,1.04
Suriname,3,93.755,8.523,1.03
Sweden,4,6.238,0.198,1.08
Switzerland,4,23.109,0,1.19
Syria,4,4.8,0.229,1.29
Taiwan,6,0.084,0,0.77
Tajikistan,0,3.775,0,0.91
Tanzania,0,0,0,0
Thailand,5,0.029,0,1.01
Timor,0,0,0,0
Togo,4,2.053,0,1.05
Trinidad and Tobago,1,39.3,0.715,1.95
Tunisia,0,7.107,0,1.53
Turkey,4,14.133,0.225,1.05
Uganda,4,1.443,0,1.71
Ukraine,1,38.757,0.549,1.2
United Arab Emirates,6,21.233,0.303,1.11
United Kingdom,4,16.366,0.074,1.04
United States,2,124.413,1.737,0.89
Uruguay,6,1.727,0,1.08
Uzbekistan,1,23.932,0.209,0.94
Vanuatu,4,0,0,0
Vatican,0,0,0,0
Venezuela,1,40.371,0.176,1.11
Vietnam,5,0.134,0,0.77
Yemen,0,0.369,0.067,0.89
Zambia,4,8.54,0,0.9
Zimbabwe,4,5.719,0.135,1.05
