country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,0,0,0
Albania,1,0,0,0
Algeria,1,0,0,0
Andorra,1,0,0,0
Angola,1,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,6,0,0,0
Armenia,1,0,0,0
Australia,6,0.118,0,0
Austria,1,0,0,0
Azerbaijan,3,0,0,0
Bahamas,1,0,0,0
Bahrain,6,0,0,0
Bangladesh,6,0,0,0
Barbados,6,0,0,0
Belarus,1,0,0,0
Belgium,6,0,0,0
Belize,1,0,0,0
Benin,3,0,0,0
Bhutan,6,0,0,0
Bolivia,2,0,0,0
Bosnia and Herzegovina,6,0,0,0
Botswana,6,0,0,0
Brazil,0,0,0,0
Brunei,6,0,0,0
Bulgaria,1,0,0,0
Burkina Faso,1,0,0,0
Burundi,0,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,3,0,0,0
Cape Verde,1,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,1,0,0,0
China,2,1.451,0.032,2.63
Colombia,0,0,0,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0,0,0
Cote d'Ivoire,1,0,0,0
Croatia,6,0,0,0
Cuba,6,0,0,0
Cyprus,1,0,0,0
Czechia,6,0,0,0
Democratic Republic of Congo,1,0,0,0
Denmark,1,0,0,0
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,1,0,0,0
Ecuador,0,0,0,0
Egypt,1,0,0,0
El Salvador,6,0,0,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,0,0,0
Eswatini,3,0,0,0
Ethiopia,3,0,0,0
Fiji,6,0,0,0
Finland,0,0,0,0
France,6,0.015,0,0
Gabon,0,0,0,0
Gambia,1,0,0,0
Georgia,6,0,0,0
Germany,0,0.036,0,0
Ghana,3,0,0,0
Greece,1,0,0,0
Grenada,1,0,0,0
Guatemala,6,0,0,0
Guinea,6,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,3,0,0,0
Haiti,1,0,0,0
Honduras,1,0,0,0
Hungary,1,0,0,0
Iceland,6,0,0,0
India,6,0,0,0
Indonesia,6,0,0,0
International,1,0,0,0
Iran,1,0,0,0
Iraq,1,0,0,0
Ireland,1,0,0,0
Israel,3,0,0,0
Italy,6,0,0,0
Jamaica,0,0,0,0
Japan,0,0.04,0,0
Jordan,1,0,0,0
Kazakhstan,0,0,0,0
Kenya,3,0,0,0
Kosovo,1,0,0,0
Kuwait,0,0,0,0
Kyrgyzstan,6,0,0,0
Laos,1,0,0,0
Latvia,3,0,0,0
Lebanon,1,0,0,0
Lesotho,1,0,0,0
Liberia,0,0,0,0
Libya,1,0,0,0
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0
Luxembourg,1,0,0,0
Madagascar,1,0,0,0
Malawi,1,0,0,0
Malaysia,6,0,0,0
Maldives,1,0,0,0
Mali,1,0,0,0
Malta,1,0,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0
Mauritius,1,0,0,0
Mexico,1,0,0,0
Moldova,0,0,0,0
Monaco,0,0,0,0
Mongolia,2,0,0,0
Montenegro,1,0,0,0
Morocco,1,0,0,0
Mozambique,1,0,0,0
Myanmar,3,0,0,0
Namibia,1,0,0,0
Nepal,6,0,0,0
Netherlands,1,0,0,0
New Zealand,6,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,6,0,0,0
North Macedonia,1,0,0,0
Norway,6,0,0,0
Oman,6,0,0,0
Pakistan,0,0,0,0
Palestine,1,0,0,0
Panama,0,0,0,0
Papua New Guinea,6,0,0,0
Paraguay,0,0,0,0
Peru,1,0,0,0
Philippines,6,0,0,0
Poland,0,0,0,0
Portugal,6,0,0,0
Qatar,0,0,0,0
Romania,0,0,0,0
Russia,0,0,0,0
Rwanda,6,0,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,6,0,0,0
Senegal,1,0,0,0
Serbia,3,0,0,0
Seychelles,6,0,0,0
Sierra Leone,1,0,0,0
Singapore,6,0.513,0,0
Slovakia,3,0,0,0
Slovenia,1,0,0,0
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,3,0,0,0
South Korea,6,0.02,0,0
South Sudan,1,0,0,0
Spain,6,0.021,0,0
Sri Lanka,0,0,0,0
Sudan,0,0,0,0
Suriname,1,0,0,0
Sweden,1,0.099,0,0
Switzerland,1,0,0,0
Syria,3,0,0,0
Taiwan,6,0,0,0
Tajikistan,0,0,0,0
Tanzania,3,0,0,0
Thailand,1,0,0,0
Timor,0,0,0,0
Togo,1,0,0,0
Trinidad and Tobago,0,0,0,0
Tunisia,1,0,0,0
Turkey,3,0,0,0
Uganda,6,0,0,0
Ukraine,1,0,0,0
United Arab Emirates,3,0,0,0
United Kingdom,0,0,0,0
United States,1,0,0,0
Uruguay,1,0,0,0
Uzbekistan,6,0,0,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,0
Vietnam,6,0.041,0,0
Yemen,1,0,0,0
Zambia,1,0,0,0
Zimbabwe,0,0,0,0
