country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,16.851,0.514,1.01
Albania,2,10.772,0.347,1.62
Algeria,2,2.486,0.228,0.92
Andorra,1,12.942,0,0.36
Angola,2,0.365,0,1.09
Antigua and Barbuda,1,0,0,0
Argentina,6,30.777,0.443,1.31
Armenia,5,206.531,4.387,1.15
Australia,0,0.196,0,1.27
Austria,2,3.331,0.111,0.97
Azerbaijan,6,33.139,0.493,1.2
Bahamas,1,0,0,0.11
Bahrain,3,353.788,1.175,1.13
Bangladesh,2,21.076,0.279,1.19
Barbados,2,0,0,0
Belarus,6,74.503,0.529,0.88
Belgium,2,9.319,0.863,0.79
Belize,2,0,0,0
Benin,1,6.846,0.082,0.97
Bhutan,2,0,0,0
Bolivia,6,65.45,2.227,1.25
Bosnia and Herzegovina,2,18.593,0.61,1.18
Botswana,2,0,0,0
Brazil,5,122.234,4.276,1.16
Brunei,1,0,0,0
Bulgaria,1,15.111,0.576,1.43
Burkina Faso,1,0,0,0.95
Burundi,1,0,0,0
Cambodia,1,0,0,0.08
Cameroon,2,0,0,1.12
Canada,2,11.552,1.431,0.76
Cape Verde,6,71.944,0,1.1
Central African Republic,2,19.049,0.414,0.96
Chad,2,0,0,0.75
Chile,3,353.313,11.613,1.05
China,2,0.008,0,2
Colombia,6,32.349,1.12,1.26
Comoros,1,1.15,0,0.72
Congo,2,0,0,0.75
Costa Rica,2,14.527,0,1.46
Cote d'Ivoire,2,10.615,0.152,1.22
Croatia,4,0,0.244,1.5
Cuba,2,1.236,0,0.77
Cyprus,4,5.708,0,0.88
Czechia,2,7.751,0.093,1.09
Democratic Republic of Congo,2,1.362,0.033,1.1
Denmark,4,11.049,0.173,0.93
Djibouti,6,43.522,1.012,0.59
Dominica,2,0,0,0
Dominican Republic,6,52.637,0.645,1.16
Ecuador,6,75.837,6.121,1.14
Egypt,2,15.41,0.44,1.15
El Salvador,2,16.651,0,1.16
Equatorial Guinea,1,0,0,0.31
Eritrea,2,0,0,0
Estonia,2,3.769,0,0.72
Eswatini,6,19.825,0,1.45
Ethiopia,2,2.131,0.061,1.44
Fiji,2,0,0,0
Finland,2,1.624,0,0.7
France,2,11.138,0.429,1.06
Gabon,2,0,0,1.09
Gambia,2,0,0,0
Georgia,2,3.008,0,1.33
Germany,2,6.385,0.131,0.96
Ghana,2,16.027,0,1.21
Greece,4,1.919,0,1.21
Grenada,1,0,0,0
Guatemala,6,23.499,0.949,1.26
Guinea,2,4.112,0.076,1.1
Guinea-Bissau,1,36.077,1.524,0.8
Guyana,2,1.271,0,0.66
Haiti,2,0,0,1.13
Honduras,6,46.746,1.212,1.26
Hungary,4,1.449,0.207,0.61
Iceland,4,0,0,0.62
India,2,8.303,0.28,1.21
Indonesia,2,4.062,0.175,1.21
