country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,0.308,0.077,1.05
Albania,3,45.868,1.042,0.98
Algeria,3,3.329,0.114,0.79
Andorra,0,1682.521,0,1.47
Angola,3,2.404,0.061,1.12
Antigua and Barbuda,2,0,0,0.26
Argentina,4,261.241,8.054,1.06
Armenia,2,58.72,2.025,1.33
Australia,1,0.431,0.275,0.63
Austria,4,61.734,0.333,1.08
Azerbaijan,3,3.748,0.197,0.84
Bahamas,2,0,0,1.08
Bahrain,4,286.204,1.763,0.95
Bangladesh,3,8.543,0.194,0.91
Barbados,2,0,0,0.68
Belarus,2,35.664,0.423,1.24
Belgium,4,101.298,0.604,1.36
Belize,4,165.987,0,1.16
Benin,3,0,0,0.94
Bhutan,3,9.072,0,0.78
Bolivia,3,27.585,3.598,0.81
Bosnia and Herzegovina,3,24.689,2.134,1.16
Botswana,4,106.735,0,0.76
Brazil,4,61.889,1.491,0.96
Brunei,2,0,0,0
Bulgaria,4,31.086,1.583,1.3
Burkina Faso,2,0.957,0.048,0.99
Burundi,2,1.43,0,0.74
Cambodia,2,0.06,0,0.34
Cameroon,3,3.88,0,0.94
Canada,4,47.454,0.265,1.3
Cape Verde,4,82.736,3.597,1.07
Central African Republic,3,0,0,0.55
Chad,3,0.426,0.061,1.01
Chile,4,92.592,2.982,1
China,3,0.015,0,1
Colombia,4,101.154,3.007,0.97
Comoros,2,0,0,0.65
Congo,3,0,0,0.56
Costa Rica,4,326.848,6.478,1.02
Cote d'Ivoire,2,0.455,0,0.92
Croatia,2,11.692,0,0.93
Cuba,4,2.295,0,0.92
Cyprus,4,19.409,0,1.42
Czechia,4,120.086,1.121,1.22
Democratic Republic of Congo,3,0.134,0,1.07
Denmark,4,75.101,0,1.17
Djibouti,3,1.012,0,0.84
Dominica,2,0,0,0
Dominican Republic,3,25.811,0.277,0.91
Ecuador,3,12.356,0.057,0.97
Egypt,3,1.124,0.176,0.93
El Salvador,3,27.597,0.771,1.07
Equatorial Guinea,2,0,0,0.49
Eritrea,3,0,0,0.31
Estonia,4,50.507,0,1.22
Eswatini,3,18.101,0,0.83
Ethiopia,3,5.323,0.061,0.97
Fiji,3,0,0,0
Finland,4,11.009,0.361,1.33
France,0,390.771,1.057,1.28
Gabon,3,0,0,1.05
Gambia,3,0,0,0.64
Georgia,4,74.702,1.003,1.44
Germany,3,27.356,0.048,1.19
Ghana,3,1.834,0,1.03
Greece,3,25.233,0.384,1.14
Grenada,2,0,0,0
Guatemala,3,9.545,0.279,1
Guinea,3,1.371,0,1.08
Guinea-Bissau,2,0,0,0.45
Guyana,3,19.07,2.543,1.06
Haiti,3,0,0,0.91
Honduras,4,99.853,1.313,1.04
Hong Kong,3,0,0,0
Hungary,4,72.668,1.346,1.13
Iceland,4,117.216,0,1.46
India,3,51.151,0.562,0.96
Indonesia,3,12.829,0.318,1.03
International,2,0,0,0
Iran,3,41.813,2.262,1.1
Iraq,4,102.331,1.541,1
Ireland,4,78.375,0,1.29
Israel,4,133.903,3.35,1.05
Italy,4,24.71,0.265,1.15
Jamaica,3,51.669,1.351,1.04
Japan,2,2.356,0.095,1
