country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,3.16,0.077,1.2
Albania,3,95.559,2.085,1.11
Algeria,3,6.978,0.182,1.23
Andorra,1,647.124,12.942,1.17
Angola,3,5.933,0,1.09
Antigua and Barbuda,3,0,0,0.31
Argentina,2,293.545,8.209,0.94
Armenia,1,804.189,9.787,1.24
Australia,4,0.549,0,0.8
Austria,1,494.426,3.22,1.58
Azerbaijan,3,100.107,0.888,1.39
Bahamas,2,147.49,5.086,0.71
Bahrain,2,141.045,0,0.88
Bangladesh,3,10.207,0.152,1.05
Barbados,3,0,0,0.8
Belarus,3,104.134,0.423,1.2
Belgium,1,2064.003,11.907,1.17
Belize,3,0,0,1.16
Benin,3,0,0,0.94
Bhutan,3,0,0,0.86
Bolivia,3,13.964,0.942,0.82
Bosnia and Herzegovina,1,579.734,6.401,1.17
Botswana,2,152.66,1.276,0.74
Brazil,2,122.817,2.413,1
Brunei,3,0,0,0
Bulgaria,1,386.993,4.03,1.5
Burkina Faso,3,0.239,0,0.99
Burundi,3,0.084,0,0.78
Cambodia,3,0.06,0,0.85
Cameroon,3,0,0,0.9
Canada,3,79.937,1.139,1.15
Cape Verde,3,98.923,1.799,1.06
Central African Republic,3,0,0,0.57
Chad,3,0.304,0,0.97
Chile,3,79.514,4.499,0.97
China,3,0.019,0,1.17
Colombia,2,219.858,3.4,1.06
Comoros,3,0,0,0.64
Congo,3,6.705,0,0.58
Costa Rica,2,199.642,3.337,0.99
Cote d'Ivoire,3,2.767,0,0.96
Croatia,1,676.204,4.385,1.51
Cuba,3,3.443,0,1.1
Cyprus,2,138.144,0,1.33
Czechia,1,1219.07,17.462,1.13
Democratic Republic of Congo,3,0,0,1.11
Denmark,2,148.475,0.173,1.2
Djibouti,3,3.036,0,1.01
Dominica,3,0,0,0
Dominican Republic,3,31.619,0.184,1.01
Ecuador,3,79.011,0.794,1.02
Egypt,3,1.749,0.127,1.12
El Salvador,3,80.17,0.771,1.12
Equatorial Guinea,3,0,0,0.48
Eritrea,3,0,0,0.4
Estonia,3,61.061,0,1.45
Eswatini,3,11.205,0.862,0.95
Ethiopia,3,4.184,0.052,0.84
Fiji,0,1.116,0,0
Finland,3,33.931,0,1.11
France,1,729.806,3.6,1.23
Gabon,3,0,0,1.09
Gambia,3,0,0,0.72
Georgia,2,428.409,5.014,1.25
Germany,2,223.587,1.038,1.43
Ghana,3,9.011,0.129,1.16
Greece,2,116.185,1.151,1.4
Grenada,3,0,0,0
Guatemala,3,26.234,1.228,1
Guinea,3,15.305,0,1.09
Guinea-Bissau,3,0,0,0.39
Guyana,3,30.513,0,1
Haiti,3,0.965,0,0.84
Honduras,3,96.016,0.909,1
Hong Kong,3,0,0,0
Hungary,2,227.114,5.797,1.4
Iceland,2,140.659,0,0.88
India,3,35.252,0.408,0.9
Indonesia,3,13.034,0.325,0.93
International,3,0,0,0
Iran,3,98.734,4.75,1.38
Iraq,3,94.574,1.119,0.96
Ireland,2,174.774,1.215,0.88
Israel,3,74.403,2.195,0.61
Italy,1,443.735,3.589,1.53
Jamaica,3,25.666,1.351,0.92
Japan,3,6.302,0.134,1.19
Jordan,2,337.445,3.92,1.36
Kazakhstan,3,23.54,0.053,1.5
Kenya,3,14.153,0.558,1.29
Kosovo,3,0,0,1.63
Kuwait,2,177.962,0.937,0.99
Kyrgyzstan,3,80.01,0.153,1.14
Laos,3,0,0,0
Latvia,2,133.072,0.53,1.35
Lebanon,2,283.205,1.172,1.11
Lesotho,3,0,0,0.8
Liberia,3,1.384,0,1.01
Libya,2,113.807,1.164,1.04
Liechtenstein,1,681.753,0,1.42
Lithuania,2,348.971,2.204,1.53
Luxembourg,1,1113.461,4.793,1.56
Madagascar,3,0,0,0.27
Malawi,3,0.627,0,0.9
Malaysia,3,20.052,0,1.16
Maldives,3,46.25,0,0.96
Mali,3,0.346,0,1.13
Malta,2,240.069,6.794,1.02
Marshall Islands,3,0,0,0
Mauritania,3,2.581,0,1.18
Mauritius,3,0,0,0.8
Mexico,3,46.133,3.599,1.02
Moldova,2,226.08,4.462,1.07
Monaco,2,254.816,0,1.45
