country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,0,0,0
Albania,4,0,0,0
Algeria,4,0,0,0
Andorra,4,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,4,0,0,0
Armenia,4,0,0,0
Australia,3,0.118,0,0
Austria,1,1.332,0,0
Azerbaijan,3,0.296,0,0
Bahamas,4,0,0,0
Bahrain,3,1.763,0,0
Bangladesh,4,0,0,0
Barbados,4,0,0,0
Belarus,4,0,0,0
Belgium,4,2.33,0,0
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,3,0,0,0
Bosnia and Herzegovina,4,0.61,0,0
Botswana,4,0,0,0
Brazil,4,0,0,0
Brunei,3,0,0,0
Bulgaria,3,0,0,0
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,4,0.106,0,0
Cape Verde,3,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,4,0.157,0,0
China,3,0.105,0.022,0.26
Colombia,4,0,0,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0,0,0
Cote d'Ivoire,4,0,0,0
Croatia,4,0,0,0
Cuba,4,0,0,0
Cyprus,4,0,0,0
Czechia,3,0.374,0,0
Democratic Republic of Congo,4,0,0,0
Denmark,1,0,0,0
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,4,0,0,0
Ecuador,4,0.17,0,0
Egypt,4,0.01,0,0
El Salvador,3,0,0,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,1,0.754,0,0
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,3,0,0,0
Finland,1,1.083,0,0
France,3,1.409,0.031,2.58
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,3,0.251,0,0
Germany,3,2.626,0,3.07
Ghana,4,0,0,0
Greece,3,2.111,0,0
Grenada,4,0,0,0
Guatemala,4,0,0,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,4,0,0,0
Hungary,4,0,0,0
Iceland,3,23.443,0,0
India,3,0.001,0,0
Indonesia,3,0,0,0
International,4,0,0,0
Iran,3,7.036,0.179,2.36
Iraq,3,0,0,0
Ireland,4,0,0,0
Israel,1,0.693,0,0
Italy,3,12.719,0.678,2.59
Jamaica,3,0,0,0
Japan,3,0.253,0,1.57
Jordan,4,0,0,0
Kazakhstan,4,0,0,0
Kenya,4,0,0,0
Kosovo,4,0,0,0
Kuwait,3,0.468,0,0
Kyrgyzstan,3,0,0,0
Laos,4,0,0,0
Latvia,4,0,0,0
Lebanon,3,0.44,0,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,4,0,0,0
Luxembourg,4,0,0,0
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,3,0,0,0
Maldives,4,0,0,0
Mali,4,0,0,0
Malta,4,0,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,1,0,0,0
Moldova,4,0,0,0
Monaco,3,0,0,0
Mongolia,3,0,0,0
Montenegro,4,0,0,0
Morocco,4,0.027,0,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,3,0,0,0
Netherlands,4,2.568,0,0
New Zealand,3,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0,0
North Macedonia,4,0,0,0
Norway,4,5.718,0,0
Oman,3,0.196,0,0
Pakistan,3,0.005,0,0
Palestine,3,0.784,0,0
Panama,4,0,0,0
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,0
Peru,4,0,0,0
Philippines,3,0,0,0
Poland,4,0,0,0
Portugal,4,0.294,0,0
Qatar,4,0,0,0
Romania,4,0.104,0,0
Russia,3,0.007,0,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,0,147.327,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,4,0.115,0,0
Senegal,4,0,0,0
Serbia,4,0,0,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,3,1.197,0,0.73
Slovakia,4,0,0,0
Slovenia,4,0.962,0,0
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,1,0.017,0,0
South Korea,3,9.109,0,1.1
South Sudan,4,0,0,0
Spain,4,0.791,0.021,2.55
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,4,0,0,0
Sweden,4,2.475,0,0
Switzerland,3,2.773,0.116,0
Syria,4,0,0,0
Taiwan,1,0.084,0,0
Tajikistan,4,0,0,0
Tanzania,4,0,0,0
Thailand,2,0.057,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0
Turkey,3,0,0,0
Uganda,4,0,0,0
Ukraine,4,0,0,0
United Arab Emirates,2,0.202,0,0
United Kingdom,4,0.722,0,1.97
United States,3,0.233,0.003,3.72
Uruguay,4,0,0,0
Uzbekistan,4,0,0,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0,0
Vietnam,3,0,0,0
Yemen,4,0,0,0
Zambia,4,0,0,0
Zimbabwe,4,0,0,0
