country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,4,3.237,0.026,1.43
Albania,4,4.865,0.695,0.8
Algeria,4,3.01,0.114,1.29
Andorra,4,0,12.942,0.55
Angola,4,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,4,2.744,0.221,1.23
Armenia,2,19.911,0.337,1.33
Australia,3,0.902,0.235,0.53
Austria,0,9.216,2.221,0.59
Azerbaijan,4,3.846,0,1
Bahamas,2,0,0,0
Bahrain,4,51.717,0,1.29
Bangladesh,4,3.334,0.018,1.44
Barbados,4,0,0,0
Belarus,2,97.256,0.423,1.4
Belgium,0,55.826,10.699,0.75
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,3.341,0.171,1.45
Bosnia and Herzegovina,4,6.096,0.914,1.16
Botswana,4,0.425,0,0
Brazil,4,27.235,2.258,1.5
Brunei,4,0,0,0.06
Bulgaria,4,5.181,0,1.14
Burkina Faso,4,0.144,0,0.95
Burundi,2,0,0,0
Cambodia,4,0,0,0.05
Cameroon,4,0,0,1.26
Canada,4,40.644,3.762,1.05
Cape Verde,4,8.993,0,1.07
Central African Republic,4,6.419,0,0
Chad,4,0.365,0.122,0
Chile,4,28.876,0.471,1.42
China,4,0.015,0,0.35
Colombia,4,6.918,0.314,1.34
Comoros,2,0,0,0
Congo,4,1.269,0.362,0.8
Costa Rica,4,1.57,0,0.89
Cote d'Ivoire,4,0.72,0,1.19
Croatia,0,1.949,0.974,0.48
Cuba,4,4.238,0.177,0.86
Cyprus,0,17.125,0,0.67
Czechia,0,5.509,0.374,0.67
Democratic Republic of Congo,4,0.134,0.022,1.14
Denmark,0,26.415,1.209,0.92
Djibouti,4,37.449,0,0.78
Dominica,4,0,0,0
Dominican Republic,4,11.339,0.369,1.15
Ecuador,4,57.7,11.789,0.85
Egypt,4,2.541,0.215,1.31
El Salvador,4,3.392,0,1.19
Equatorial Guinea,2,40.628,0,0.54
Eritrea,4,0,0,0
Estonia,0,9.8,0,0.64
Eswatini,4,5.172,0,0
Ethiopia,0,0.017,0,0.46
Fiji,4,0,0,0
Finland,4,8.122,1.083,0.95
France,0,47.339,5.622,1
Gabon,4,12.131,0,1.15
Gambia,4,0,0,0
Georgia,4,3.509,0,1.01
Germany,4,13.774,2.244,0.67
Ghana,4,3.894,0.161,1.4
Greece,0,3.07,0.192,0.8
Grenada,2,8.887,0,0
Guatemala,4,0,0,1.31
Guinea,4,5.863,0,1.13
Guinea-Bissau,2,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,4,4.139,0.303,1.37
Hungary,0,6.832,1.139,0.9
Iceland,0,8.791,0,0.22
India,4,1.357,0.05,1.42
