country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,2.723,0.257,0.8
Albania,0,40.656,2.085,1.13
Algeria,0,14.048,0.182,1.06
Andorra,1,129.425,0,1.07
Angola,0,0.548,0.03,1.14
Antigua and Barbuda,4,40.846,0,0
Argentina,1,108.196,2.655,1.17
Armenia,4,24.635,2.025,0.8
Australia,3,14.431,0.235,1.26
Austria,0,9.549,0.111,1.08
Azerbaijan,0,39.056,0.592,0.87
Bahamas,1,101.717,0,1.93
Bahrain,1,206.279,0.588,0.99
Bangladesh,0,16.832,0.225,0.94
Barbados,4,0,0,0.47
Belarus,4,12.593,0.423,0.84
Belgium,0,34.686,0.086,1.47
Belize,0,0,0,0
Benin,4,0,0,0.95
Bhutan,0,5.184,0,0
Bolivia,1,150.09,5.483,1.04
Bosnia and Herzegovina,1,222.81,4.267,1.17
Botswana,0,22.538,0.425,0.84
Brazil,1,109.541,2.889,1.06
Brunei,4,0,0,0
Bulgaria,0,27.92,1.007,1.03
Burkina Faso,4,0.67,0,0.99
Burundi,4,1.43,0,0.68
Cambodia,4,0.06,0,0.37
Cameroon,0,15.144,0.226,1
Canada,0,18.07,0.291,1.05
Cape Verde,0,37.771,0,1.08
Central African Republic,0,0,0,0.61
Chad,0,0.426,0,0.83
Chile,1,111.581,3.923,0.9
China,0,0.148,0.003,1.54
Colombia,1,159.68,4.953,1.19
Comoros,4,0,0,0.67
Congo,0,29.358,0.544,0.68
Costa Rica,1,120.139,2.159,1.19
Cote d'Ivoire,0,2.237,0,0.9
Croatia,4,5.846,0.731,0.81
Cuba,3,3.267,0,2.24
Cyprus,3,3.425,0,1.68
Czechia,0,17.929,0.187,1.23
Democratic Republic of Congo,0,0.145,0.045,1.05
Denmark,3,18.991,0,1.33
Djibouti,0,9.109,0,0.86
Dominica,4,0,0,0
Dominican Republic,1,115.045,1.844,1.06
Ecuador,0,26.469,0.964,1.02
Egypt,0,4.104,0.45,0.66
El Salvador,0,62.44,1.233,1.09
Equatorial Guinea,4,0,0,0.28
Eritrea,0,0.564,0,0.28
Estonia,3,0,0,1.52
Eswatini,1,93.952,1.724,1.16
Ethiopia,0,5.036,0.043,1.32
Fiji,0,0,0,0
Finland,3,0.902,0,1.18
France,0,39.082,0.26,1.3
Gabon,1,92.105,0,1.07
Gambia,4,20.276,0.828,1.47
Georgia,0,1.504,0,1.02
Germany,0,5.311,0.012,1.2
Ghana,0,21.079,0,1.07
Greece,3,3.262,0,1.33
Grenada,4,0,0,0
Guatemala,0,14.289,1.507,1.07
Guinea,0,3.579,0.152,1.09
Guinea-Bissau,4,0,0,0.69
Guyana,0,24.156,0,1.27
Haiti,4,2.192,0.088,0.9
Honduras,0,46.948,5.048,1.07
Hungary,3,1.346,0,1.14
Iceland,0,20.513,0,1.64
India,0,32.215,0.462,1.2
Indonesia,0,5.575,0.208,1.05
International,4,0,0,0
Iran,0,28.979,2.524,1.01
Iraq,0,63.472,2.387,1.09
Ireland,3,2.228,0,1.37
Israel,1,236.611,0.809,1.07
Italy,3,2.779,0.083,1.09
Jamaica,0,3.715,0,1.3
Japan,4,4.697,0,1.41
Jordan,4,0.784,0,1.21
Kazakhstan,1,81.271,0,0.85
Kenya,0,6.918,0.093,1.17
Kosovo,1,142.8,4.139,1.12
Kuwait,1,141.902,1.171,0.97
Kyrgyzstan,1,74.032,3.679,0.74
Laos,4,0,0,0
Latvia,3,0,0,1.16
Lebanon,4,19.339,0,1.3
Lesotho,0,0,0,1.04
Liberia,0,0.989,0,0.92
Libya,0,22.994,0.582,1.3
Liechtenstein,4,0,0,0
Lithuania,0,4.041,0,1.32
Luxembourg,0,78.278,0,1.06
Madagascar,0,14.265,0.217,1.05
Malawi,0,1.255,0,1.04
Malaysia,3,0.216,0,1.16
Maldives,1,123.95,0,1.28
Mali,0,0.148,0.049,1.03
Malta,3,2.265,0,1.12
Marshall Islands,4,0,0,0
Mauritania,4,7.958,0,0.73
Mauritius,4,0,0,0.06
Mexico,0,38.57,2.653,1.02
Moldova,0,29.747,3.223,1.1
Monaco,4,0,0,1.07
Mongolia,0,0.305,0,0.29
Montenegro,1,149.667,3.184,0.74
Morocco,0,16.499,0.081,1.48
Mozambique,0,1.024,0,1.12
Myanmar,2,0,0,0.93
Namibia,0,26.762,0,1.24
Nepal,0,4.771,0.103,1.14
Netherlands,4,8.521,-1.05,1.48
New Zealand,2,0.207,0,1.04
Nicaragua,4,0,0,0.32
Niger,4,-0.165,0,0.71
Nigeria,0,3.144,0.01,0.94
North Macedonia,4,60.959,2.88,0.96
Norway,3,2.767,0,1.45
Oman,1,206.203,1.762,0.98
Pakistan,0,5.324,0.091,0.7
Palestine,0,29.796,0.392,0.84
Panama,1,265.599,6.489,1.01
Papua New Guinea,0,0,0,0
Paraguay,0,14.581,0.28,1.26
Peru,1,417.204,17.439,1.16
Philippines,0,14.528,0.119,1.24
