country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,4,5.857,0.385,1.24
Albania,3,209.188,2.78,1.26
Algeria,4,20.752,0.319,1.32
Andorra,2,543.584,0,1.06
Angola,4,4.99,0.061,1.05
Antigua and Barbuda,4,0,0,0.32
Argentina,3,174.64,6.439,0.91
Armenia,3,185.271,8.437,0.89
Australia,1,0.353,0,1.32
Austria,0,517.077,6.44,1.03
Azerbaijan,3,137.585,1.775,1.36
Bahamas,3,178.005,17.8,0.91
Bahrain,4,105.196,1.763,0.88
Bangladesh,4,12.988,0.128,1.16
Barbados,4,0,0,0.96
Belarus,3,133.66,0.741,1.16
Belgium,3,166.701,16.825,0.65
Belize,4,55.329,10.06,1.14
Benin,4,3.299,0,0.95
Bhutan,4,2.592,0,0.95
Bolivia,4,10.708,0.857,0.9
Bosnia and Herzegovina,3,223.42,25.603,1.16
Botswana,2,373.359,1.276,0.73
Brazil,4,62.905,1.016,1.12
Brunei,4,0,0,0
Bulgaria,0,506.444,21.875,1.16
Burkina Faso,4,0.526,0,1.01
Burundi,4,0.168,0,0.82
Cambodia,4,0.06,0,0.88
Cameroon,4,0,0,0.94
Canada,3,159.848,1.961,1.15
Cape Verde,4,32.375,0,1.05
Central African Republic,4,0,0,0.69
Chad,4,0.365,0,0.94
Chile,4,69.627,2.302,0.99
China,4,0.015,0,1.06
Colombia,3,127.174,3.773,0.97
Comoros,4,0,0,0.64
Congo,4,0,0,0.53
Costa Rica,3,268.742,3.926,1.06
Cote d'Ivoire,4,0.455,0,0.98
Croatia,3,319.833,8.038,1.05
Cuba,4,4.326,0,0.88
Cyprus,3,122.16,1.142,1.13
Czechia,0,504.903,19.423,0.71
Democratic Republic of Congo,4,0.882,0.022,1.11
Denmark,3,206.312,0.691,1.12
Djibouti,4,6.073,0,0.77
Dominica,4,0,0,0
Dominican Republic,4,44.156,0.092,1.16
Ecuador,4,21.595,0.453,0.95
Egypt,4,2.365,0.117,1.19
El Salvador,4,47.948,0.463,1.13
Equatorial Guinea,4,0,0,0.51
Eritrea,4,7.049,0,0.41
Estonia,3,159.061,0,1.37
Eswatini,4,8.619,0,1.18
Ethiopia,4,2.923,0.104,0.95
Fiji,4,0,0,0
Finland,4,18.77,0.361,1.19
France,3,150.459,7.798,0.93
Gabon,4,9.884,0,1.11
Gambia,4,1.241,0,0.6
Georgia,2,791.392,7.52,1.18
Germany,3,174.019,3.103,1.08
Ghana,4,8.142,0.032,1.14
Greece,3,210.879,5.661,1.16
Grenada,4,8.887,0,0
Guatemala,4,8.205,0.335,1.02
Guinea,4,0.99,0,1.09
Guinea-Bissau,4,0,0,0.38
Guyana,4,64.839,0,1.04
Haiti,4,1.754,0,0.92
Honduras,4,13.832,1.615,1.01
Hungary,0,672.336,9.627,1.14
Iceland,3,46.886,0,0.62
India,4,21.133,0.325,0.94
Indonesia,4,12.924,0.311,1.08
International,4,0,0,0
Iran,3,155.406,5.786,1.24
Iraq,4,59.419,1.044,0.87
Ireland,3,91.741,1.013,0.81
Israel,4,100.86,0.809,1.06
Italy,0,452.385,8.336,1.03
Jamaica,4,15.197,0,1.01
Japan,4,7.48,0.071,1.3
Jordan,2,574.431,6.959,1.12
Kazakhstan,4,65.933,0.107,1.26
Kenya,4,10.396,0.335,1.05
Kosovo,2,355.965,5.691,1.35
Kuwait,3,114.505,0.937,0.8
Kyrgyzstan,4,0,0,0.98
Laos,4,0,0,0
Latvia,3,47.185,1.59,1.28
Lebanon,3,148.855,1.465,1.08
Lesotho,4,0,0,0.82
Liberia,4,0.989,0,1.05
Libya,4,105.075,1.164,1
Liechtenstein,4,104.885,52.443,0.92
Lithuania,2,423.54,2.939,1.28
Luxembourg,0,2116.695,27.158,1.13
Madagascar,4,0,0,0.64
Malawi,4,0.314,0,0.84
Malaysia,4,34.079,0.124,1.1
Maldives,3,203.499,1.85,1.11
Mali,4,2.37,0,1.16
Malta,3,233.275,2.265,1
Marshall Islands,4,0,0,0
Mauritania,4,5.807,0,1.43
Mauritius,4,10.222,0,0.8
Mexico,4,22.291,2.474,1.02
Moldova,3,139.813,3.966,1.15
Monaco,4,101.926,0,0.74
Mongolia,4,0.915,0,1.51
Montenegro,0,948.951,7.961,1.06
Morocco,4,81.603,1.924,1.03
Mozambique,4,2.112,0.096,1.06
Myanmar,4,21.448,0.404,1.07
Namibia,4,18.497,0,1.09
Nepal,4,41.082,0.309,0.82
Netherlands,2,284.566,2.568,0.86
New Zealand,1,0.829,0,1.05
Nicaragua,4,0,0,0.6
Niger,4,0.372,0,1.43
Nigeria,4,0.762,0,1.07
North Macedonia,3,281.274,19.2,1.08
Norway,4,0,0,1.13
Oman,4,64.426,2.35,0.98
Pakistan,4,9.281,0.149,1.29
Palestine,3,163.876,1.372,1.37
Panama,3,235.007,1.854,1.17
Papua New Guinea,4,0,0,0.71
Paraguay,4,73.606,2.103,1.06
Peru,4,64.055,1.638,0.95
Philippines,4,15.842,0.064,0.91
Poland,0,550.01,3.778,1.01
Portugal,0,820.951,8.924,1.16
Qatar,4,84.344,0.347,1.01
Romania,3,256.32,7.745,1.09
Russia,3,154.604,2.049,1.09
Rwanda,4,2.779,0,1.39
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,49.012,0,0.82
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,0,1090.223,0,1.25
Sao Tome and Principe,4,0,0,0.81
Saudi Arabia,4,8.646,0.546,0.91
Senegal,4,0.478,0.06,1.06
Serbia,2,413.397,3.086,1.5
Seychelles,4,0,0,0.16
Sierra Leone,4,0,0,0.94
Singapore,1,0.855,0,0.86
Slovakia,4,93.23,2.931,0.97
Slovenia,3,241.47,16.355,1.03
Solomon Islands,4,0,0,0
Somalia,4,0,0,0.73
South Africa,4,20.992,1.231,1.1
South Korea,4,4.467,0,1.52
South Sudan,4,0.804,0,1.1
Spain,0,818.59,10.352,1
Sri Lanka,4,18.073,0.14,1.1
Sudan,4,2.326,0.068,1.42
Suriname,4,1.705,1.705,0.83
Sweden,4,0,0,1.5
Switzerland,0,1483.485,19.296,1
Syria,4,4.286,0.286,1.11
