country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,23.505,0.231,1.1
Albania,3,5.212,0,1.2
Algeria,3,2.372,0.205,0.78
Andorra,3,0,0,0.41
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,18.586,0.531,1.31
Armenia,1,201.132,2.362,1.25
Australia,2,0.196,0,0.87
Austria,4,4.219,0.222,1
Azerbaijan,3,33.336,0.395,1.41
Bahamas,3,0,0,0.08
Bahrain,1,316.764,0.588,1.17
Bangladesh,3,17.172,0.182,1.25
Barbados,3,0,0,0
Belarus,3,93.869,0.635,0.94
Belgium,3,12.08,1.553,0.74
Belize,3,2.515,0,0
Benin,3,0,0,0.97
Bhutan,3,1.296,0,0
Bolivia,3,41.377,1.028,1.27
Bosnia and Herzegovina,3,3.658,0,1.18
Botswana,3,0,0,0
Brazil,1,145.042,4.728,1.21
Brunei,3,0,0,0
Bulgaria,3,6.045,1.727,1.37
Burkina Faso,3,0.144,0,0.94
Burundi,3,0,0,0
Cambodia,3,0,0,0.06
Cameroon,3,22.715,0.075,1.15
Canada,3,17.964,1.616,0.78
Cape Verde,3,61.152,0,1.1
Central African Republic,3,33.749,0,1.01
Chad,3,0.487,0.122,0.78
Chile,1,220.075,4.813,1.17
China,3,0.004,0,1.27
Colombia,3,29.774,1.14,1.26
Comoros,3,0,0,0.71
Congo,3,4.349,0,0.78
Costa Rica,3,6.674,0,1.47
Cote d'Ivoire,3,6.407,0.038,1.24
Croatia,0,0,0,0.36
Cuba,3,1.236,0,1.05
Cyprus,4,2.283,0,0.96
Czechia,3,3.268,0.093,1.01
Democratic Republic of Congo,3,1.34,0.033,1.11
Denmark,4,11.049,0.691,0.88
Djibouti,3,69.838,0,0.88
Dominica,3,0,0,0
Dominican Republic,3,35.859,0.461,1.11
Ecuador,3,34.518,2.721,1.12
Egypt,3,13.173,0.391,1.24
El Salvador,3,10.484,0.154,1.16
Equatorial Guinea,3,0,0,0.37
Eritrea,3,0,0,0
Estonia,3,15.077,0,1.09
Eswatini,3,4.31,0,1.34
Ethiopia,3,1.47,0.009,1.53
Fiji,3,0,0,0
Finland,3,5.414,0,0.71
France,3,9.361,0.705,1.09
Gabon,3,65.597,0,1.1
Gambia,3,0,0,0
Georgia,3,1.003,0,0.77
Germany,3,5.395,0.275,0.86
Ghana,3,9.108,0.129,1.23
Greece,4,1.439,0,1.22
Grenada,3,0,0,0
Guatemala,3,18.476,3.237,1.29
Guinea,3,5.254,0,1.1
Guinea-Bissau,3,14.736,2.033,0.8
Guyana,3,0,0,0.6
Haiti,3,8.77,0,1.25
Honduras,3,9.188,0.505,1.26
Hungary,3,1.656,0.311,0.71
Iceland,0,0,0,0.38
India,3,6.863,0.207,1.24
Indonesia,3,2.57,0.179,1.17
International,3,0,0,0
Iran,3,34.36,0.75,1.09
Iraq,3,25.011,0.348,1.91
Ireland,3,4.253,1.215,0.52
Israel,3,14.673,0.116,1.67
Italy,3,8.567,1.406,0.72
Jamaica,3,1.351,0,0.93
Japan,3,0.372,0.04,0.94
Jordan,3,1.862,0,1.31
Kazakhstan,3,13.048,0,1.06
Kenya,3,2.492,0.019,1.31
Kosovo,3,2.587,0,1.42
Kuwait,1,169.299,1.873,0.86
Kyrgyzstan,3,5.671,0.307,1.21
Laos,3,0,0,0
Latvia,4,1.59,0,0.82
Lebanon,3,0.879,0,1.13
Lesotho,3,0,0,0
Liberia,3,2.57,0.395,1.03
Libya,3,4.366,0,1.22
Liechtenstein,3,0,0,0
Lithuania,0,2.571,0,0.89
Luxembourg,4,7.988,0,0.91
Madagascar,3,0.65,0,1.24
Malawi,3,0.836,0,1.26
Malaysia,3,0.587,0.031,0.93
Maldives,3,20.35,0,0.96
Mali,3,1.185,0.099,1.06
Malta,4,6.794,0,0.77
Marshall Islands,3,0,0,0
Mauritania,3,21.292,0.86,1.45
Mauritius,3,1.573,0,0.05
Mexico,3,33.707,4.847,1.18
Moldova,3,56.768,1.983,1.18
Monaco,3,0,0,0
Mongolia,3,1.525,0,0.57
Montenegro,3,0,0,0.03
Morocco,4,1.842,0,1.07
Mozambique,3,0.064,0,1.13
Myanmar,4,0,0,0.76
Namibia,4,0,0,0
Nepal,3,9.541,0.034,1.63
Netherlands,3,12.256,0.875,0.98
New Zealand,3,0,0,0.15
Nicaragua,3,0,0,0.23
Niger,3,0.124,0,0.71
Nigeria,3,1.591,0.049,1.17
North Macedonia,3,85.918,0.96,1.68
Norway,3,3.32,0,0.97
Oman,1,150.785,0.979,1.22
Pakistan,3,21.431,0.439,1.31
Palestine,3,0,0,0.96
Panama,3,97.108,1.622,1.29
Papua New Guinea,3,0,0,0
Paraguay,3,0.14,0,1.17
Peru,1,127.442,3.973,1.1
Philippines,3,2.227,0.027,1.18
Poland,3,9.565,0.528,1.08
Portugal,3,36.973,0.981,1.12
Qatar,1,608.804,1.388,0.98
Romania,3,10.188,0.572,1.03
Russia,3,59.739,0.987,0.99
Rwanda,3,0.772,0,1.4
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,58.931,0,0.6
Sao Tome and Principe,3,63.88,0,0.45
Saudi Arabia,3,74.424,0.89,1.15
Senegal,3,8.003,0,1.09
Serbia,3,14.108,0.147,1.11
Seychelles,3,0,0,0
Sierra Leone,3,1.88,0,0.98
Singapore,3,44.613,0,0.83
Slovakia,2,0,0,0.9
Slovenia,4,0.962,0,1.39
Solomon Islands,3,0,0,0
Somalia,3,0,0,0.83
South Africa,3,44.547,1.012,1.48
South Korea,4,0.995,0,1.28
South Sudan,3,0,0,0.81
Spain,3,6.801,0.021,0.84
Sri Lanka,3,0.187,0,0.89
Sudan,3,3.444,0.319,1.14
Suriname,3,13.637,0,0
Sweden,3,113.474,3.07,1.1
Switzerland,4,2.658,0,0.89
Syria,3,0,0,0.5
Taiwan,0,0,0,0.2
Tajikistan,3,8.493,0,0.71
Tanzania,3,0,0,0.01
Thailand,2,0.014,0,0.84
Timor,3,0,0,0
Togo,3,2.416,0,1.03
Trinidad and Tobago,3,0,0,0
Tunisia,3,0,0,0.69
Turkey,3,11.027,0.213,0.92
Uganda,3,0.765,0,1.06
Ukraine,3,12.828,0.343,1.14
United Arab Emirates,3,63.091,0.101,0.88
United Kingdom,3,16.351,3.8,0.69
United States,3,76.582,2.737,1
Uruguay,4,0.576,0,0.95
Uzbekistan,3,2.032,0,1.29
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,3,2.04,0,1.32
Vietnam,3,0,0,0.73
Yemen,3,0.536,0.268,1.19
Zambia,4,0,0,0.9
Zimbabwe,3,1.884,0,1.09
