country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,4,6.987,0.565,0
Albania,3,290.152,3.822,0
Algeria,4,23.01,0.388,0
Andorra,3,1320.132,0,0
Angola,4,0.487,0.03,0
Antigua and Barbuda,4,0,0,0
Argentina,0,120.188,3.341,0
Armenia,3,396.189,7.087,0
Australia,2,0.392,0.039,0
Austria,1,449.347,9.66,0
Azerbaijan,3,411.276,3.748,0
Bahamas,4,53.401,0,0
Bahrain,0,83.452,0,0
Bangladesh,4,10.857,0.176,0
Barbados,4,17.399,0,0
Belarus,0,178.214,0.847,0
Belgium,1,185.597,7.42,0
Belize,3,241.436,7.545,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,2.57,0.257,0
Bosnia and Herzegovina,0,202.389,13.411,0
Botswana,4,0,0,0
Brazil,0,115.111,1.28,0
Brunei,4,0,0,0
Bulgaria,1,106.355,9.355,0
Burkina Faso,4,1.914,0,0
Burundi,4,0,0,0
Cambodia,4,0.478,0,0
Cameroon,4,0,0,0
Canada,0,142.626,1.404,0
Cape Verde,0,84.534,0,0
Central African Republic,4,0,0,0
Chad,4,1.157,0,0
Chile,0,77.892,1.779,0
China,4,0.092,0,0
Colombia,0,172.219,3.596,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0,0,0
Cote d'Ivoire,4,1.858,0,0
Croatia,1,711.038,13.885,0
Cuba,0,5.297,0.088,0
Cyprus,0,173.536,0,0
Czechia,1,100.29,7.844,0
Democratic Republic of Congo,4,1.05,0,0
Denmark,0,172.301,1.036,0
Djibouti,4,1.012,0,0
Dominica,4,0,0,0
Dominican Republic,4,75.591,0.184,0
Ecuador,4,68.469,2.947,0
Egypt,4,3.498,0.147,0
El Salvador,4,0,0.617,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,3,266.86,2.262,0
Eswatini,4,3.448,0,0
Ethiopia,4,5.254,0.043,0
Fiji,0,0,0,0
Finland,0,58.115,0,0
France,1,149.892,3.033,0
Gabon,4,0,0,0
Gambia,4,1.241,0,0
Georgia,3,1109.503,8.774,0
Germany,4,38.158,1.492,0
Ghana,4,6.115,0,0
Greece,0,114.458,9.402,0
Grenada,4,0,0,0
Guatemala,4,9.656,0.279,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,48.312,1.271,0
Haiti,4,0,0,0
Honduras,4,37.861,0.404,0
Hungary,1,705.875,16.148,0
Iceland,0,29.304,0,0
India,4,28.096,0.321,0
Indonesia,4,22.912,0.618,0
International,4,0,0,0
Iran,0,154.18,4.619,0
Iraq,4,40.127,0.597,0
Ireland,0,60.553,0.405,0
Israel,0,118.421,0.924,0
Italy,1,341.472,8.948,0
Jamaica,4,13.508,1.689,0
Japan,4,16.272,0.119,0
