country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,1.747,0.026,1.19
Albania,0,58.725,1.39,1.13
Algeria,0,3.147,0.274,0.9
Andorra,2,0,12.942,1.43
Angola,0,7.089,-0.091,1.12
Antigua and Barbuda,2,30.635,0,0.27
Argentina,3,341.935,10.709,1.05
Armenia,3,242.303,3.037,1.4
Australia,4,0.784,0,0.94
Austria,3,134.238,0.888,1.26
Azerbaijan,0,18.838,0.099,1.43
Bahamas,2,0,0,1.17
Bahrain,3,287.967,1.175,0.91
Bangladesh,0,8.75,0.121,0.98
Barbados,2,0,0,0.9
Belarus,2,50.48,0.635,1.26
Belgium,3,494.236,1.553,1.57
Belize,3,158.442,0,1.16
Benin,2,0,0,0.93
Bhutan,0,0,0,0.79
Bolivia,0,22.531,3.084,0.77
Bosnia and Herzegovina,3,138.075,1.524,1.16
Botswana,0,19.986,0,0.75
Brazil,3,130.552,3.43,0.96
Brunei,2,0,0,0
Bulgaria,3,74.261,1.007,1.49
Burkina Faso,2,0.909,0.048,0.99
Burundi,2,0,0,0.75
Cambodia,2,0,0,0.55
Cameroon,2,10.51,0.113,0.92
Canada,0,62.265,0.424,1.22
Cape Verde,3,167.27,0,1.07
Central African Republic,2,0.207,0,0.56
Chad,0,0.67,0,1.02
Chile,0,82.443,4.028,0.97
China,2,0.028,0,1.14
Colombia,3,166.952,0,1.04
Comoros,2,4.6,0,0.65
Congo,2,0,0,0.58
Costa Rica,3,261.282,3.141,1.02
Cote d'Ivoire,2,1.782,0,0.93
Croatia,3,132.025,0.244,1.56
Cuba,1,1.677,0,0.7
Cyprus,1,23.975,0,1.53
Czechia,3,503.969,3.735,1.55
Democratic Republic of Congo,2,0.201,0,1.08
Denmark,1,77.173,0.345,1.12
Djibouti,2,0,0,1
Dominica,2,0,0,0
Dominican Republic,0,66.741,0.369,1
Ecuador,0,85.813,22.558,0.98
Egypt,0,1.182,0.068,1
El Salvador,0,16.188,0.617,1.09
Equatorial Guinea,2,7.128,0,0.53
Eritrea,0,1.974,0,0.41
Estonia,2,33.923,0,1.03
Eswatini,0,12.929,0,0.85
Ethiopia,0,7.846,0.061,1.09
Fiji,2,0,0,0
Finland,1,53.423,0,1.3
France,3,277.31,1.164,1.3
Gabon,0,0,0,1.07
Gambia,0,1.655,0,0.69
Georgia,3,118.32,0.752,1.3
Germany,0,57.338,0.143,1.41
Ghana,2,3.798,0.097,1.06
Greece,0,41.638,0.576,1.17
Grenada,2,0,0,0
Guatemala,0,43.314,0.67,0.99
Guinea,2,2.894,0,1.09
Guinea-Bissau,2,0,0,0.43
Guyana,0,47.04,3.814,1.02
Haiti,2,1.403,0.088,0.89
Honduras,0,66.232,1.111,1.03
Hong Kong,2,0,0,0
Hungary,3,96.477,2.174,1.12
Iceland,3,278.388,0,1.4
India,0,51.084,0.699,0.92
Indonesia,0,17.732,0.395,1.02
International,2,0,0,0
Iran,0,52.29,2.738,1.15
Iraq,0,87.563,1.964,0.89
Ireland,0,101.665,0.203,1.33
Israel,3,433.826,5.43,0.72
Italy,0,73.732,0.364,1.61
Jamaica,0,27.692,0.675,0.95
Japan,2,5.06,0.024,1.07
Jordan,3,129.078,1.274,1.41
Kazakhstan,0,19.066,0.053,1.13
Kenya,0,5.04,0.056,1.36
Kosovo,0,17.074,0,1.15
Kuwait,3,163.444,0.702,1.08
Kyrgyzstan,0,37.553,0.613,1.31
Laos,2,0,0,0
Latvia,0,57.788,0,1.5
Lebanon,3,200.28,0.879,1.13
Lesotho,2,8.869,0.467,0.88
Liberia,2,0.989,0,1
Libya,0,113.37,1.164,1.09
Liechtenstein,0,104.885,0,1.73
Lithuania,0,52.162,0.367,1.33
Luxembourg,3,159.751,1.598,1.39
Madagascar,2,0.758,0,0.65
Malawi,0,0.314,0,0.89
Malaysia,0,11.586,0.154,1.64
Maldives,3,159.1,0,0.93
Mali,2,1.235,0,1.11
Malta,3,144.948,0,1.36
Marshall Islands,2,0,0,0
Mauritania,2,1.075,0,0.87
Mauritius,2,0,0,0.68
Mexico,0,41.107,2.87,1.07
Moldova,3,277.891,4.462,1.09
Monaco,2,50.963,0,1.15
Mongolia,2,0,0,0.39
Montenegro,3,334.362,1.592,1
Morocco,0,79.354,1.273,1.12
Mozambique,0,4.639,0,1.08
Myanmar,0,18.6,0.459,1.3
Namibia,2,26.368,0.394,0.86
Nepal,3,149.776,0.412,1.3
Netherlands,3,342.401,0.759,1.4
New Zealand,4,0.415,0,0.83
Nicaragua,2,0,0,0.46
Niger,2,0.041,0,1.02
Nigeria,2,0.5,0,0.96
North Macedonia,3,174.716,1.44,1.42
Norway,1,38.368,0,1.16
Oman,3,130.027,1.762,1.13
Pakistan,0,2.992,0.036,1.04
Palestine,0,81.546,0.784,0.93
Panama,3,174.749,3.476,1.02
Papua New Guinea,2,0.894,0,0.71
Paraguay,3,123.519,3.225,1.04
Peru,0,82.889,2.881,0.91
Philippines,0,20.368,1.314,0.95
Poland,3,113.088,1.982,1.67
Portugal,3,125.335,0.981,1.33
Qatar,0,73.931,0,1
Romania,3,162.702,2.287,1.31
Russia,0,77.74,1.261,1.25
Rwanda,1,0.154,0,0.84
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,5.446,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,3,265.189,0,0.55
Sao Tome and Principe,2,31.94,0,0.62
Saudi Arabia,1,12.093,0.718,0.91
Senegal,2,0.956,0,0.84
Serbia,0,22.191,0.294,1.39
Seychelles,2,0,0,0.22
Sierra Leone,2,0.752,0,0.95
Singapore,4,1.538,0,0.63
Slovakia,3,189.939,0.366,1.46
Slovenia,3,186.153,0.481,1.55
Solomon Islands,2,0,0,0
Somalia,2,0,0,0.71
South Africa,0,29.271,2.698,1.09
South Korea,1,1.053,0.02,0.79
South Sudan,2,0.089,0.268,1.05
Spain,3,265.705,2.695,1.15
Sri Lanka,2,1.354,0,1.03
Sudan,2,0.046,0,1.1
Suriname,0,42.616,0,0.83
Sweden,0,84.66,0,1.42
Switzerland,3,135.419,0.578,1.72
Syria,2,3.543,0.171,1.07
Taiwan,1,0.042,0,1.21
Tajikistan,2,4.404,0,0.99
Tanzania,2,0,0,0
Thailand,1,0.086,0,0.99
Timor,2,0,0,0
Togo,0,1.087,0,1.05
Trinidad and Tobago,0,54.305,1.429,0.81
Tunisia,3,199.431,3.808,1.38
Turkey,0,19.149,0.688,1.05
Uganda,0,3.979,0,0.95
Ukraine,3,126.79,2.287,1.19
United Arab Emirates,1,110.107,0.202,1.09
United Kingdom,3,258.522,1.134,1.49
United States,3,176.219,2.915,1.12
Uruguay,1,5.758,0,1.17
Uzbekistan,2,13.356,0.149,0.87
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,0,21.628,0.246,0.87
Vietnam,4,0.01,0,1
Yemen,2,0.034,0,0.66
Zambia,2,4.188,0,0.9
Zimbabwe,0,2.153,0,1.01
