country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,11.817,0.925,0.87
Albania,3,27.104,0.695,1.24
Algeria,3,4.492,0.205,1.47
Andorra,1,0,0,0.36
Angola,3,0.456,0,1.13
Antigua and Barbuda,4,398.252,0,0
Argentina,3,57.66,0.752,1.28
Armenia,4,260.189,3.712,1.08
Australia,2,1.451,0,1.77
Austria,3,3.109,0.555,1.27
Azerbaijan,3,53.949,0.592,1.23
Bahamas,1,0,0,0.07
Bahrain,4,300.309,1.175,1.07
Bangladesh,3,23.96,0.237,1.08
Barbados,3,0,0,0
Belarus,3,46.247,0.529,0.75
Belgium,3,9.405,0.345,0.98
Belize,3,0,0,0
Benin,1,9.486,0.082,0.97
Bhutan,3,0,0,0
Bolivia,3,87.038,3.17,1.19
Bosnia and Herzegovina,3,36.576,0.61,1.18
Botswana,1,0,0,0
Brazil,4,185.75,5.368,1.14
Brunei,1,0,0,0
Bulgaria,1,23.89,0.288,1.3
Burkina Faso,1,0.718,0,0.97
Burundi,1,0,0,0.64
Cambodia,1,0,0,0.16
Cameroon,1,0,0,1.04
Canada,3,9.962,0.609,0.84
Cape Verde,3,7.194,0,1.1
Central African Republic,3,30.022,0.414,0.89
Chad,3,0.183,0,0.76
Chile,4,243.144,8.998,0.89
China,3,0.019,0.001,1.04
Colombia,3,68.51,3.203,1.27
Comoros,1,8.05,0,0.72
Congo,3,0,0,0.72
Costa Rica,3,33.176,0,1.49
Cote d'Ivoire,3,6.445,0.076,1.11
Croatia,3,23.141,0,3.15
Cuba,0,0.177,0,0.6
Cyprus,0,1.142,0,0.94
Czechia,3,8.684,0.187,1.52
Democratic Republic of Congo,3,2.211,0,1.08
Denmark,0,3.626,0,0.98
Djibouti,1,5.061,0,0.62
Dominica,3,0,0,0
Dominican Republic,3,47.014,0.645,1.19
Ecuador,3,85.756,3.911,1.22
Egypt,3,15.332,0.811,0.99
El Salvador,3,28.676,1.079,1.15
Equatorial Guinea,4,240.202,0,0.26
Eritrea,3,0,0,0.43
Estonia,0,0.754,0,0.59
Eswatini,3,13.791,0.862,1.23
Ethiopia,3,1.226,0.026,0.95
Fiji,1,0,0,0
Finland,3,0.902,0,0.82
France,3,0,0.322,1.08
Gabon,3,58.857,0.449,1.08
Gambia,3,0.414,0,0
Georgia,1,0.752,0,0.66
Germany,3,5.968,0.143,1.06
Ghana,3,14.804,0,1.18
Greece,3,1.055,0.096,1.14
Grenada,1,0,0,0
Guatemala,3,44.654,1.228,1.22
Guinea,3,0,0,1.1
Guinea-Bissau,1,0,0,0.78
Guyana,3,7.628,0,0.84
Haiti,3,9.998,0.351,1
Honduras,3,80.266,0.909,1.21
Hungary,0,0.932,0.104,0.91
Iceland,3,2.93,0,1.28
India,3,12.533,0.295,1.23
Indonesia,3,4.307,0.172,1.12
International,1,0,0,0
Iran,3,30.895,1.595,1.04
Iraq,3,60.588,2.66,1.29
Ireland,0,1.823,0.203,0.79
Israel,3,59.615,0.462,1.56
Italy,3,4.896,0.562,1.01
Jamaica,3,2.026,0,1.12
Japan,3,0.727,0.032,1.42
Jordan,1,1.47,0,0.92
Kazakhstan,3,24.765,0.213,1.1
Kenya,3,3.31,0.037,1.24
Kosovo,3,49.152,1.035,1.35
Kuwait,4,212.852,0.468,1.19
Kyrgyzstan,3,38.319,0,1.55
Laos,1,0,0,0
Latvia,2,0,0,1
Lebanon,3,2.637,0,1.2
Lesotho,1,0,0,0
Liberia,3,3.757,0,1.01
Libya,3,4.075,0,1.24
Liechtenstein,1,0,0,0
Lithuania,0,0.735,0,0.86
Luxembourg,0,17.573,0,1.71
Madagascar,3,1.517,0,1.37
Malawi,3,0.993,0.052,1.28
Malaysia,0,0.124,0,0.57
Maldives,1,29.6,0,1.03
Mali,1,1.679,0.049,1.03
Malta,0,6.794,0,0.62
Marshall Islands,1,0,0,0
Mauritania,3,47.315,0.645,1.1
Mauritius,1,0,0,0.11
Mexico,3,47.343,5.708,1.11
Moldova,3,92.961,1.735,1.02
Monaco,1,0,0,0.13
Mongolia,3,0.915,0,0.66
Montenegro,1,39.805,0,2.39
Morocco,3,11.677,0.027,1.5
Mozambique,3,0.832,0,1.11
Myanmar,2,0,0,0.71
Namibia,3,10.233,0,0
Nepal,3,14.895,0.069,1.12
Netherlands,1,6.42,0.175,0.75
New Zealand,2,0.207,0,1.38
Nicaragua,1,0,0,0.24
Niger,1,0.207,0,0.74
Nigeria,3,2.882,0.034,1.09
North Macedonia,1,71.998,2.88,1.06
Norway,3,0,0,1.02
Oman,4,267.496,0.392,1.13
Pakistan,3,12.563,0.267,0.92
Palestine,3,10.585,0,2.06
Panama,4,233.385,3.94,1.18
Papua New Guinea,1,0,0,0
Paraguay,3,5.748,0,1.67
Peru,3,118.677,5.308,1.02
Philippines,3,7.063,0.073,1.22
Poland,3,7.874,0.423,0.88
Portugal,3,30.5,0.588,1.04
Qatar,4,367.92,0.694,0.86
Romania,3,23.911,0.52,1.2
Russia,3,48.686,0.624,0.91
Rwanda,3,1.544,0,1.24
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0.31
Sao Tome and Principe,1,4.563,0,0.48
Saudi Arabia,3,96.858,1.178,1.03
Senegal,3,6.211,0.06,1.01
Serbia,3,20.133,0.147,1.49
Seychelles,1,0,0,0
Sierra Leone,1,0,0.125,0.97
Singapore,3,19.315,0,0.78
Slovakia,3,4.213,0,1.48
Slovenia,3,2.886,0,1.74
Solomon Islands,1,0,0,0
Somalia,1,2.706,0,0.78
South Africa,3,110.928,1.467,1.41
South Korea,3,0.761,0,0.96
South Sudan,3,0,0,0.78
Spain,3,8.555,0.064,1.09
Sri Lanka,3,0.42,0,0.92
Sudan,3,2.167,0.182,1.05
Suriname,3,27.274,0,1.18
Sweden,3,126.841,1.188,1.02
Switzerland,3,6.008,0,1.41
Syria,3,0.629,0,1.27
Taiwan,0,0.042,0,0.3
Tajikistan,3,6.396,0,0.89
Tanzania,1,0,0,0
Thailand,2,0,0,0.96
Timor,1,0,0,0
Togo,3,0.604,0,1.04
Trinidad and Tobago,1,0,0,0.04
Tunisia,3,0.169,0,1
Turkey,3,17.287,0.249,1.11
Uganda,3,0.35,0,0.95
Ukraine,1,22.911,0.389,1.15
United Arab Emirates,3,43.477,0.101,0.97
United Kingdom,3,10.267,1.458,0.78
United States,3,121.92,1.647,1.29
Uruguay,3,1.439,0,1.08
Uzbekistan,3,5.587,0.03,1.31
Vanuatu,3,0,0,0
Vatican,1,0,0,0
Venezuela,3,6.928,0.035,1.35
Vietnam,1,0,0,0.56
Yemen,1,2.045,0.469,1
Zambia,3,0.435,0,0.9
Zimbabwe,3,1.413,0,1.19
