country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,4,6.242,0.18,1.24
Albania,4,247.064,3.127,1.27
Algeria,4,23.671,0.456,1.31
Andorra,1,867.146,0,1.06
Angola,4,3.164,0.122,1.05
Antigua and Barbuda,4,51.058,0,0.32
Argentina,4,228.605,5.332,0.91
Armenia,1,536.238,9.449,0.9
Australia,3,0.314,0,1.17
Austria,0,787.329,12.103,1.01
Azerbaijan,4,220.827,2.466,1.43
Bahamas,4,27.972,0,0.79
Bahrain,4,102.258,0,0.88
Bangladesh,4,12.818,0.128,1.16
Barbados,4,6.96,0,1.04
Belarus,4,138.528,0.741,1.16
Belgium,0,447.124,16.049,0.65
Belize,4,95.568,10.06,1.14
Benin,4,2.64,0,0.95
Bhutan,4,0,0,0.95
Bolivia,4,8.224,0.771,0.91
Bosnia and Herzegovina,1,497.742,14.326,1.16
Botswana,4,0,0,0.74
Brazil,4,160.383,3.557,1.13
Brunei,4,0,0,0
Bulgaria,0,566.746,16.838,1.15
Burkina Faso,4,0.861,0,1.01
Burundi,4,0.841,0,0.83
Cambodia,4,0,0,0.87
Cameroon,4,0,0,0.94
Canada,4,119.707,2.703,1.14
Cape Verde,4,71.944,1.799,1.05
Central African Republic,4,0,0,0.69
Chad,4,0.487,0,0.94
Chile,4,49.591,0.732,0.98
China,4,0.015,0,1.21
Colombia,4,135.114,3.577,0.98
Comoros,4,0,0,0.63
Congo,4,0,0,0.53
Costa Rica,4,279.146,1.963,1.08
Cote d'Ivoire,4,1.554,0,0.98
Croatia,0,791.909,9.256,1.15
Cuba,4,3.267,0,0.9
Cyprus,4,226.053,1.142,1.16
Czechia,0,514.988,16.995,0.74
Democratic Republic of Congo,4,0.581,0.011,1.12
Denmark,4,217.016,0.345,1.11
Djibouti,4,2.024,0,0.72
Dominica,4,0,0,0
Dominican Republic,4,42.405,0.277,1.18
Ecuador,4,64.955,1.53,0.98
Egypt,4,3.215,0.137,1.22
El Salvador,4,45.635,0.617,1.13
Equatorial Guinea,4,0,0,0.53
Eritrea,4,0,0,0.42
Estonia,4,204.291,0.754,1.36
Eswatini,4,17.239,0,1.23
Ethiopia,4,4.636,0.113,1.03
Fiji,4,0,0,0
Finland,4,51.979,0.541,1.23
France,0,437.145,6.526,0.91
Gabon,4,0,0,1.11
Gambia,4,0,0,0.58
Georgia,1,863.086,9.275,1.17
Germany,4,283.193,3.008,1.1
Ghana,4,2.607,0,1.13
Greece,4,307.875,5.756,1.14
Grenada,4,26.662,0,0
Guatemala,4,36.337,3.405,1.02
Guinea,4,4.493,0,1.09
Guinea-Bissau,4,1.016,0,0.38
Guyana,4,30.513,2.543,1.03
Haiti,4,0,0,0.93
Honduras,4,0,0,1.01
Hungary,0,444.083,10.248,1.08
Iceland,4,32.234,0,0.66
India,4,33.026,0.424,0.96
Indonesia,4,15.593,0.402,1.09
International,4,0,0,0
Iran,4,159.787,5.715,1.2
Iraq,4,58.4,1.069,0.87
Ireland,4,75.337,2.228,0.81
Israel,4,91.849,0.809,1.06
Italy,0,566.969,12.454,1.02
Jamaica,4,20.262,0.675,1.01
Japan,4,17.632,0.103,1.39
Jordan,1,777.506,5.881,1.12
Kazakhstan,4,54.855,2.45,1.25
Kenya,4,17.798,0.205,1.05
Kosovo,1,729.521,13.97,1.32
Kuwait,4,105.841,2.107,0.76
Kyrgyzstan,4,65.142,0.766,0.97
Laos,4,0,0,0
Latvia,4,234.333,2.651,1.29
Lebanon,4,305.328,1.905,1.08
Lesotho,4,2.801,0,0.82
Liberia,4,3.164,0,1.05
Libya,4,76.987,1.746,1
Liechtenstein,2,1284.841,0,0.96
Lithuania,1,710.431,8.816,1.28
Luxembourg,2,1424.975,12.78,1.11
Madagascar,4,0,0,0.58
Malawi,4,1.464,0,0.84
Malaysia,4,20.392,0.124,1.09
Maldives,4,53.65,0,1.11
Mali,4,2.617,0,1.16
Malta,1,391.811,4.53,1.02
Marshall Islands,4,0,0,0
Mauritania,4,3.441,0.43,1.46
Mauritius,4,2.359,0,0.77
Mexico,4,30.388,3.894,1.04
Moldova,1,398.368,4.462,1.17
Monaco,4,203.853,0,0.73
Mongolia,4,15.252,0,1.62
Montenegro,2,1017.415,14.33,1.04
Morocco,4,146.056,2.194,1.01
Mozambique,4,2.016,0.032,1.06
Myanmar,4,29.259,0.459,1.09
Namibia,4,17.317,0,1.11
Nepal,4,49.491,0.412,0.84
Netherlands,4,274.003,4.844,0.88
New Zealand,3,0.415,0,1.11
Nicaragua,4,0,0,0.61
Niger,4,0.165,0,1.43
Nigeria,4,1.145,0,1.07
North Macedonia,1,672.945,10.08,1.09
Norway,4,121.005,0.369,1.14
Oman,4,80.484,1.958,0.97
Pakistan,4,11.531,0.081,1.29
Palestine,4,245.226,1.764,1.5
Panama,4,257.72,3.245,1.17
Papua New Guinea,4,0.224,0,0.72
Paraguay,4,109.639,1.542,1.08
Peru,4,50.437,1.395,0.95
Philippines,4,12.584,0.867,0.91
Poland,0,525.358,15.933,0.99
Portugal,0,577.736,7.748,1.11
Qatar,4,76.014,0,0.97
Romania,1,533.796,8.733,1.09
Russia,4,141.961,3.077,1.08
Rwanda,4,2.779,0,1.34
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,27.229,0,0.84
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,5.04,0,0
San Marino,2,2003.654,29.465,1.25
Sao Tome and Principe,4,0,0,0.81
Saudi Arabia,4,8.33,0.517,0.9
Senegal,4,1.015,0,1.1
Serbia,1,824.884,3.968,1.52
Seychelles,4,0,0,0.16
Sierra Leone,4,0.627,0,0.94
Singapore,3,0.855,0,0.87
Slovakia,4,240.126,4.03,0.97
Slovenia,0,975.02,20.684,1.06
Solomon Islands,4,0,0,0
Somalia,4,0,0,0.73
