country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,6.705,0.154,1.37
Albania,0,2.085,0,0.78
Algeria,0,4.31,0.137,1.12
Andorra,0,25.885,12.942,0.51
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,0,3.651,0.155,1.32
Armenia,0,49.27,0.337,1.34
Australia,4,0.824,0,0.76
Austria,0,6.551,0.111,0.8
Azerbaijan,0,14.104,0.296,1.54
Bahamas,0,0,0,0
Bahrain,2,193.937,0,1.28
Bangladesh,0,3.862,0.049,1.3
Barbados,0,3.48,0,0
Belarus,2,100.642,0.529,1.16
Belgium,2,50.476,5.177,0.73
Belize,0,0,0,0
Benin,0,3.464,0,0.97
Bhutan,0,0,0,0
Bolivia,0,14.649,0.685,1.44
Bosnia and Herzegovina,0,6.096,1.219,1.16
Botswana,0,0,0,0
Brazil,2,43.127,3.006,1.41
Brunei,0,0,0,0.02
Bulgaria,0,7.052,0.576,0.97
Burkina Faso,0,0.191,0,0.95
Burundi,0,0,0,0
Cambodia,0,0,0,0.03
Cameroon,0,0.264,0,1.24
Canada,0,32.96,3.338,0.91
Cape Verde,0,10.792,0,1.08
Central African Republic,0,0,0,0.82
Chad,0,3.775,0.183,0.96
Chile,2,180.894,0.523,1.49
China,0,0.01,0,0.67
Colombia,0,8.726,0.334,1.34
Comoros,0,3.45,0,0
Congo,0,0,0,0.81
Costa Rica,0,1.374,0,1.1
Cote d'Ivoire,0,2.464,0.038,1.18
Croatia,0,3.654,0.244,0.93
Cuba,0,1.148,0,0.6
Cyprus,3,1.142,0,0.63
Czechia,0,1.681,0.28,0.78
Democratic Republic of Congo,0,0,0,1.14
Denmark,0,17.437,0.691,0.85
Djibouti,2,54.656,0,1.29
Dominica,0,0,0,0
Dominican Republic,2,46.645,0.461,1.16
Ecuador,0,14.34,0.737,0.87
Egypt,0,4.769,0.107,1.3
El Salvador,0,6.475,0.154,1.2
Equatorial Guinea,0,0,0,0.58
Eritrea,0,0,0,0
Estonia,3,6.031,3.015,0.7
Eswatini,0,3.448,0,0.85
Ethiopia,0,0.139,0.009,2
Fiji,0,0,0,0
Finland,0,25.628,0.902,0.85
France,0,8.886,1.226,0.93
Gabon,0,18.421,0,1.15
Gambia,0,0,0,0
Georgia,0,0.752,0,0.66
Germany,0,8.784,0.465,0.7
Ghana,0,8.078,0.129,1.35
Greece,3,1.823,0.096,0.84
Grenada,0,0,0,0
Guatemala,0,3.74,0,1.37
Guinea,0,2.513,0,1.12
Guinea-Bissau,0,23.882,0.508,0.86
Guyana,0,0,0,0
Haiti,0,0.438,0,1.4
Honduras,0,5.957,0.101,1.36
Hungary,0,3.623,1.346,0.72
Iceland,4,0,0,0.21
India,0,2.256,0.084,1.36
Indonesia,0,1.949,0.058,1.15
International,0,0,0,0
Iran,0,18.204,0.571,1.17
Iraq,0,1.889,0.075,1.2
Ireland,2,44.352,3.443,0.66
Israel,3,2.195,0.347,0.35
Italy,0,17.912,3.209,0.66
Jamaica,0,0,0,0.75
Japan,0,0.909,0.158,0.48
Jordan,0,1.372,0,1.36
Kazakhstan,0,7.509,0,1.16
Kenya,0,0.521,0.019,1.31
Kosovo,0,0.517,0.517,0.87
Kuwait,2,97.177,0.468,1.66
Kyrgyzstan,0,3.832,0,1.17
Laos,0,0,0,0
Latvia,3,1.06,0,0.89
Lebanon,0,1.905,0,1.24
Lesotho,0,0,0,0
Liberia,0,0,0,0.96
Libya,4,0,0,0
Liechtenstein,0,0,0,0
Lithuania,4,2.939,0,0.84
Luxembourg,0,9.585,1.598,0.63
Madagascar,0,0,0,1.64
Malawi,0,0.68,0,0
Malaysia,0,1.668,0.031,0.87
Maldives,2,85.1,0,1.23
Mali,0,1.185,0.099,1.07
Malta,3,2.265,0,1.08
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,0.12
Mexico,0,15.031,1.497,1.33
Moldova,0,34.457,2.727,1.09
Monaco,0,25.482,0,0
Mongolia,0,0,0,0
Montenegro,0,0,0,0.07
Morocco,0,5.391,0,0.99
Mozambique,3,0.16,0,0
Myanmar,0,0.018,0,0.51
Namibia,0,0,0,0
Nepal,0,0.275,0,1.64
Netherlands,0,16.866,3.735,0.66
New Zealand,4,0.415,0,0.39
Nicaragua,0,0,0,0
Niger,0,0.826,0.041,0.85
Nigeria,0,1.159,0.053,1.35
North Macedonia,0,17.28,0.48,1
Norway,0,5.349,0.184,0.66
Oman,0,21.932,0.196,1.27
Pakistan,0,7.234,0.104,1.33
Palestine,0,0,0,0.29
Panama,2,49.134,1.391,1.02
Papua New Guinea,0,0,0,0
Paraguay,0,17.666,0,1.47
Peru,2,96.082,3.033,1.34
Philippines,0,1.341,0.073,1.01
Poland,0,7.53,0.238,1.03
Portugal,0,13.534,1.177,0.88
Qatar,1,392.217,0.347,1.39
Romania,0,16.634,0.832,0.9
Russia,2,74.122,0.713,1.23
Rwanda,3,0.54,0,0.8
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,412.517,0,0.82
Sao Tome and Principe,0,0,0,0.42
Saudi Arabia,2,48.946,0.287,1.26
Senegal,0,4.957,0.239,1.28
Serbia,0,13.079,0.882,0.63
Seychelles,0,0,0,0
