Nation,Similarity Score
Afghanistan,56
Albania,40
Algeria,43
Andorra,65
Angola,24
Antigua and Barbuda,218
Armenia,147
Australia,5
Austria,48
Azerbaijan,42
Belarus,138
Belgium,24
Belize,44
Benin,38
Bosnia and Herzegovina,32
Brazil,46
Bulgaria,30
Burkina Faso,70
Burundi,165
Cambodia,50
Cameroon,61
Canada,51
Cape Verde,49
Central African Republic,78
Chad,55
Chile,74
Comoros,216
Congo,55
Costa Rica,57
Cote d'Ivoire,70
Croatia,18
Cuba,11
Cyprus,56
Czechia,23
Democratic Republic of Congo,61
Denmark,51
Djibouti,61
Dominica,75
Dominican Republic,55
Ecuador,13
Egypt,57
Equatorial Guinea,209
Eritrea,52
Estonia,74
Eswatini,30
Ethiopia,49
Finland,13
France,14
Gambia,26
Georgia,16
Germany,11
Ghana,47
Greece,43
Grenada,217
Guatemala,10
Guinea,17
Guinea-Bissau,215
Guyana,23
Haiti,51
Honduras,54
Hungary,53
India,6
International,216
Iran,41
Iraq,59
Ireland,35
Israel,51
Italy,17
Jamaica,21
Japan,30
Jordan,51
Kazakhstan,14
Kenya,30
Kosovo,57
Kyrgyzstan,22
Laos,74
Latvia,43
Lebanon,56
Lesotho,47
Liberia,11
Libya,44
Liechtenstein,187
Lithuania,44
Luxembourg,64
Madagascar,61
Malawi,26
Maldives,196
Mali,64
Malta,197
Marshall Islands,216
Mauritania,48
Mauritius,100
Mexico,62
Moldova,39
Monaco,87
Montenegro,209
Morocco,58
Mozambique,27
Myanmar,43
Namibia,64
Netherlands,63
Nicaragua,162
Niger,101
North Macedonia,192
Norway,22
Pakistan,19
Palestine,54
Papua New Guinea,13
Peru,76
Philippines,4
Portugal,16
Qatar,36
Romania,35
Russia,26
Saint Kitts and Nevis,215
Saint Lucia,216
Saint Vincent and the Grenadines,216
Samoa,216
San Marino,45
Sao Tome and Principe,210
Saudi Arabia,13
Senegal,57
Serbia,41
Seychelles,31
Sierra Leone,70
Slovakia,51
Slovenia,50
Solomon Islands,30
Somalia,70
South Africa,47
South Korea,11
South Sudan,39
Spain,35
Sri Lanka,10
Sudan,22
Suriname,68
Sweden,46
Switzerland,39
Syria,42
Tanzania,91
Thailand,34
Timor,52
Togo,56
Trinidad and Tobago,15
Tunisia,78
Turkey,17
Uganda,11
Ukraine,59
United Arab Emirates,50
United States,48
Uruguay,60
Vanuatu,85
Vatican,207
Venezuela,37
Vietnam,8
Yemen,74
Zambia,38
Zimbabwe,8
Paraguay,26
Bangladesh,3
Barbados,7
Botswana,14
Fiji,4
New Zealand,40
Nigeria,5
Oman,18
Tajikistan,39
United Kingdom,12
Uzbekistan,6
Taiwan,71
Iceland,21
Poland,14
Argentina,50
Bahrain,52
Colombia,51
Kuwait,54
Panama,41
Bolivia,14
El Salvador,7
Gabon,4
Singapore,7
Brunei,7
Nepal,17
Mongolia,3
Bhutan,2
China,1
Indonesia,1
Malaysia,3
Rwanda,2
