country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0.103,0,0.873
Albania,6,2.085,0,32.316
Algeria,4,0.182,0,7.731
Andorra,0,0,0,103.54
Angola,5,0.03,0,2.282
Antigua and Barbuda,7,0,0,0
Argentina,2,5.731,0,232.411
Armenia,6,0.675,0,32.735
Australia,5,0.235,0,4.078
Austria,3,0.111,3.331,22.651
Azerbaijan,3,0.197,0,14.104
Bahamas,0,0,0,150.033
Bahrain,2,0,0,275.038
Bangladesh,4,0.213,0,11.84
Barbados,4,0,0,6.96
Belarus,4,0.529,0,12.593
Belgium,3,0.173,5.867,21.657
Belize,0,0,0,108.143
Benin,7,0,0,0
Bhutan,5,0,0,2.592
Bolivia,1,6.339,0,57.312
Bosnia and Herzegovina,1,3.353,0,82.297
Botswana,6,0,0,38.697
Brazil,2,5.716,0,200.692
Brunei,7,0,0,0
Bulgaria,6,1.871,8.923,27.056
Burkina Faso,7,0,0,0.096
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,4,0.113,0,10.058
Canada,3,0.159,0,13.354
Cape Verde,0,0,0,154.68
Central African Republic,7,0,0,0
Chad,7,0,0,0.244
Chile,1,1.674,0,74.23
China,7,0.001,0,0.013
Colombia,2,7.625,0,175.54
Comoros,5,0,0,4.6
Congo,7,0,0,0
Costa Rica,2,1.374,0,176.086
Cote d'Ivoire,7,0,0,1.365
Croatia,6,0.244,0,35.32
Cuba,5,0.088,0,2.913
Cyprus,5,1.142,0,2.283
Czechia,1,0.093,3.735,46.596
Democratic Republic of Congo,7,0.011,0,0.078
Denmark,3,0.173,0.691,17.092
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,3,2.581,0,24.336
Ecuador,6,0.85,0,30.72
Egypt,7,0.186,0,1.72
El Salvador,3,1.079,0,14.03
Equatorial Guinea,3,0,0,17.106
Eritrea,7,0,0,0
Estonia,3,0,0,15.077
Eswatini,6,2.586,0,35.34
Ethiopia,4,0.165,0,10.203
Fiji,7,0,0,1.116
Finland,4,0,0,10.107
France,1,0.398,6.404,76.325
Gabon,7,0,0,0
Gambia,6,0,0,27.31
