country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0.077,0,0.308
Albania,4,1.042,0,45.868
Algeria,2,0.114,0,3.329
Andorra,6,0,0,1682.521
Angola,2,0.061,0,2.404
Antigua and Barbuda,5,0,0,0
Argentina,0,8.054,0,261.241
Armenia,1,2.025,0,58.72
Australia,5,0.275,0,0.431
Austria,1,0.333,9.771,61.734
Azerbaijan,2,0.197,0,3.748
Bahamas,5,0,0,0
Bahrain,7,1.763,0,286.204
Bangladesh,3,0.194,0,8.543
Barbados,5,0,0,0
Belarus,4,0.423,0,35.664
Belgium,0,0.604,12.08,101.298
Belize,0,0,0,165.987
Benin,5,0,0,0
Bhutan,3,0,0,9.072
Bolivia,4,3.598,0,27.585
Bosnia and Herzegovina,4,2.134,0,24.689
Botswana,0,0,0,106.735
Brazil,1,1.491,0,61.889
Brunei,5,0,0,0
Bulgaria,4,1.583,6.045,31.086
Burkina Faso,5,0.048,0,0.957
Burundi,5,0,0,1.43
Cambodia,5,0,0,0.06
Cameroon,2,0,0,3.88
Canada,1,0.265,0,47.454
Cape Verde,1,3.597,0,82.736
Central African Republic,5,0,0,0
Chad,5,0.061,0,0.426
Chile,1,2.982,0,92.592
China,5,0,0,0.015
Colombia,0,3.007,0,101.154
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,7,6.478,0,326.848
Cote d'Ivoire,5,0,0,0.455
Croatia,3,0,0,11.692
Cuba,2,0,0,2.295
Cyprus,3,0,0,19.409
Czechia,0,1.121,17.462,120.086
Democratic Republic of Congo,5,0,0,0.134
Denmark,1,0,2.935,75.101
Djibouti,5,0,0,1.012
Dominica,5,0,0,0
Dominican Republic,4,0.277,0,25.811
Ecuador,3,0.057,0,12.356
Egypt,5,0.176,0,1.124
El Salvador,4,0.771,0,27.597
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,1,0,1.508,50.507
Eswatini,3,0,0,18.101
Ethiopia,2,0.061,0,5.323
Fiji,5,0,0,0
Finland,3,0.361,0.722,11.009
France,7,1.057,17.741,390.771
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,1,1.003,0,74.702
Germany,4,0.048,0,27.356
Ghana,2,0,0,1.834
Greece,4,0.384,0,25.233
Grenada,5,0,0,0
Guatemala,3,0.279,0,9.545
Guinea,5,0,0,1.371
Guinea-Bissau,5,0,0,0
Guyana,3,2.543,0,19.07
Haiti,5,0,0,0
Honduras,0,1.313,0,99.853
Hong Kong,5,0,0,0
Hungary,1,1.346,0,72.668
Iceland,0,0,0,117.216
India,1,0.562,0,51.151
Indonesia,3,0.318,0,12.829
International,5,0,0,0
Iran,4,2.262,0,41.813
Iraq,0,1.541,0,102.331
Ireland,1,0,3.443,78.375
Israel,0,3.35,0,133.903
Italy,4,0.265,4.366,24.71
Jamaica,1,1.351,0,51.669
Japan,2,0.095,0,2.356
Jordan,1,0.588,0,71.939
Kazakhstan,2,0.053,0,4.793
Kenya,5,0.167,0,0.986
Kosovo,4,1.552,0,24.835
Kuwait,0,0.937,0,102.328
Kyrgyzstan,3,0.153,0,15.941
Laos,5,0,0,0
Latvia,3,0,0,11.133
Lebanon,0,0.586,0,149.148
Lesotho,2,0,0,3.268
Liberia,5,0,0,0.593
Libya,0,1.019,0,123.558
Liechtenstein,5,0,0,0
Lithuania,4,0.367,0,38.57
Luxembourg,0,0,6.39,228.443
Madagascar,2,0,0,2.275
Malawi,5,0,0,0.105
Malaysia,2,0,0,3.553
Maldives,0,0,0,109.15
Mali,5,0,0,0.198
Malta,1,2.265,0,61.15
Marshall Islands,5,0,0,0
Mauritania,2,0,0,2.151
Mauritius,5,0,0,0
Mexico,4,1.342,0,26.37
Moldova,1,3.471,0,79.079
Monaco,1,0,0,50.963
Mongolia,5,0,0,0
Montenegro,0,7.961,0,203.802
Morocco,4,1.192,0,38.526
Mozambique,3,0.032,0,9.758
Myanmar,3,0.551,0,16.486
Namibia,4,0.394,0,34.633
Nepal,4,0.137,0,46.367
Netherlands,0,0.35,9.688,172.164
New Zealand,5,0,0,0.415
Nicaragua,5,0,0,0
Niger,5,0,0,0
Nigeria,5,0.015,0,0.66
North Macedonia,4,1.92,0,21.6
Norway,3,0.738,0,16.601
Oman,0,2.937,0,118.865
Pakistan,2,0.036,0,3.056
Palestine,1,1.568,0,81.938
Panama,0,1.854,0,167.332
Papua New Guinea,5,0,0,0
Paraguay,0,2.103,0,104.872
Peru,0,3.639,0,156.497
Philippines,4,0.338,0,27.943
Poland,4,0.396,0,34.508
Portugal,4,0.392,9.611,41.68
Qatar,1,0,0,78.79
Romania,1,1.559,28.954,66.068
Russia,1,0.411,0,54.997
Rwanda,5,0,0,0.926
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
