country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0,0,1.156
Albania,1,1.737,0,40.309
Algeria,5,0.137,0,7.092
Andorra,0,0,0,0
Angola,0,0.03,0,0.852
Antigua and Barbuda,5,0,0,10.212
Argentina,2,5.377,0,266.087
Armenia,3,1.012,0,66.144
Australia,5,2.314,0,3.412
Austria,1,0.111,3.22,44.746
Azerbaijan,6,0.296,0,16.471
Bahamas,4,0,0,124.603
Bahrain,2,0,0,367.893
Bangladesh,6,0.194,0,13.103
Barbados,5,0,0,3.48
Belarus,6,0.529,0,17.038
Belgium,3,0.086,5.004,54.618
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,3,7.282,0,73.074
Bosnia and Herzegovina,4,2.743,0,87.478
Botswana,0,0,0,0
Brazil,7,3.924,0,205.933
Brunei,0,0,0,2.286
Bulgaria,6,1.439,8.779,22.739
Burkina Faso,0,0,0,0.239
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,5,0,0,5.425
Canada,6,0.185,0,15.526
Cape Verde,4,0,0,138.492
Central African Republic,5,0,0,3.52
Chad,0,0,0,0.061
Chile,4,4.08,0,92.173
China,0,0.001,0,0.023
Colombia,7,5.365,0,162.196
Comoros,6,0,0,24.149
Congo,0,0,0,0
Costa Rica,7,1.374,0,226.34
Cote d'Ivoire,0,0.076,0,1.782
Croatia,4,0.731,0,89.885
Cuba,5,0.177,0,7.769
Cyprus,5,0,0,3.425
Czechia,3,0.093,4.109,63.405
Democratic Republic of Congo,0,0,0,0.123
Denmark,1,0,0.518,31.076
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,4,3.319,0,92.368
Ecuador,1,1.644,0,51.182
Egypt,0,0.176,0,1.417
El Salvador,6,1.233,0,14.801
Equatorial Guinea,0,0,0,0
Eritrea,5,0,0,3.102
Estonia,6,0,0,19.6
Eswatini,1,0,0,44.821
Ethiopia,5,0.087,0,6.994
Fiji,0,0,0,0
Finland,5,0,0,7.039
France,4,0.306,7.017,109.692
Gabon,0,0,0,0
Gambia,6,0.828,0,14.069
Georgia,5,0,0,5.014
Germany,6,0,0,17.056
Ghana,0,0.129,0,1.77
Greece,6,0.48,0,23.122
Grenada,0,0,0,0
Guatemala,1,0.781,0,39.854
Guinea,5,0.152,0,7.615
Guinea-Bissau,0,0,0,0
Guyana,6,3.814,0,24.156
Haiti,5,0.351,0,3.771
Honduras,3,3.029,0,63.809
Hong Kong,0,0,0,0
Hungary,1,0.104,0,31.158
Iceland,6,0,0,20.513
India,3,0.794,0,60.392
Indonesia,6,0.49,0,13.242
International,0,0,0,0
Iran,6,1.536,0,23.74
Iraq,4,1.84,0,118.217
Ireland,6,0,1.418,18.632
Israel,2,1.849,0,307.433
Italy,6,0.165,1.985,23.105
Jamaica,3,1.689,0,71.931
Japan,5,0.055,0,5.21
Jordan,5,0,0,7.057
Kazakhstan,1,0.32,0,35.097
Kenya,5,0.074,0,3.943
Kosovo,1,4.657,0,40.357
Kuwait,7,0.234,0,210.745
Kyrgyzstan,6,0,0,15.174
Laos,0,0,0,0
Latvia,0,0,0,2.121
Lebanon,4,0.293,0,86.148
Lesotho,0,0,0,0
Liberia,0,0,0,0.198
Libya,4,0.582,0,89.794
Liechtenstein,0,0,0,0
Lithuania,5,0,0,7.347
Luxembourg,4,0,0,105.435
Madagascar,5,0.036,0,2.997
Malawi,0,0,0,0.732
Malaysia,0,0,0,0.433
