country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0,0.077
Albania,4,1.39,0,29.189
Algeria,3,0.182,0,8.62
Andorra,2,0,0,0
Angola,5,0.03,0,2.434
Antigua and Barbuda,2,0,0,0
Argentina,1,1.814,0,204.223
Armenia,0,1.012,0,59.057
Australia,5,0.431,0,4.824
Austria,0,0,3.331,43.858
Azerbaijan,6,0.197,0,18.542
Bahamas,1,0,0,198.348
Bahrain,1,0,0,163.377
Bangladesh,3,0.194,0,12.94
Barbados,6,0,0,13.919
Belarus,6,0.423,0,18.732
Belgium,0,0.431,6.212,55.826
Belize,1,2.515,0,236.406
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,7,7.881,0,80.956
Bosnia and Herzegovina,7,0.914,0,102.414
Botswana,2,0,0,0
Brazil,1,3.566,0,194.534
Brunei,2,0,0,0
Bulgaria,6,0.288,8.779,14.248
Burkina Faso,2,0,0,0
Burundi,2,0,0,1.009
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,3,0.159,0,7.869
Cape Verde,0,1.799,0,59.354
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,7,2.563,0,106.559
China,2,0.002,0,0.019
Colombia,1,5.837,0,184.581
Comoros,2,0,0,1.15
Congo,2,0,0,0
Costa Rica,1,2.159,0,238.314
Cote d'Ivoire,5,0,0,3.639
Croatia,7,0.731,0,76
Cuba,5,0.177,0,5.209
Cyprus,5,0,0,2.283
Czechia,4,0.187,3.455,29.601
Democratic Republic of Congo,2,0.033,0,0.145
Denmark,6,0,0.691,13.639
Djibouti,5,0,0,2.024
Dominica,2,0,0,0
Dominican Republic,4,2.305,0,31.527
Ecuador,0,1.87,0,43.36
Egypt,5,0.137,0,2.072
El Salvador,6,0.925,0,18.809
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0.282
Estonia,6,0,0,15.077
Eswatini,0,0,0,42.235
Ethiopia,3,0.104,0,13.169
Fiji,2,0,0,0
Finland,2,0,0,1.263
France,2,0,6.036,0
Gabon,2,0,0,0
Gambia,0,0,0,40.552
Georgia,2,0,0,1.755
Germany,3,0.107,0,8.462
Ghana,5,0,0,5.439
Greece,6,0.096,0,16.982
Grenada,2,0,0,0
Guatemala,0,1.061,0,42.31
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,5,0,0,5.085
Haiti,2,0,0,1.14
Honduras,7,1.514,0,84.304
Hungary,6,0,0,16.356
Iceland,6,0,0,23.443
India,0,0.687,0,57.073
Indonesia,3,0.336,0,12.094
International,2,0,0,0
Iran,6,1.31,0,22.68
Iraq,7,1.914,0,95.32
Ireland,4,0,1.013,28.758
Israel,7,0.578,0,105.135
Italy,6,0.017,1.307,23.883
Jamaica,4,0.338,0,34.446
Japan,3,0.158,0,6.752
Jordan,5,0,0,2.352
Kazakhstan,7,0,0,75.732
Kenya,5,0.093,0,3.05
Kosovo,0,4.657,0,59.5
Kuwait,1,0.702,0,151.268
Kyrgyzstan,6,0,0,19.159
Laos,2,0,0,0
Latvia,5,0,0,3.181
Lebanon,7,1.026,0,96.99
Lesotho,2,0,0,0
Liberia,2,0,0,1.186
Libya,0,0.728,0,47.88
Liechtenstein,4,0,0,26.221
Lithuania,3,0,0,10.653
Luxembourg,7,0,4.793,71.888
Madagascar,5,0.108,0,3.431
Malawi,2,0,0,0.261
Malaysia,2,0,0,0.34
Maldives,1,0,0,201.649
Mali,2,0,0,1.037
Malta,0,0,0,61.15
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,0,5.22,0,46.334
Moldova,7,2.231,0,123.948
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,7,1.592,0,101.901
Morocco,0,0.704,0,42.454
Mozambique,5,0.032,0,2.016
Myanmar,5,0,0,1.948
Namibia,7,1.574,0,82.647
Nepal,4,0.412,0,30.34
Netherlands,4,0.292,2.568,33.324
New Zealand,2,0,0,0.415
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0,1.213
North Macedonia,0,2.88,0,62.399
Norway,5,0,0,5.349
Oman,2,0,0,0
Pakistan,2,0.005,0,1.444
Palestine,7,0.392,0,81.742
Panama,1,3.94,0,165.246
Papua New Guinea,2,0,0,0
Paraguay,7,1.963,0,84.262
Peru,1,5.884,0,241.539
Philippines,4,0.858,0,32.734
Poland,6,0.37,0,20.055
Portugal,4,0.294,3.923,36.679
Qatar,7,0,0,73.237
Romania,0,1.663,25.471,70.954
Russia,4,0.761,0,33.186
Rwanda,3,0,0,7.798
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,4,0.776,0,28.351
Senegal,5,0.179,0,4.3
Serbia,3,0.147,0,11.022
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0.752
Singapore,3,0,0,8.717
Slovakia,6,0,0,20.88
Slovenia,6,0,0.962,17.798
Solomon Islands,2,0,0,0
Somalia,5,0.126,0,2.202
South Africa,0,4.013,0,40.787
South Korea,5,0.039,0,5.832
South Sudan,2,0,0,0.089
Spain,2,0,0,0
Sri Lanka,2,0,0,0.28
Sudan,5,0,0,2.44
Suriname,1,1.705,0,180.692
Sweden,2,0,0,0
