country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.2,16.67
Albania,5,0,1.31,54.63
Algeria,3,0,1.2,75.93
Andorra,5,0,1.34,53.7
Angola,3,0,1.12,71.3
Antigua and Barbuda,1,0,0.28,0
Argentina,3,0.512,1.03,82.87
Armenia,0,0,1.51,0
Australia,6,0.001,0.9,68.06
Austria,5,0.066,1.31,44.91
Azerbaijan,6,0,1.83,66.2
Bahamas,0,0,1.22,0
Bahrain,6,0.04,0.9,63.89
Bangladesh,3,0.114,1.04,80.09
Barbados,2,0,0.93,29.63
Belarus,4,0.026,1.26,16.67
Belgium,5,0.129,1.56,45.37
Belize,6,0,1.15,69.44
Benin,5,0,0.94,47.22
Bhutan,3,0,0.81,77.78
Bolivia,3,0.197,0.78,84.26
Bosnia and Herzegovina,2,0,1.17,40.74
Botswana,6,0,0.76,63.89
Brazil,6,0,0.97,63.43
Brunei,2,0,0,35.19
Bulgaria,2,0.132,1.54,35.19
Burkina Faso,2,0,0.99,33.33
Burundi,4,0,0.77,14.81
Cambodia,2,0,0.61,37.04
Cameroon,2,0,0.92,39.81
Canada,6,0.034,1.16,60.65
Cape Verde,6,0.203,1.06,68.52
Central African Republic,6,0,0.56,56.48
Chad,3,0,1.01,73.15
Chile,3,0.05,0.96,81.94
China,6,0,1.07,61.57
Colombia,3,0,1.03,71.3
Comoros,1,0,0.64,0
Congo,5,0,0.59,50.93
Costa Rica,6,0,1.01,58.33
Cote d'Ivoire,2,0.037,0.92,36.11
Croatia,2,0.102,1.74,28.7
Cuba,6,0.003,1.07,64.81
Cyprus,5,0.017,1.76,50
Czechia,5,0.267,1.53,48.15
Democratic Republic of Congo,5,0,1.09,48.15
Denmark,2,0.012,1.15,41.67
Djibouti,5,0,1.51,47.22
Dominica,2,0,0,31.48
Dominican Republic,6,0.13,0.96,67.59
Ecuador,5,0,1.02,51.39
Egypt,6,0,1.06,62.96
El Salvador,5,0.061,1.11,52.78
Equatorial Guinea,1,0,0.51,0
Eritrea,3,0,0.43,82.41
Estonia,4,0.013,1.04,25.93
Eswatini,6,0,0.88,59.26
Ethiopia,6,0.109,0.93,65.74
Fiji,5,0,0,49.07
Finland,2,0.015,1.19,36.57
France,5,0.105,1.31,43.98
Gabon,3,0,1.08,74.07
Gambia,6,0,0.68,68.52
Georgia,6,0,1.49,61.11
Germany,6,0,1.48,58.8
Ghana,5,0.025,1.09,44.44
Greece,6,0.026,1.25,59.72
Grenada,1,0,0,0
Guatemala,5,0.123,1,49.54
Guinea,2,0,1.09,39.35
Guinea-Bissau,1,0,0.41,0
Guyana,3,0,0.99,72.22
Haiti,5,0,0.91,47.22
Honduras,3,0,1.03,84.26
Hong Kong,5,0,0,51.85
Hungary,2,0.111,1.18,40.74
Iceland,2,0.037,1.11,37.04
India,6,0.06,0.9,64.35
Indonesia,5,0.12,0.99,50.46
International,1,0,0,0
Iran,6,0.153,1.13,58.8
Iraq,6,0.172,0.97,61.11
Ireland,6,0.064,1.3,61.57
Israel,3,0.06,0.54,85.19
Italy,5,0.049,1.72,50
Jamaica,6,0.208,0.9,67.59
Japan,2,0.031,1.09,38.89
Jordan,3,0,1.36,78.7
Kazakhstan,3,0.013,1.23,74.07
Kenya,6,0.091,1.41,64.81
Kosovo,5,0,1.34,52.78
Kuwait,6,0.125,1.13,62.96
Kyrgyzstan,6,0,1.3,65.28
Laos,2,0,0,36.11
Latvia,2,0.024,1.42,33.33
Lebanon,6,0,1.11,59.26
Lesotho,5,0,0.84,47.22
Liberia,6,0,1.01,57.41
Libya,3,0,1.08,80.56
Liechtenstein,0,0,1.81,0
Lithuania,5,0.024,1.42,54.17
Luxembourg,5,0.024,1.51,47.22
Madagascar,5,0.012,0.52,48.15
Malawi,5,0.018,0.91,50.93
Malaysia,6,0.029,1.47,65.74
Maldives,0,0.04,0.92,0
Mali,2,0,1.11,37.96
Malta,0,0.038,1.42,0
Marshall Islands,1,0,0,0
Mauritania,4,0.029,1.08,17.59
Mauritius,4,0,0.78,16.67
Mexico,3,0.357,1.02,71.76
