country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,0.83,71.3
Albania,1,0,1.16,62.96
Algeria,6,0,0.96,79.63
Andorra,0,0,1.19,45.37
Angola,6,0,1.13,79.17
Antigua and Barbuda,4,0,0,0
Argentina,6,0.402,1.15,88.89
Armenia,4,0,0.8,0
Australia,6,0.008,1.02,79.17
Austria,3,0.014,1.01,35.19
Azerbaijan,6,0,0.6,93.52
Bahamas,4,0,1.22,0
Bahrain,5,0.049,1,69.44
Bangladesh,6,0.237,0.99,80.09
Barbados,0,0,0.63,48.15
Belarus,2,0.015,0.88,16.67
Belgium,1,0.026,1.27,62.96
Belize,5,0,0,69.44
Benin,3,0,0.95,41.67
Bhutan,1,0,0.65,62.96
Bolivia,6,0.529,1,84.26
Bosnia and Herzegovina,1,0,1.17,59.26
Botswana,1,0,0.8,58.8
Brazil,5,0,1.03,72.69
Brunei,3,0,0,39.81
Bulgaria,3,0.052,0.96,38.89
Burkina Faso,1,0,0.99,56.48
Burundi,4,0,0.68,11.11
Cambodia,3,0,0.37,42.59
Cameroon,1,0,1.01,60.19
Canada,5,0.008,1,67.13
Cape Verde,1,0.13,1.08,65.28
Central African Republic,0,0,0.61,54.63
Chad,1,0,0.87,64.81
Chile,6,0.084,0.93,87.5
China,6,0,0.91,78.24
Colombia,6,0,1.13,87.04
Comoros,4,0,0.66,0
Congo,5,0,0.64,67.59
Costa Rica,1,0,1.15,62.96
Cote d'Ivoire,2,0.088,0.88,31.94
Croatia,3,0.044,0.9,35.19
Cuba,5,0.006,1.72,66.67
Cyprus,0,0.006,1.48,47.22
Czechia,3,0.031,1.12,36.11
Democratic Republic of Congo,1,0.125,1.05,59.26
Denmark,0,0.004,1.38,50.93
Djibouti,0,0,0.95,50.93
Dominica,3,0,0,44.44
Dominican Republic,6,0.346,0.93,78.7
Ecuador,5,0,1.08,76.39
Egypt,1,0,0.56,62.96
El Salvador,6,0.166,1.07,89.81
Equatorial Guinea,4,0,0.3,0
Eritrea,6,0,0.28,89.81
Estonia,2,0.013,1.58,23.15
Eswatini,6,0,1.04,80.56
Ethiopia,6,0.081,0.99,80.56
Fiji,0,0,0,54.63
Finland,3,0.002,1.31,35.19
France,0,0.017,1.34,46.3
Gabon,5,0,1.06,66.67
Gambia,3,0,1.49,35.65
Georgia,0,0,1.11,51.85
Germany,1,0,1.26,57.87
Ghana,0,0.225,1.02,52.78
Greece,0,0.006,1.45,46.3
Grenada,4,0,0,0
Guatemala,6,0.289,1.04,87.04
Guinea,5,0,1.09,70.83
Guinea-Bissau,4,0,0.67,0
Guyana,5,0,1.31,75.93
Haiti,2,0,0.92,28.7
Honduras,6,0,1.05,96.3
Hungary,0,0.006,1.29,54.63
Iceland,0,0.01,1.42,46.3
India,6,0.102,1.15,79.63
Indonesia,1,0.152,1.06,62.5
International,4,0,0,0
Iran,1,0.102,1.03,60.19
Iraq,6,0.174,1.1,92.59
Ireland,3,0.015,1.51,38.89
Israel,0,0.07,0.99,52.78
Italy,0,0.006,1.24,48.15
Jamaica,5,0.019,1.43,68.52
Japan,3,0.066,1.23,34.26
Jordan,0,0,1.16,48.15
Kazakhstan,6,0.128,0.74,80.56
Kenya,5,0.121,1.02,73.15
Kosovo,5,0,1.01,69.44
Kuwait,5,0.174,0.98,65.74
Kyrgyzstan,6,0,0.68,79.17
Laos,3,0,0,36.11
Latvia,0,0.003,1.18,47.22
Lebanon,1,0,1.28,57.41
Lesotho,5,0,1.01,71.3
Liberia,1,0,0.9,64.81
Libya,6,0.161,1.28,87.96
Liechtenstein,4,0,0,0
Lithuania,3,0.004,1.29,34.26
Luxembourg,2,0.01,0.87,25.93
Madagascar,5,0.33,0.87,68.98
Malawi,1,0.172,0.97,60.19
Malaysia,1,0.001,1.05,57.41
Maldives,4,0.142,1.21,0
Mali,0,0,1.05,47.22
Malta,4,0.019,1.42,0
