country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,1.35,84.26
Albania,0,0,0.85,89.81
Algeria,5,0,1.08,87.96
Andorra,1,0,0.51,50
Angola,3,0,0,75.93
Antigua and Barbuda,4,0,0,0
Argentina,0,0.076,1.35,90.74
Armenia,4,0,1.34,0
Australia,2,0,0.78,69.44
Austria,6,0.007,0.93,59.26
Azerbaijan,5,0,1.36,85.19
Bahamas,4,0,0,0
Bahrain,3,0.043,1.26,75
Bangladesh,0,0.143,1.36,89.81
Barbados,5,0,0,81.48
Belarus,4,0.097,1.12,16.67
Belgium,3,0.024,0.71,75
Belize,3,0,0,76.85
Benin,6,0,0.97,57.41
Bhutan,5,0,0,83.33
Bolivia,5,0.284,1.42,84.26
Bosnia and Herzegovina,5,0,1.16,81.48
Botswana,3,0,0,78.7
Brazil,5,0,1.39,81.02
Brunei,6,0,0.02,58.33
Bulgaria,6,0.038,0.93,60.19
Burkina Faso,2,0,0.95,67.59
Burundi,4,0,0,13.89
Cambodia,6,0,0.03,57.41
Cameroon,6,0,1.24,63.89
Canada,2,0.045,0.89,70.83
Cape Verde,3,0,1.08,79.63
Central African Republic,3,0,0.83,75.93
Chad,5,0,0.94,87.04
Chile,3,0.147,1.47,75.93
China,5,0,0.72,81.94
Colombia,5,0,1.33,87.04
Comoros,4,0,0,0
Congo,0,0,0.81,97.22
Costa Rica,3,0,1.14,72.22
Cote d'Ivoire,2,0.122,1.18,69.91
Croatia,2,0.013,0.67,70.37
Cuba,0,0.009,0.64,100
Cyprus,0,0.002,0.64,92.59
Czechia,6,0.007,0.9,57.41
Democratic Republic of Congo,5,0,1.13,80.56
Denmark,2,0.009,0.83,65.74
Djibouti,0,0,1.4,94.44
Dominica,2,0,0,72.22
Dominican Republic,0,0.206,1.11,100
Ecuador,5,0,0.89,86.11
Egypt,5,0,1.25,84.26
El Salvador,0,0.031,1.19,100
Equatorial Guinea,4,0,0.62,0
Eritrea,0,0,0,93.52
Estonia,6,0.004,0.75,62.96
Eswatini,5,0,0.85,84.26
