country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0.86,71.3
Albania,6,0,1.12,57.41
Algeria,3,0,0.93,87.96
Andorra,1,0,1.25,45.37
Angola,3,0,1.13,79.17
Antigua and Barbuda,4,0,0,0
Argentina,3,0.399,1.13,87.96
Armenia,4,0,0.81,0
Australia,3,0.006,0.88,79.17
Austria,5,0.014,1.13,35.19
Azerbaijan,3,0,0.5,93.52
Bahamas,4,0,1.21,0
Bahrain,2,0.05,1.01,69.44
Bangladesh,3,0.237,1.06,80.09
Barbados,1,0,0.69,48.15
Belarus,5,0.016,0.91,16.67
Belgium,6,0.03,1.19,64.81
Belize,2,0,1.19,72.69
Benin,1,0,0.94,41.67
Bhutan,6,0,0.67,62.96
Bolivia,3,0.508,0.97,84.26
Bosnia and Herzegovina,6,0,1.16,59.26
Botswana,0,0,0.8,56.94
Brazil,2,0,1.01,72.69
Brunei,1,0,0,39.81
Bulgaria,1,0.046,0.89,38.89
Burkina Faso,1,0,0.99,48.15
Burundi,4,0,0.69,11.11
Cambodia,1,0,0.36,47.22
Cameroon,6,0,1.01,60.19
Canada,2,0.009,1,67.13
Cape Verde,6,0.137,1.08,65.28
Central African Republic,0,0,0.61,54.63
Chad,6,0,0.89,64.81
Chile,3,0.079,0.94,87.5
China,3,0,0.8,78.24
Colombia,3,0,1.1,87.04
Comoros,4,0,0.66,0
Congo,2,0,0.63,67.59
Costa Rica,2,0,1.14,68.52
Cote d'Ivoire,5,0.086,0.88,31.94
Croatia,5,0.051,1.25,35.19
Cuba,2,0.011,1.7,75
Cyprus,1,0.004,1.27,47.22
Czechia,5,0.032,1.06,36.11
Democratic Republic of Congo,6,0.128,1.05,59.26
Denmark,0,0.004,1.35,50.93
Djibouti,0,0,0.61,50.93
Dominica,5,0,0,36.11
Dominican Republic,3,0.259,0.89,78.7
Ecuador,2,0,1.06,76.39
Egypt,6,0,0.62,62.96
El Salvador,3,0.172,1.06,89.81
Equatorial Guinea,4,0,0.32,0
Eritrea,3,0,0.27,89.81
Estonia,5,0.009,1.32,23.15
Eswatini,3,0,1.07,80.56
Ethiopia,3,0.068,1.14,80.56
Fiji,0,0,0,54.63
Finland,5,0.003,1.28,35.19
France,1,0.019,1.33,46.3
Gabon,2,0,1.05,66.67
Gambia,3,0,1.38,77.78
Georgia,0,0,1.33,51.85
Germany,0,0.01,1.22,56.94
Ghana,0,0.319,1,52.78
Greece,1,0.009,1.42,46.3
Grenada,4,0,0,0
Guatemala,3,0.27,1.03,87.04
Guinea,2,0,1.09,70.83
Guinea-Bissau,4,0,0.66,0
