country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0,27.78
Albania,5,0,0,8.33
Algeria,5,0,0,5.56
Andorra,2,0,0,0
Angola,5,0,0,8.33
Antigua and Barbuda,2,0,0,0
Argentina,5,0.19,0,11.11
Armenia,2,0,0,0
Australia,6,0,0,19.44
Austria,5,0.026,0,11.11
Azerbaijan,1,0,0,30.56
Bahamas,2,0,0,0
Bahrain,1,0,0,30.56
Bangladesh,6,0,0,13.89
Barbados,6,0,0,16.67
Belarus,2,0,0,0
Belgium,6,0,2.45,13.89
Belize,5,0,0,11.11
Benin,6,0,0,13.89
Bhutan,1,0,0,31.48
Bolivia,4,0,0,62.04
Bosnia and Herzegovina,5,0,0,11.11
Botswana,6,0,0,13.89
Brazil,5,0,0,11.11
Brunei,6,0,0,19.44
Bulgaria,6,0,0,21.3
Burkina Faso,2,0,0,0
Burundi,5,0,0,11.11
Cambodia,6,0,0,19.44
Cameroon,2,0,0,0
Canada,2,0,0,2.78
Cape Verde,6,0,0,19.44
Central African Republic,2,0,0,0
Chad,5,0,0,11.11
Chile,2,0,0,0
China,4,0,0.23,81.02
Colombia,5,0,0,12.04
Comoros,2,0,0,0
Congo,5,0,0,5.56
Costa Rica,5,0,0,11.11
Cote d'Ivoire,2,0,0,0
Croatia,6,0,0,13.89
Cuba,6,0,0,13.89
Cyprus,5,0,0,11.11
Czechia,6,0.032,0,19.44
Democratic Republic of Congo,5,0,0,5.56
Denmark,1,0.034,0,25.93
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,5,0,0,11.11
Ecuador,5,0,0,8.33
Egypt,2,0,0,0
El Salvador,6,0,0,19.44
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,0,0.038,0,0
Eswatini,6,0,0,13.89
Ethiopia,2,0,0,2.78
Fiji,6,0,0,19.44
Finland,6,0.031,0,19.44
France,1,0,2.56,43.98
Gabon,6,0,0,13.89
Gambia,5,0,0,11.11
Georgia,1,0,0,41.67
Germany,1,0,2.95,25
Ghana,2,0,0,2.78
Greece,1,0,0,28.7
Grenada,2,0,0,0
Guatemala,1,0,0,25
Guinea,6,0,0,13.89
Guinea-Bissau,2,0,0,0
Guyana,6,0,0,13.89
Haiti,5,0,0,8.33
Honduras,5,0,0,11.11
Hungary,5,0,0,11.11
Iceland,6,0.132,0,16.67
India,1,0,0,26.85
Indonesia,1,0,0,37.04
International,2,0,0,0
Iran,1,0,2.23,42.59
Iraq,4,0,0,52.78
Ireland,5,0,0,11.11
Israel,1,0.027,0,33.33
Italy,4,0.203,2.54,74.54
Jamaica,6,0,0,19.44
Japan,1,0.039,1.57,43.52
Jordan,5,0,0,11.11
Kazakhstan,5,0,0,8.33
Kenya,6,0,0,13.89
Kosovo,2,0,0,0
Kuwait,1,0,0,36.11
Kyrgyzstan,6,0,0,22.22
Laos,2,0,0,0
Latvia,5,0.005,0,8.33
Lebanon,1,0,0,37.96
Lesotho,5,0,0,11.11
Liberia,5,0,0,5.56
Libya,5,0,0,5.56
Liechtenstein,2,0,0,0
Lithuania,5,0,0,11.11
Luxembourg,5,0.048,0,11.11
Madagascar,2,0,0,0
Malawi,5,0,0,11.11
Malaysia,6,0.086,0,22.22
Maldives,2,0,0,0
Mali,2,0,0,0
Malta,2,0.011,0,0
Marshall Islands,2,0,0,0
Mauritania,5,0,0,5.56
Mauritius,2,0,0,0
Mexico,2,0.001,0,2.78
Moldova,5,0,0,8.33
Monaco,1,0,0,27.78
Mongolia,4,0,0,57.41
Montenegro,2,0,0,0
Morocco,5,0.057,0,5.56
Mozambique,5,0,0,8.33
Myanmar,2,0,0,2.78
Namibia,2,0,0,2.78
Nepal,6,0,0,22.22
Netherlands,2,0,2.63,1.85
New Zealand,6,0,0,19.44
Nicaragua,5,0,0,8.33
