country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,0,27.78
Albania,4,0,0,8.33
Algeria,5,0,0,0
Andorra,5,0,0,0
Angola,4,0,0,8.33
Antigua and Barbuda,5,0,0,0
Argentina,4,0,0,11.11
Armenia,5,0,0,0
Australia,3,0,0,19.44
Austria,4,0,0,11.11
Azerbaijan,3,0,0,19.44
Bahamas,5,0,0,0
Bahrain,3,0,0,30.56
Bangladesh,4,0,0,13.89
Barbados,4,0,0,13.89
Belarus,5,0,0,0
Belgium,4,0,0,11.11
Belize,4,0,0,11.11
Benin,4,0,0,13.89
Bhutan,4,0,0,13.89
Bolivia,0,0,0,62.04
Bosnia and Herzegovina,4,0,0,11.11
Botswana,4,0,0,13.89
Brazil,4,0,0,11.11
Brunei,3,0,0,19.44
Bulgaria,4,0,0,13.89
Burkina Faso,5,0,0,0
Burundi,1,0,0,5.56
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,1,0,0,2.78
Cape Verde,3,0,0,19.44
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,5,0,0,0
China,0,0,0.3,81.02
Colombia,4,0,0,12.04
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,4,0,0,11.11
Cote d'Ivoire,5,0,0,0
Croatia,4,0,0,13.89
Cuba,4,0,0,13.89
Cyprus,5,0,0,0
Czechia,3,0.019,0,19.44
Democratic Republic of Congo,1,0,0,2.78
Denmark,4,0.01,0,11.11
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,4,0,0,11.11
Ecuador,4,0,0,8.33
Egypt,5,0,0,0
El Salvador,3,0,0,19.44
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,0,0,0
Eswatini,4,0,0,13.89
Ethiopia,1,0,0,2.78
Fiji,3,0,0,19.44
Finland,3,0,0,19.44
France,0,0,2.57,43.98
Gabon,4,0,0,13.89
Gambia,4,0,0,11.11
Georgia,0,0,0,41.67
Germany,3,0,2.89,25
Ghana,1,0,0,2.78
Greece,3,0,0,19.44
Grenada,5,0,0,0
Guatemala,4,0,0,11.11
Guinea,4,0,0,11.11
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,13.89
Haiti,1,0,0,2.78
Honduras,4,0,0,11.11
Hungary,4,0,0,11.11
Iceland,3,0,0,16.67
India,4,0,0,10.19
Indonesia,3,0,0,28.7
International,5,0,0,0
Iran,3,0,4.57,20.37
Iraq,0,0,0,52.78
Ireland,4,0,0,11.11
Israel,3,0.011,0,19.44
Italy,0,0.095,2.83,69.91
Jamaica,3,0,0,19.44
Japan,0,0.14,1.28,43.52
Jordan,5,0,0,0
Kazakhstan,4,0,0,8.33
Kenya,4,0,0,13.89
Kosovo,5,0,0,0
Kuwait,3,0,0,27.78
Kyrgyzstan,3,0,0,22.22
Laos,5,0,0,0
Latvia,4,0,0,8.33
Lebanon,3,0,0,25
Lesotho,5,0,0,0
Liberia,1,0,0,5.56
Libya,1,0,0,5.56
Liechtenstein,5,0,0,0
Lithuania,4,0,0,11.11
Luxembourg,2,0.048,0,0
Madagascar,5,0,0,0
Malawi,1,0,0,5.56
Malaysia,3,0.01,0,19.44
Maldives,5,0,0,0
Mali,5,0,0,0
Malta,5,0,0,0
Marshall Islands,5,0,0,0
Mauritania,1,0,0,5.56
Mauritius,5,0,0,0
Mexico,1,0.004,0,2.78
Moldova,4,0,0,8.33
Monaco,3,0,0,18.52
Mongolia,0,0,0,65.74
Montenegro,5,0,0,0
Morocco,2,0.072,0,0
Mozambique,4,0,0,8.33
Myanmar,1,0,0,2.78
Namibia,1,0,0,2.78
Nepal,3,0,0,22.22
Netherlands,5,0,0,0
New Zealand,3,0,0,19.44
Nicaragua,4,0,0,8.33
Niger,5,0,0,0
Nigeria,4,0,0,11.11
North Macedonia,5,0,0,0
Norway,4,0.016,0,11.11
Oman,3,0,0,19.44
Pakistan,3,0,0,28.7
Palestine,1,0,0,5.56
Panama,4,0,0,8.33
Papua New Guinea,4,0,0,13.89
Paraguay,1,0,0,5.56
Peru,5,0,0,0
Philippines,3,0,0,25
Poland,4,0,0,11.11
Portugal,4,0,0,11.11
Qatar,4,0,0,13.89
Romania,3,0,0,16.67
Russia,4,0,0,8.33
Rwanda,4,0,0,13.89
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,3,0,0,33.33
Sao Tome and Principe,5,0,0,0
Saudi Arabia,4,0,0,11.11
Senegal,5,0,0,0
Serbia,4,0,0,13.89
Seychelles,3,0,0,16.67
Sierra Leone,5,0,0,0
Singapore,3,0,0.47,25
Slovakia,1,0,0,2.78
Slovenia,5,0,0,0
Solomon Islands,4,0,0,8.33
Somalia,5,0,0,0
South Africa,1,0,0,2.78
South Korea,0,0.043,1.86,55.56
South Sudan,1,0,0,5.56
Spain,4,0,0,11.11
Sri Lanka,4,0,0,11.11
Sudan,1,0,0,5.56
Suriname,5,0,0,0
Sweden,5,0,0,0
Switzerland,3,0.018,0,19.44
Syria,1,0,0,2.78
Taiwan,3,0.003,0,23.15
Tajikistan,4,0,0,11.11
Tanzania,1,0,0,2.78
Thailand,5,0.001,0,0
Timor,4,0,0,11.11
Togo,5,0,0,0
Trinidad and Tobago,4,0,0,11.11
Tunisia,5,0,0,0
Turkey,3,0,0,19.44
Uganda,3,0,0,16.67
Ukraine,5,0,0,0
United Arab Emirates,4,0.001,0,15.74
United Kingdom,4,0,0,11.11
United States,4,0,0,11.11
Uruguay,5,0,0,0
Uzbekistan,3,0,0,16.67
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,4,0,0,11.11
Vietnam,0,0,0,47.22
Yemen,5,0,0,0
Zambia,3,0,0,16.67
Zimbabwe,4,0,0,8.33
