country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,1.32,84.26
Albania,3,0,1.02,89.81
Algeria,2,0,1.07,76.85
Andorra,1,0,0.48,50
Angola,5,0,0,81.48
Antigua and Barbuda,4,0,0,0
Argentina,3,0.091,1.38,90.74
Armenia,4,0,1.41,0
Australia,6,0,0.76,64.35
Austria,6,0.008,0.94,59.26
Azerbaijan,5,0,1.34,85.19
Bahamas,4,0,0,0
Bahrain,2,0.038,1.23,75
Bangladesh,3,0.144,1.37,93.52
Barbados,5,0,0,81.48
Belarus,4,0.077,1.07,16.67
Belgium,2,0.018,0.71,75
Belize,5,0,0,85.19
Benin,6,0,0.97,62.96
Bhutan,5,0,0,83.33
Bolivia,5,0.324,1.4,84.26
Bosnia and Herzegovina,2,0,1.16,76.85
Botswana,5,0,0,78.7
Brazil,5,0,1.36,81.02
Brunei,6,0,0.01,52.78
Bulgaria,6,0.029,0.9,62.96
Burkina Faso,6,0,0.95,60.19
Burundi,4,0,0,13.89
Cambodia,6,0,0.03,57.41
Cameroon,6,0,1.23,63.89
Canada,2,0.041,0.88,70.83
Cape Verde,5,0,1.08,79.63
Central African Republic,2,0,0.89,75.93
Chad,3,0,0.91,87.04
Chile,5,0.224,1.46,78.24
China,5,0,0.81,81.94
Colombia,3,0,1.29,87.04
Comoros,4,0,0,0
Congo,0,0,0.82,97.22
Costa Rica,2,0,1.2,72.22
Cote d'Ivoire,6,0.088,1.17,64.81
Croatia,2,0.004,0.37,70.37
Cuba,0,0.007,0.67,100
Cyprus,3,0.002,0.71,92.59
Czechia,6,0.008,1.01,57.41
Democratic Republic of Congo,5,0,1.13,80.56
Denmark,6,0.006,0.82,65.74
Djibouti,6,0,1.84,59.26
Dominica,2,0,0,72.22
Dominican Republic,0,0.176,1.09,100
Ecuador,3,0,0.96,86.11
Egypt,5,0,1.31,84.26
El Salvador,0,0.03,1.18,100
Equatorial Guinea,4,0,0.64,0
Eritrea,0,0,0,93.52
Estonia,6,0.005,0.87,55.56
Eswatini,5,0,0.9,84.26
Ethiopia,5,0.003,1.52,80.56
Fiji,5,0,0,78.7
Finland,6,0.016,0.77,53.7
France,2,0,0.96,76.85
Gabon,5,0,1.14,80.56
Gambia,5,0,0,78.7
Georgia,0,0,0.96,96.3
Germany,6,0.016,0.75,61.57
Ghana,6,0.073,1.28,62.04
Greece,2,0.004,0.87,68.52
Grenada,4,0,0,0
Guatemala,0,0.198,1.38,96.3
Guinea,5,0,1.12,78.7
Guinea-Bissau,4,0,0.83,0
Guyana,3,0,0.52,87.04
Haiti,3,0,1.44,89.81
Honduras,0,0,1.32,100
Hungary,6,0.009,0.84,66.67
Iceland,1,0,0.36,50
India,5,0.046,1.32,81.94
Indonesia,2,0.129,1.19,74.54
International,4,0,0,0
Iran,1,0.126,1.17,45.37
Iraq,5,0.028,1.37,82.41
Ireland,3,0.027,0.58,90.74
Israel,5,0.003,0.44,77.78
Italy,6,0.014,0.65,66.67
Jamaica,3,0.011,0.8,87.04
Japan,1,0.012,0.43,40.74
Jordan,5,0,1.13,77.78
Kazakhstan,5,0.008,1.28,81.94
Kenya,3,0.019,1.41,88.89
Kosovo,3,0,0.99,92.59
Kuwait,0,0,1.36,100
Kyrgyzstan,5,0,1.21,84.72
Laos,5,0,0,82.41
Latvia,6,0.006,0.9,61.11
Lebanon,5,0,1.21,85.19
Lesotho,6,0,0,62.04
Liberia,3,0,0.98,87.96
Libya,0,0.002,0,100
Liechtenstein,4,0,0,0
Lithuania,2,0.001,0.9,75
Luxembourg,6,0.008,0.75,56.48
Madagascar,2,0.043,1.77,70.37
Malawi,6,0.024,0,60.19
Malaysia,2,0.001,0.92,69.44
Maldives,4,0.085,1.12,0
Mali,6,0,1.07,56.48
Malta,4,0.006,1.37,0
Marshall Islands,4,0,0,0
Mauritania,5,0.094,0,77.78
Mauritius,5,0,0.08,78.7
Mexico,5,0.33,1.28,82.41
Moldova,5,0,1.12,80.56
Monaco,2,0,0,68.52
Mongolia,2,0,0.4,71.3
Montenegro,4,0,0,0
Morocco,0,0.034,0.82,93.52
Mozambique,6,0.022,1.1,56.48
Myanmar,5,0.001,0.72,80.56
Namibia,6,0,0,66.67
Nepal,3,0.016,1.77,92.59
Netherlands,2,0.051,0.69,68.52
New Zealand,1,0,0.43,39.81
Nicaragua,4,0,0,18.52
Niger,1,0,0.79,33.33
Nigeria,5,0.196,1.22,84.26
North Macedonia,4,0.064,1.13,0
Norway,6,0.006,0.66,58.33
Oman,3,0,1.28,87.96
Pakistan,5,0.112,1.24,85.19
Palestine,0,0,2.29,96.3
Panama,3,0.156,1.06,89.81
Papua New Guinea,6,0,0,56.02
Paraguay,0,0.016,1.01,94.44
Peru,3,0,1.26,92.59
Philippines,0,0.024,1.05,96.3
Poland,5,0.019,1.03,83.33
Portugal,2,0.013,0.89,75
Qatar,5,0.338,1.25,83.33
Romania,2,0.028,0.82,75
Russia,5,0.048,0.99,78.24
Rwanda,2,0.001,1.04,73.15
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,6,0,0.69,66.67
Sao Tome and Principe,4,0,0.42,0
Saudi Arabia,3,0.117,1.21,89.81
Senegal,2,0.112,1.07,72.22
Serbia,1,0.014,0.76,51.85
Seychelles,6,0,0,66.67
Sierra Leone,2,0,0.99,70.37
Singapore,5,0.112,0.86,81.48
Slovakia,2,0.002,0.67,73.15
Slovenia,6,0.001,0.45,56.02
Solomon Islands,1,0,0,42.59
Somalia,6,0,0.86,60.19
South Africa,5,0.046,1.47,84.26
South Korea,1,0.002,0.79,43.52
South Sudan,2,0,0.87,73.15
Spain,5,0.021,0.77,79.17
Sri Lanka,5,0.015,1.11,82.41
Sudan,3,0,1.28,87.04
Suriname,5,0,0,79.63
Sweden,6,0,1.12,64.81
Switzerland,6,0.008,0.55,58.33
Syria,3,0,0,87.04
Taiwan,1,0,0.23,25.93
Tajikistan,1,0,1.96,44.44
Tanzania,1,0,0.09,50
Thailand,2,0,0.7,73.15
Timor,6,0,0,66.67
Togo,2,0.057,1.03,73.15
Trinidad and Tobago,3,0,0.01,90.74
Tunisia,5,0.001,0.63,83.33
Turkey,2,0.042,0.77,75.93
Uganda,3,0,1.2,89.81
Ukraine,3,0.06,0.95,88.89
United Arab Emirates,2,0.02,1.15,74.07
United Kingdom,2,0.035,0.69,71.3
United States,2,0,0.93,72.69
Uruguay,6,0.005,0.96,61.11
Uzbekistan,3,0,1.08,88.89
Vanuatu,5,0,0,77.78
Vatican,4,0,0,0
Venezuela,5,0,2.14,85.19
Vietnam,2,0,0.35,69.44
Yemen,6,0,1.05,56.48
Zambia,1,0.108,0.9,43.52
Zimbabwe,3,0.003,0,87.96
