country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.36,84.26
Albania,2,0,0.8,89.81
Algeria,1,0,1.07,76.85
Andorra,3,0,0.51,50
Angola,1,0,0,75.93
Antigua and Barbuda,5,0,0,0
Argentina,0,0.068,1.34,94.44
Armenia,5,0,1.33,0
Australia,6,0.001,0.78,69.44
Austria,3,0.006,0.85,59.26
Azerbaijan,2,0,1.38,85.19
Bahamas,5,0,0,0
Bahrain,1,0.041,1.27,75
Bangladesh,2,0.152,1.36,89.81
Barbados,4,0,0,81.48
Belarus,5,0.102,1.13,16.67
Belgium,1,0.024,0.72,75
Belize,1,0,0,76.85
Benin,3,0,0.97,57.41
Bhutan,4,0,0,83.33
Bolivia,2,0.292,1.43,84.26
Bosnia and Herzegovina,4,0,1.16,81.48
Botswana,4,0,0,78.7
Brazil,4,0,1.39,81.02
Brunei,3,0,0.02,58.33
Bulgaria,3,0.04,0.94,60.19
Burkina Faso,6,0,0.95,67.59
Burundi,5,0,0,13.89
Cambodia,3,0,0.03,57.41
Cameroon,6,0,1.24,63.89
Canada,6,0.046,0.9,70.83
Cape Verde,4,0,1.08,79.63
Central African Republic,1,0,0.83,75.93
Chad,2,0,0.94,88.89
Chile,1,0.146,1.47,75.93
China,4,0,0.7,81.94
Colombia,2,0,1.33,87.04
Comoros,5,0,0,0
Congo,0,0,0.81,97.22
Costa Rica,1,0,1.13,72.22
Cote d'Ivoire,6,0.103,1.18,69.91
Croatia,6,0.014,0.74,70.37
Cuba,0,0.009,0.63,100
Cyprus,0,0.002,0.64,92.59
Czechia,3,0.008,0.86,57.41
Democratic Republic of Congo,4,0,1.13,80.56
Denmark,6,0.01,0.83,65.74
Djibouti,0,0,1.35,94.44
Dominica,1,0,0,75.93
Dominican Republic,0,0.218,1.12,100
Ecuador,2,0,0.88,86.11
Egypt,2,0,1.26,84.26
El Salvador,0,0.031,1.2,100
Equatorial Guinea,5,0,0.6,0
Eritrea,0,0,0,93.52
Estonia,6,0.004,0.73,62.96
Eswatini,2,0,0.84,84.26
Ethiopia,4,0.009,1.55,80.56
Fiji,2,0,0,88.89
