Nation,Similarity Score
Afghanistan,12
Albania,23
Algeria,11
Andorra,10
Angola,34
Antigua and Barbuda,4
Armenia,4
Australia,43
Austria,64
Azerbaijan,14
Bahamas,4
Belarus,23
Belgium,99
Belize,24
Benin,28
Bosnia and Herzegovina,48
Brazil,48
Bulgaria,64
Burkina Faso,14
Burundi,32
Cambodia,17
Cameroon,12
Cape Verde,26
Central African Republic,12
Chad,6
Chile,15
Comoros,4
Congo,15
Costa Rica,39
Cote d'Ivoire,23
Croatia,60
Cuba,87
Cyprus,74
Czechia,54
Democratic Republic of Congo,20
Denmark,74
Djibouti,16
Dominica,16
Dominican Republic,21
Ecuador,49
Egypt,11
Equatorial Guinea,4
Eritrea,5
Estonia,75
Eswatini,31
Ethiopia,49
Finland,120
Gambia,39
Georgia,20
Germany,42
Ghana,50
Greece,68
Grenada,4
Guinea,43
Guinea-Bissau,4
Haiti,22
Honduras,18
Hungary,79
India,76
International,4
Iran,13
Iraq,44
Ireland,74
Israel,46
Jamaica,66
Jordan,18
Kazakhstan,109
Kosovo,16
Laos,13
Latvia,94
Lebanon,20
Lesotho,19
Liberia,41
Libya,34
Liechtenstein,4
Lithuania,72
Luxembourg,89
Madagascar,34
Malawi,53
Maldives,7
Mali,17
Malta,11
Marshall Islands,4
Mauritania,43
Mauritius,9
Mexico,9
Moldova,46
Monaco,34
Montenegro,4
Morocco,39
Mozambique,65
Myanmar,29
Namibia,42
Netherlands,20
Nicaragua,12
Niger,9
North Macedonia,4
Norway,136
Pakistan,63
Palestine,21
Papua New Guinea,29
Peru,13
Philippines,34
Portugal,82
Qatar,58
Romania,67
Russia,101
Saint Kitts and Nevis,4
Saint Lucia,4
Saint Vincent and the Grenadines,4
Samoa,4
San Marino,20
Sao Tome and Principe,4
Saudi Arabia,55
Senegal,32
Seychelles,27
Sierra Leone,18
Slovakia,47
Slovenia,43
Solomon Islands,39
Somalia,16
South Korea,69
South Sudan,23
Spain,74
Sudan,47
Suriname,11
Sweden,37
Switzerland,57
Syria,20
Tanzania,11
Thailand,20
Timor,50
Togo,63
Trinidad and Tobago,46
Tunisia,61
Turkey,69
Ukraine,35
United States,32
Uruguay,96
Vanuatu,12
Vatican,4
Venezuela,25
Vietnam,19
Yemen,16
Zambia,46
Zimbabwe,70
Canada,77
Guatemala,58
Guyana,24
Italy,69
Japan,66
Kenya,58
Kyrgyzstan,24
Serbia,84
South Africa,55
Uganda,44
United Arab Emirates,115
Argentina,39
Bahrain,49
Barbados,30
Brunei,21
Colombia,44
El Salvador,52
Fiji,35
France,54
Gabon,27
Iceland,64
Indonesia,16
Kuwait,38
Malaysia,60
New Zealand,26
Nigeria,62
Oman,18
Panama,45
Paraguay,85
Poland,65
Tajikistan,39
United Kingdom,108
Uzbekistan,37
Bangladesh,27
Bhutan,16
Botswana,21
Nepal,34
Rwanda,73
Singapore,36
Mongolia,13
Bolivia,10
China,4
Taiwan,39
Hong Kong,2
