Nation,Similarity Score
Afghanistan,91
Albania,36
Algeria,36
Andorra,62
Angola,41
Antigua and Barbuda,204
Armenia,204
Australia,4
Austria,33
Azerbaijan,29
Bahamas,204
Belarus,132
Belgium,9
Belize,39
Benin,76
Bosnia and Herzegovina,14
Brazil,20
Bulgaria,49
Burkina Faso,60
Burundi,202
Cambodia,67
Cameroon,32
Cape Verde,15
Central African Republic,43
Chad,41
Chile,33
Comoros,204
Congo,51
Costa Rica,17
Cote d'Ivoire,63
Croatia,45
Cuba,14
Cyprus,35
Czechia,28
Democratic Republic of Congo,61
Denmark,33
Djibouti,35
Dominica,73
Dominican Republic,49
Ecuador,21
Egypt,34
Equatorial Guinea,204
Eritrea,40
Estonia,32
Eswatini,26
Ethiopia,28
Finland,5
Gambia,46
Georgia,5
Germany,2
Ghana,32
Greece,33
Grenada,204
Guinea,18
Guinea-Bissau,204
Haiti,86
Honduras,40
Hungary,38
India,5
International,204
Iran,42
Iraq,28
Ireland,25
Israel,22
Jamaica,21
Jordan,41
Kazakhstan,22
Kosovo,35
Laos,106
Latvia,40
Lebanon,48
Lesotho,44
Liberia,25
Libya,35
Liechtenstein,204
Lithuania,42
Luxembourg,33
Madagascar,36
Malawi,41
Maldives,172
Mali,42
Malta,101
Marshall Islands,204
Mauritania,96
Mauritius,107
Mexico,35
Moldova,16
Monaco,114
Montenegro,204
Morocco,39
Mozambique,46
Myanmar,32
Namibia,35
Netherlands,64
Niger,142
North Macedonia,201
Norway,12
Pakistan,19
Palestine,37
Papua New Guinea,19
Peru,33
Philippines,2
Portugal,8
Qatar,7
Romania,40
Russia,16
Saint Kitts and Nevis,204
Saint Lucia,204
Saint Vincent and the Grenadines,204
Samoa,204
San Marino,89
Sao Tome and Principe,204
Saudi Arabia,11
Senegal,76
Seychelles,81
Sierra Leone,84
Slovakia,29
Slovenia,33
Solomon Islands,107
Somalia,84
South Korea,8
South Sudan,49
Spain,13
Sri Lanka,12
Sudan,23
Suriname,33
Sweden,35
Switzerland,34
Syria,31
Tanzania,159
Thailand,18
Timor,94
Togo,32
Trinidad and Tobago,10
Tunisia,52
Turkey,9
Ukraine,60
United States,19
Uruguay,32
Vanuatu,48
Vatican,204
Venezuela,40
Vietnam,4
Yemen,85
Zambia,42
Zimbabwe,27
Canada,27
Guatemala,6
Guyana,9
Italy,4
Japan,50
Kenya,28
Kyrgyzstan,4
Serbia,31
South Africa,27
Uganda,6
United Arab Emirates,8
Paraguay,13
Poland,15
Panama,16
Argentina,6
Colombia,7
Nigeria,14
Tajikistan,41
United Kingdom,12
Uzbekistan,5
Bangladesh,3
Barbados,15
Bhutan,3
Botswana,9
Brunei,28
El Salvador,1
Fiji,2
Gabon,3
Iceland,3
Kuwait,1
Nepal,1
New Zealand,4
Oman,2
Rwanda,1
Singapore,3
Taiwan,14
