Nation,Similarity Score
Bahrain,33
Bangladesh,171
Barbados,40
Botswana,34
Brunei,20
Colombia,165
El Salvador,147
Fiji,41
Gabon,40
Iceland,21
Indonesia,27
Kuwait,92
Malaysia,50
Mongolia,22
Nepal,159
New Zealand,53
Nigeria,77
Oman,184
Panama,160
Paraguay,133
Poland,52
Rwanda,86
Tajikistan,40
United Kingdom,59
Uzbekistan,70
Bhutan,142
Bolivia,174
China,56
Czechia,30
France,86
Germany,37
Moldova,61
Monaco,40
Philippines,104
Singapore,29
Taiwan,15
Australia,49
India,128
Ecuador,100
Portugal,65
Croatia,68
Finland,18
Guinea,41
Papua New Guinea,25
Zimbabwe,122
Belgium,44
Cuba,125
Georgia,57
Guatemala,182
Kyrgyzstan,67
Sri Lanka,65
Sudan,86
Brazil,44
Kazakhstan,144
Liberia,62
Seychelles,30
Uganda,118
Saudi Arabia,79
Bosnia and Herzegovina,68
Jamaica,77
Norway,40
Pakistan,64
Qatar,73
Russia,43
Spain,53
Italy,51
South Korea,3
Vietnam,41
Burundi,27
Israel,67
Japan,12
Romania,48
Timor,36
Trinidad and Tobago,114
United States,42
Costa Rica,40
Ireland,92
Cape Verde,46
Guyana,105
Mauritania,27
Turkey,21
Angola,85
Gambia,55
Solomon Islands,26
Libya,234
Bulgaria,19
Malawi,19
Mozambique,36
Albania,44
Eswatini,74
Belize,32
Iraq,142
Lebanon,33
Benin,12
Iran,8
Afghanistan,43
Palestine,142
San Marino,10
Austria,40
Greece,37
Kenya,82
Nicaragua,11
Serbia,49
Switzerland,9
United Arab Emirates,15
Zambia,3
Denmark,9
Latvia,10
Lithuania,18
South Sudan,80
Hungary,13
Venezuela,183
Dominican Republic,120
Honduras,232
Azerbaijan,112
Haiti,55
Ukraine,39
Slovakia,16
Slovenia,15
Tunisia,38
Algeria,79
Congo,33
Cyprus,34
Jordan,108
Lesotho,20
Luxembourg,6
Morocco,50
Peru,170
Chad,44
Democratic Republic of Congo,23
South Africa,43
Syria,23
Kosovo,52
Netherlands,3
Sweden,8
Thailand,6
Estonia,5
Cambodia,3
Canada,4
Myanmar,129
Uruguay,1
Senegal,4
Suriname,84
Chile,137
Ghana,1
Andorra,3
Burkina Faso,8
Cote d'Ivoire,3
Ethiopia,69
Niger,2
Tanzania,2
Yemen,1
Djibouti,29
Madagascar,21
Laos,23
Eritrea,203
Egypt,32
Mauritius,3
Mexico,32
Sierra Leone,3
