country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,1.105,1.43,0
Albania,1,6.255,1.13,0
Algeria,1,3.17,1.95,0
Andorra,5,491.814,0.89,0
Angola,1,0,0,0
Antigua and Barbuda,4,20.423,0,0
Argentina,1,1.748,1.5,0
Armenia,4,31.047,1.32,0
Australia,3,9.961,1.02,0
Austria,8,46.411,0.9,24.316
Azerbaijan,1,4.044,1.63,0
Bahamas,2,7.629,0,0
Bahrain,8,43.489,1.34,0
Bangladesh,1,0.012,0,0
Barbados,8,41.758,0,0
Belarus,4,14.922,2.38,0
Belgium,0,119.417,1.56,103.972
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,1.296,0,0
Bolivia,1,0.685,1.28,0
Bosnia and Herzegovina,9,22.555,1.17,0
Botswana,1,0,0,0
Brazil,3,5.683,1.94,0
Brunei,7,4.572,0.2,0
Bulgaria,3,5.037,1.12,0
Burkina Faso,1,0.287,0.96,0
Burundi,2,0.084,0,0
Cambodia,7,0.06,0.13,0
Cameroon,7,2.75,1.3,0
Canada,8,45.678,1.81,0
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,7,0.061,0,0
Chile,9,19.512,1.71,0
China,3,0.049,0.86,0
Colombia,1,1.887,1.61,0
Comoros,2,0,0,0
Congo,1,0.544,0,0
Costa Rica,3,4.122,0.99,0
Cote d'Ivoire,3,0.152,1.29,0
Croatia,1,11.692,1.15,0
Cuba,3,1.854,1.34,0
Cyprus,9,41.101,1.24,0
Czechia,8,32.683,1.28,7.284
Democratic Republic of Congo,3,0.279,1.12,0
Denmark,0,48.859,1.29,25.206
Djibouti,1,7.085,0,0
Dominica,3,0,0,0
Dominican Republic,1,8.85,1.67,0
Ecuador,9,23.522,1.78,0
Egypt,1,0.84,1.57,0
El Salvador,1,1.388,0,0
Equatorial Guinea,2,0,0,0
Eritrea,1,1.974,0,0
Estonia,0,59.553,1.23,12.061
Eswatini,1,0,0,0
Ethiopia,3,0,0,0
Fiji,1,2.231,0,0
Finland,3,12.995,1.32,11.731
France,0,33.398,1.62,96.594
Gabon,3,1.348,0,0
Gambia,3,0,0,0
Georgia,1,4.262,0.96,0
Germany,0,82.617,1.3,0
Ghana,1,0.29,1.39,0
Greece,9,12.376,1.1,0
Grenada,2,8.887,0,0
Guatemala,1,0.447,0,0
Guinea,3,1.675,0,0
Guinea-Bissau,2,0,0,0
Guyana,7,0,0,0
Haiti,3,0,0,0
Honduras,1,4.745,1.26,0
Hungary,3,6.211,1.41,0
Iceland,6,290.11,1.05,35.165
India,1,0.395,2.1,0
Indonesia,7,0.413,1.49,0
International,2,0,0,0
Iran,8,34.229,1.19,0
Iraq,1,1.094,1.32,0
Ireland,0,81.413,1.65,26.733
Israel,0,83.068,1.4,0
Italy,0,77.206,0.97,67.034
Jamaica,3,1.013,0,0
Japan,7,2.238,1.93,0
Jordan,1,2.058,0.82,0
Kazakhstan,1,2.929,1.56,0
Kenya,1,0.539,0,0
Kosovo,1,6.726,1.08,0
Kuwait,3,5.854,2.19,0
Kyrgyzstan,1,0.766,1.2,0
Laos,1,0,0,0
Latvia,3,6.362,1.02,0
Lebanon,1,2.198,1.02,0
Lesotho,1,0,0,0
Liberia,3,0,0,0
Libya,1,0.146,0,0
Liechtenstein,6,183.549,0,0
Lithuania,9,24.979,1.18,0
Luxembourg,6,268.381,1.16,47.925
Madagascar,1,0.072,0,0
Malawi,7,0.157,0,0
Malaysia,3,6.426,1.2,0
