country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,7,0.051,0,0
Albania,0,6.602,1.22,0
Algeria,9,0.775,1.63,0
Andorra,6,401.217,0.99,0
Angola,8,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,1,1.903,1.77,0
Armenia,2,4.725,1.39,0
Australia,9,14.196,2.07,0
Austria,4,89.825,1.98,0
Azerbaijan,9,1.479,0,0
Bahamas,3,2.543,0,0
Bahrain,9,8.815,1.3,0
Bangladesh,0,0.036,0,0
Barbados,7,3.48,0,0
Belarus,3,0,0,0
Belgium,4,45.385,2.1,40.899
Belize,7,0,0,0
Benin,8,0.082,0,0
Bhutan,8,0,0,0
Bolivia,0,0.171,0,0
Bosnia and Herzegovina,1,9.144,1.17,0
Botswana,7,0,0,0
Brazil,9,1.52,2.23,0
Brunei,7,29.715,0,0
Bulgaria,9,2.447,1.16,0
Burkina Faso,0,0.718,0,0
Burundi,3,0,0,0
Cambodia,7,0.239,0,0
Cameroon,7,0.377,0,0
Canada,9,18.6,2.4,0
Cape Verde,7,0,0,0
Central African Republic,3,0,0,0
Chad,8,0.122,0,0
Chile,7,9.207,2.2,0
China,0,0.065,0.84,0
Colombia,7,1.985,1.86,0
Comoros,3,0,0,0
Congo,8,0,0,0
Costa Rica,9,3.73,1.08,0
Cote d'Ivoire,0,1.82,0,0
Croatia,1,16.32,2,0
Cuba,9,0.706,0,0
Cyprus,1,9.133,1.11,0
Czechia,0,14.754,1.87,2.428
Democratic Republic of Congo,0,0.1,0,0
Denmark,9,25.206,1.37,11.913
Djibouti,1,0,0,0
Dominica,8,0,0,0
Dominican Republic,1,6.176,2.15,0
Ecuador,1,5.725,2.37,0
Egypt,7,0.352,1.47,0
El Salvador,1,0.308,0,0
Equatorial Guinea,3,0,0,0
Eritrea,7,0,0,0
Estonia,7,12.815,1.41,5.277
Eswatini,7,0,0,0
Ethiopia,7,0.009,0,0
Fiji,0,1.116,0,0
Finland,9,16.604,1.46,0
France,4,38.285,1.96,38.346
Gabon,9,0.449,0,0
Gambia,7,0.414,0,0
Georgia,1,2.256,0,0
Germany,4,46.906,1.96,0
Ghana,7,0.837,0,0
Greece,0,4.605,1.27,0
Grenada,3,0,0,0
Guatemala,1,0.056,0,0
Guinea,8,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,8,-19.07,0,0
Haiti,0,0.088,0,0
Honduras,1,0,0,0
Hungary,9,2.07,1.65,0
Iceland,4,175.824,1.49,5.861
India,0,0.027,2.03,0
Indonesia,7,0.391,1.82,0
International,3,0,0,0
Iran,7,20.978,1.59,0
Iraq,1,1.243,1.68,0
Ireland,4,41.314,2.1,0
Israel,0,11.784,2.05,0
Italy,4,86.815,1.36,56.168
Jamaica,9,0.675,0,0
Japan,7,0.577,1.6,0
Jordan,1,2.646,1.09,0
Kazakhstan,0,0.533,0,0
Kenya,9,0.167,0,0
Kosovo,1,14.487,0,0
Kuwait,0,0.468,0.82,0
Kyrgyzstan,9,3.985,0,0
Laos,8,0.275,0,0
Latvia,9,9.013,1.11,0
Lebanon,0,7.472,1.12,0
Lesotho,0,0,0,0
