country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,0.026,0,0
Albania,3,2.085,0,0
Algeria,0,1.117,0,0
Andorra,4,168.252,0,0
Angola,6,0.03,0,0
Antigua and Barbuda,9,0,0,0
Argentina,7,0.664,1.82,0
Armenia,8,8.099,1.42,0
Australia,5,10.98,2.39,0
Austria,1,47.3,2.29,0
Azerbaijan,2,0.888,0,0
Bahamas,9,2.543,0,0
Bahrain,2,11.754,1.3,0
Bangladesh,3,0.03,0,0
Barbados,5,3.48,0,0
Belarus,9,0.741,0,0
Belgium,1,48.147,2.26,25.022
Belize,5,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,3,0.343,0,0
Bosnia and Herzegovina,7,1.219,0,0
Botswana,2,0,0,0
Brazil,3,1.073,2.38,0
Brunei,5,11.429,0,0
Bulgaria,3,5.181,1.19,0
Burkina Faso,3,1.148,0,0
Burundi,6,0,0,0
Cambodia,5,0.12,0,0
Cameroon,2,0.264,0,0
Canada,2,8.85,2.52,0
Cape Verde,0,3.597,0,0
Central African Republic,6,0,0,0
Chad,0,0,0,0
Chile,5,6.853,2.37,0
China,3,0.038,0.7,0
Colombia,5,0.747,1.88,0
Comoros,9,0,0,0
Congo,6,0,0,0
Costa Rica,2,5.497,0,0
Cote d'Ivoire,2,0.19,0,0
Croatia,3,19,2.49,0
Cuba,0,0.441,0,0
Cyprus,5,19.409,0,0
Czechia,3,15.127,2.09,1.307
Democratic Republic of Congo,5,0.056,0,0
Denmark,2,14.33,1.38,7.251
Djibouti,0,0,0,0
Dominica,9,0,0,0
Dominican Republic,7,3.687,0,0
Ecuador,7,7.878,2.82,0
Egypt,0,0.088,1.47,0
El Salvador,7,0.308,0,0
Equatorial Guinea,9,0,0,0
Eritrea,6,0.282,0,0
Estonia,5,17.338,1.34,3.015
Eswatini,5,0,0,0
Ethiopia,0,0,0,0
Fiji,3,0,0,0
Finland,2,13.175,1.5,0
France,1,26.121,2.07,22.26
Gabon,2,0.449,0,0
Gambia,5,0,0,0
Georgia,2,1.504,0,0
Germany,1,28.227,2.22,0
Ghana,5,0.097,0,0
Greece,3,3.358,1.3,0
Grenada,9,0,0,0
Guatemala,3,0.279,0,0
Guinea,6,0.076,0,0
Guinea-Bissau,9,0,0,0
Guyana,0,0,0,0
Haiti,3,0,0,0
Honduras,7,0,0,0
Hungary,2,1.863,0,0
Iceland,4,187.546,1.69,2.93
India,3,0.062,2.04,0
Indonesia,5,0.296,1.94,0
International,9,0,0,0
Iran,5,11.501,1.02,0
Iraq,7,0.149,1.36,0
Ireland,5,20.657,2.29,0
Israel,1,24.84,2.5,0
Italy,1,108.449,1.65,47.253
Jamaica,3,0,0,0
Japan,0,0.293,1.27,0
Jordan,7,0,0,0
Kazakhstan,3,0.213,0,0
Kenya,2,0,0,0
Kosovo,3,1.552,0,0
Kuwait,3,3.981,0.9,0
Kyrgyzstan,2,1.226,0,0
Laos,6,0,0,0
Latvia,2,6.892,1.12,0
Lebanon,3,3.516,1.13,0
Lesotho,3,0,0,0
Liberia,0,0.198,0,0
Libya,0,0,0,0
Liechtenstein,4,235.991,0,0
Lithuania,3,12.489,0,0
Luxembourg,4,297.136,2.21,9.585
Madagascar,3,0,0,0
Malawi,0,0,0,0
Malaysia,3,4.727,1.77,0
Maldives,9,0,0,0
Mali,6,0,0,0
Malta,8,20.383,0,0
Marshall Islands,9,0,0,0
Mauritania,2,0,0,0
Mauritius,5,1.573,0,0
Mexico,9,0.372,1.89,0
Moldova,2,3.471,0,0
Monaco,3,0,0,0
Mongolia,5,1.22,0,0
Montenegro,9,0,0,0
Morocco,7,0.515,0,0
Mozambique,6,0,0,0
Myanmar,0,0,0,0
Namibia,5,0,0,0
Nepal,2,0,0,0
Netherlands,1,37.176,2.15,25.445
New Zealand,2,2.696,0,0
Nicaragua,6,0.151,0,0
Niger,5,0,0,0
Nigeria,0,0.049,0,0
North Macedonia,8,8.64,0,0
Norway,1,37.63,1.62,0
Oman,3,0.783,0,0
Pakistan,5,0.208,2.01,0
Palestine,3,0.196,0,0
Panama,5,14.601,2.15,0
Papua New Guinea,6,0,0,0
Paraguay,3,0.701,0,0
Peru,7,2.548,1.91,0
Philippines,7,0.703,2.05,0
Poland,2,2.933,2.22,0
Portugal,1,25.498,2.76,3.432
Qatar,2,3.818,0.48,0
Romania,2,3.067,2.06,0.728
Russia,2,0.363,2.23,0
Rwanda,7,0,0,0
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,3,0,0.98,0
Sao Tome and Principe,9,0,0,0
Saudi Arabia,3,1.379,2.03,0
Senegal,5,0.538,0,0
Serbia,7,5.291,2.06,0
Seychelles,0,0,0,0
Sierra Leone,6,0,0,0
Singapore,0,8.034,1.78,0
Slovakia,3,7.51,1.2,0
Slovenia,3,20.203,1.27,3.848
Solomon Islands,0,0,0,0
Somalia,5,0,0,0
South Africa,5,0.641,2.32,0
South Korea,2,2.867,0.81,0
South Sudan,5,0,0,0
Spain,1,106.171,2.02,0
Sri Lanka,7,0.187,0,0
Sudan,2,0,0,0
Suriname,5,0,0,0
Sweden,5,13.367,1.46,0
Switzerland,4,148.013,2.14,0
Syria,2,0,0,0
Taiwan,0,0.756,0.76,0
Tajikistan,6,0,0,0
Tanzania,0,0,0,0
Thailand,5,1.275,1.58,0
Timor,6,0,0,0
Togo,2,0.846,0,0
