country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,9,8.195,0.84,0
Albania,3,15.637,1.12,0
Algeria,3,8.324,1.57,0
Andorra,5,0,0.41,0
Angola,3,0.213,1.14,0
Antigua and Barbuda,1,0,0,0
Argentina,6,59.01,1.23,0
Armenia,7,176.496,0.99,0
Australia,3,3.176,1.92,0
Austria,2,11.88,1.51,0.999
Azerbaijan,6,57.993,1.12,0
Bahamas,1,0,0.2,0
Bahrain,8,385.523,1.05,0
Bangladesh,9,22.922,1.01,0
Barbados,2,0,0,0
Belarus,4,32.383,0.72,0
Belgium,2,7.075,1.02,3.106
Belize,3,10.06,0,0
Benin,5,0,0.96,0
Bhutan,3,0,0,0
Bolivia,6,86.353,1.16,0
Bosnia and Herzegovina,0,46.635,1.18,0
Botswana,2,0,0.87,0
Brazil,7,219.76,1.1,0
Brunei,2,0,0,0
Bulgaria,0,23.746,1.28,4.605
Burkina Faso,5,0,0.98,0
Burundi,1,0,0.63,0
Cambodia,5,0,0.2,0
Cameroon,2,0,1.01,0
Canada,3,5.061,0.9,0
Cape Verde,6,71.944,1.1,0
Central African Republic,3,0,0.83,0
Chad,3,0,0.77,0
Chile,7,138.626,0.85,0
China,3,0.022,0.95,0
Colombia,6,81.815,1.23,0
Comoros,1,0,0.71,0
Congo,6,53.461,0.72,0
Costa Rica,6,57.714,1.49,0
Cote d'Ivoire,3,7.696,1.07,0
Croatia,2,13.154,1.67,0
Cuba,9,0.618,0.97,0
Cyprus,2,1.142,1.09,0
Czechia,5,8.591,1.18,0.934
Democratic Republic of Congo,9,0.927,1.07,0
Denmark,2,4.489,0.98,1.899
Djibouti,0,22.267,0.93,0
Dominica,5,0,0,0
Dominican Republic,6,75.498,1.2,0
Ecuador,6,103.44,1.23,0
Egypt,2,14.687,0.94,0
El Salvador,6,45.944,1.15,0
Equatorial Guinea,1,0,0.24,0
Eritrea,9,0,0.4,0
Estonia,1,0,0.73,0.754
