country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,8,7.218,1.35,0
Albania,8,1.39,0.85,0
Algeria,8,4.014,1.08,0
Andorra,9,38.827,0.51,0
Angola,2,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,8,6.306,1.35,0
Armenia,3,49.27,1.34,0
Australia,1,0.392,0.78,0
Austria,0,8.772,0.93,6.551
Azerbaijan,8,10.257,1.36,0
Bahamas,7,0,0,0
Bahrain,6,173.368,1.26,0
Bangladesh,8,5.884,1.36,0
Barbados,2,3.48,0,0
Belarus,3,102.335,1.12,0
Belgium,9,28.474,0.71,36.843
Belize,2,0,0,0
Benin,0,0.66,0.97,0
Bhutan,2,2.592,0,0
Bolivia,8,11.394,1.42,0
Bosnia and Herzegovina,2,5.182,1.16,0
Botswana,2,0,0,0
Brazil,9,40.553,1.39,0
Brunei,0,0,0.02,0
Bulgaria,0,4.749,0.93,7.196
Burkina Faso,1,0.287,0.95,0
Burundi,7,0,0,0
Cambodia,0,0,0.03,0
Cameroon,0,0,1.24,0
Canada,9,30.602,0.89,0
Cape Verde,2,12.59,1.08,0
Central African Republic,2,0,0.83,0
Chad,8,2.131,0.94,0
Chile,6,86.733,1.47,0
China,2,0.005,0.72,0
Colombia,8,12.951,1.33,0
Comoros,7,0,0,0
Congo,8,0,0.81,0
Costa Rica,1,0.589,1.14,0
Cote d'Ivoire,1,4.815,1.18,0
Croatia,1,2.679,0.67,0
Cuba,8,1.854,0.64,0
Cyprus,8,2.283,0.64,0
Czechia,0,4.202,0.9,3.735
Democratic Republic of Congo,2,0.871,1.13,0
Denmark,9,13.466,0.83,7.424
Djibouti,9,29.352,1.4,0
Dominica,1,0,0,0
Dominican Republic,8,24.521,1.11,0
Ecuador,9,51.578,0.89,0
Egypt,2,3.391,1.25,0
El Salvador,8,6.167,1.19,0
Equatorial Guinea,7,0,0.62,0
Eritrea,8,0,0,0
Estonia,0,3.769,0.75,4.523
Eswatini,8,7.758,0.85,0
Ethiopia,2,0.096,1.32,0
Fiji,8,0,0,0
Finland,0,3.429,0.81,6.136
France,9,12.287,0.93,38.239
Gabon,9,27.407,1.15,0
Gambia,2,0,0,0
Georgia,8,1.003,0.79,0
Germany,0,7.102,0.71,0
Ghana,0,13.742,1.32,0
Greece,1,1.727,0.87,0
Grenada,7,0,0,0
Guatemala,8,4.744,1.38,0
Guinea,2,11.574,1.12,0
Guinea-Bissau,3,29.98,0.85,0
Guyana,8,5.085,0.5,0
Haiti,8,0,1.42,0
Honduras,8,-2.019,1.34,0
Hungary,1,3.002,0.75,0
Iceland,4,0,0.25,0
India,2,2.554,1.34,0
Indonesia,2,1.769,1.19,0
International,7,0,0,0
Iran,4,17.632,1.16,0
Iraq,2,2.362,1.28,0
Ireland,9,21.67,0.65,13.569
Israel,2,2.657,0.36,0
Italy,9,23.188,0.69,15.745
Jamaica,8,0.675,0.75,0
Japan,4,0.688,0.47,0
Jordan,2,1.372,1.25,0
Kazakhstan,2,3.835,1.17,0
Kenya,8,0.279,1.29,0
Kosovo,8,5.691,0.95,0
Kuwait,5,232.054,1.65,0
Kyrgyzstan,2,3.219,1.17,0
Laos,2,0,0,0
Latvia,0,2.121,0.89,0
Lebanon,2,1.612,1.22,0
Lesotho,0,0,0,0
Liberia,8,0,0.96,0
Libya,8,0,0,0
Liechtenstein,7,0,0,0
Lithuania,2,2.204,0.87,0
Luxembourg,9,9.585,0.67,35.145
Madagascar,1,0,1.78,0
Malawi,0,0,0,0
Malaysia,1,0.494,0.85,0
Maldives,7,12.95,1.18,0
Mali,0,0.889,1.07,0
Malta,7,6.794,1.32,0
Marshall Islands,7,0,0,0
Mauritania,2,0.215,0,0
Mauritius,2,0,0.1,0
Mexico,8,15.489,1.31,0
Moldova,9,39.415,1.13,0
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,7,0,0.03,0
Morocco,8,3.712,0.91,0
Mozambique,0,0.032,1.09,0
Myanmar,2,0,0.56,0
Namibia,1,0,0,0
Nepal,8,2.849,1.89,0
Netherlands,9,11.439,0.66,23.636
New Zealand,2,0,0.35,0
Nicaragua,7,1.359,0,0
Niger,0,0.909,0.83,0
Nigeria,2,0.708,1.27,0
North Macedonia,7,4.8,1.01,0
Norway,0,4.611,0.65,0
Oman,9,28.982,1.27,0
Pakistan,8,4.355,1.26,0
Palestine,8,0,0.27,0
Panama,9,38.704,1.02,0
Papua New Guinea,0,0,0,0
Paraguay,8,1.823,1.14,0
Peru,6,98.175,1.31,0
Philippines,8,2.409,1.05,0
Poland,8,15.721,1.09,0
Portugal,9,22.949,0.84,11.082
Qatar,5,529.666,1.43,0
Romania,9,9.876,0.85,12.372
Russia,6,74.684,1.12,0
Rwanda,1,0.077,0.81,0
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,5,294.655,0.78,0
Sao Tome and Principe,7,0,0.42,0
Saudi Arabia,6,54.892,1.24,0
Senegal,1,6.51,1.26,0
Serbia,8,9.846,0.67,0
Seychelles,1,0,0,0
Sierra Leone,1,0,0.99,0
Singapore,6,145.12,0.99,0
Slovakia,1,1.465,0.66,0
Slovenia,0,0.481,0.45,4.329
Solomon Islands,4,0,0,0
Somalia,0,5.097,0.87,0
South Africa,8,11.769,1.49,0
South Korea,4,0.507,1.53,0
South Sudan,1,3.395,0.87,0
Spain,8,12.705,0.77,0
Sri Lanka,2,0.934,1.04,0
Sudan,8,3.079,1.31,0
Suriname,2,0,0,0
Sweden,6,74.659,1.13,0
Switzerland,0,4.16,0.54,0
Syria,8,0,0,0
Taiwan,4,0,0.27,0
Tajikistan,4,7.13,1.55,0
Tanzania,4,0,0.16,0
Thailand,2,0.029,0.65,0
Timor,1,0,0,0
Togo,1,2.174,1.03,0
Trinidad and Tobago,8,0,0.02,0
Tunisia,8,0,0.6,0
Turkey,9,20.204,0.81,0
Uganda,8,0.175,1.1,0
Ukraine,8,8.575,0.98,0
United Arab Emirates,6,79.168,1.18,0
United Kingdom,9,50.01,0.95,20.829
United States,6,68.655,0.91,33.957
Uruguay,0,1.727,0.95,0
Uzbekistan,8,0.986,1.09,0
Vanuatu,2,0,0,0
Vatican,7,0,0,0
Venezuela,2,0.035,1.63,0
Vietnam,1,0,0.25,0
Yemen,0,0.302,0,0
Zambia,4,9.465,0.91,0
Zimbabwe,8,0,0,0
