country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,5.472,1.24,0
Albania,8,241.156,1.27,0
Algeria,5,22.85,1.32,0
Andorra,7,478.871,1.06,0
Angola,2,6.177,1.05,0
Antigua and Barbuda,1,0,0.32,0
Argentina,8,235,0.91,0
Armenia,8,332.07,0.89,0
Australia,2,0.745,1.25,0
Austria,3,664.416,1.02,73.059
Azerbaijan,4,204.652,1.39,0
Bahamas,4,142.404,0.87,0
Bahrain,6,74.049,0.88,0
Bangladesh,5,13.431,1.17,0
Barbados,0,0,0.99,0
Belarus,4,132.39,1.16,0
Belgium,8,235.901,0.65,117.001
Belize,6,93.053,1.14,0
Benin,0,0,0.95,0
Bhutan,2,1.296,0.95,0
Bolivia,5,8.738,0.9,0
Bosnia and Herzegovina,7,382.527,1.16,0
Botswana,2,0,0.74,0
Brazil,4,166.043,1.13,0
Brunei,0,0,0,0
Bulgaria,3,694.832,1.16,43.607
Burkina Faso,0,0,1.01,0
Burundi,0,0.084,0.83,0
Cambodia,2,0.06,0.87,0
Cameroon,2,7.685,0.94,0
Canada,4,118.223,1.15,0
Cape Verde,8,215.832,1.05,0
Central African Republic,0,0,0.68,0
Chad,5,0.304,0.94,0
Chile,6,52.625,0.98,0
China,2,0.009,1.11,0
Colombia,4,116.169,0.97,0
Comoros,1,13.8,0.64,0
Congo,2,0,0.53,0
Costa Rica,4,195.912,1.07,0
Cote d'Ivoire,0,0.607,0.98,0
Croatia,7,473.781,1.08,0
Cuba,2,2.472,0.88,0
Cyprus,8,260.304,1.15,0
Czechia,7,396.49,0.72,89.738
Democratic Republic of Congo,0,0.301,1.12,0
Denmark,8,210.628,1.11,7.078
Djibouti,2,1.012,0.74,0
Dominica,0,0,0,0
Dominican Republic,6,45.539,1.17,0
Ecuador,9,24.259,0.96,0
Egypt,2,2.687,1.21,0
El Salvador,2,0,1.13,0
Equatorial Guinea,1,12.117,0.52,0
Eritrea,5,0,0.42,0
Estonia,4,139.461,1.36,8.292
Eswatini,9,16.377,1.21,0
Ethiopia,2,2.949,0.97,0
Fiji,2,0,0,0
Finland,9,41.15,1.21,0
France,3,703.042,0.92,74.119
Gabon,2,0,1.11,0
Gambia,0,0,0.59,0
Georgia,3,781.365,1.17,0
Germany,8,313.079,1.1,0
Ghana,0,0,1.14,0
Greece,8,232.369,1.15,0
Grenada,1,0,0,0
Guatemala,9,38.961,1.02,0
Guinea,0,2.284,1.09,0
Guinea-Bissau,1,0,0.38,0
Guyana,5,20.342,1.03,0
Haiti,2,0.263,0.92,0
Honduras,5,25.14,1.01,0
Hungary,7,538.593,1.11,0
Iceland,9,29.304,0.64,11.722
India,9,27.983,0.95,0
Indonesia,9,13.918,1.08,0
International,1,0,0,0
Iran,4,158.966,1.23,0
Iraq,6,73.616,0.87,0
Ireland,6,66.831,0.81,6.886
Israel,6,95.777,1.06,0
Italy,7,532.419,1.02,59.74
Jamaica,1,10.131,1.01,0
Japan,0,13.362,1.34,0
Jordan,3,632.55,1.13,0
Kazakhstan,9,37.547,1.25,0
Kenya,9,17.202,1.05,0
Kosovo,5,0,1.32,0
Kuwait,4,130.194,0.78,0
Kyrgyzstan,6,74.492,0.98,0
Laos,0,0.137,0,0
Latvia,4,147.386,1.29,0
Lebanon,8,220.792,1.08,0
Lesotho,2,5.135,0.82,0
Liberia,2,0,1.05,0
Libya,6,89.066,1,0
Liechtenstein,8,340.876,0.93,0
Lithuania,8,354.481,1.28,0
Luxembourg,3,678.94,1.12,76.68
Madagascar,0,0,0.6,0
Malawi,2,0,0.84,0
Malaysia,5,37.385,1.1,0
Maldives,1,75.85,1.11,0
Mali,0,1.58,1.16,0
Malta,8,249.129,1.01,0
Marshall Islands,1,50.681,0,0
Mauritania,0,3.226,1.44,0
Mauritius,0,0,0.78,0
Mexico,5,13.627,1.03,0
Moldova,8,265,1.16,0
Monaco,4,127.408,0.74,0
Mongolia,5,6.406,1.58,0
Montenegro,3,985.571,1.05,0
Morocco,4,146.706,1.02,0
Mozambique,2,1.664,1.06,0
Myanmar,5,28.837,1.08,0
Namibia,0,4.329,1.09,0
Nepal,9,17.229,0.82,0
Netherlands,8,254.919,0.86,35.425
New Zealand,0,0.622,1.08,0
Nicaragua,1,9.661,0.61,0
Niger,0,0.454,1.43,0
Nigeria,2,0.737,1.07,0
North Macedonia,7,468.949,1.08,0
Norway,8,309.892,1.18,0
Oman,0,0,0.98,0
Pakistan,2,10.403,1.29,0
Palestine,8,209.354,1.46,0
Panama,8,244.277,1.17,0
Papua New Guinea,0,0,0.71,0
Paraguay,6,106.274,1.08,0
Peru,9,38.123,0.95,0
Philippines,5,10.44,0.91,0
Poland,7,506.043,1,0
Portugal,7,436.612,1.13,42.269
Qatar,6,67.336,0.96,0
Romania,7,429.47,1.09,61.026
Russia,4,152.13,1.08,0
Rwanda,2,1.235,1.35,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,38.12,0.83,0
Saint Vincent and the Grenadines,1,45.067,0,0
Samoa,1,0,0,0
San Marino,0,0,1.25,0
Sao Tome and Principe,1,9.126,0.81,0
Saudi Arabia,2,10.398,0.9,0
Senegal,0,0.299,1.07,0
Serbia,3,733.916,1.52,0
Seychelles,0,0,0.16,0
Sierra Leone,0,0.125,0.94,0
Singapore,2,1.026,0.86,0
Slovakia,8,242.873,0.97,0
Slovenia,3,670.056,1.04,100.532
Solomon Islands,2,0,0,0
Somalia,0,5.097,0.73,0
South Africa,9,33.503,1.17,0
South Korea,2,6.105,1.71,0
South Sudan,2,0.357,1.1,0
Spain,8,281.447,0.99,66.881
Sri Lanka,9,18.727,1.09,0
Sudan,0,7.275,1.42,0
Suriname,2,5.114,0.83,0
Sweden,3,1493.573,1.5,0
Switzerland,7,526.886,0.98,0
Syria,2,4.4,1.11,0
Taiwan,0,0.084,1.15,0
Tajikistan,0,4.194,1.01,0
Tanzania,0,0,0,0
Thailand,2,0.029,1.07,0
Timor,0,0,0,0
Togo,2,3.503,1.04,0
Trinidad and Tobago,9,27.867,1.23,0
Tunisia,6,60.921,1.03,0
Turkey,6,45.282,1.35,0
Uganda,2,6.69,1.16,0
Ukraine,8,278.435,1.16,0
United Arab Emirates,4,126.891,1.01,0
United Kingdom,8,295.495,0.85,20.917
United States,7,485.114,1.19,45.371
Uruguay,9,29.939,1.21,0
Uzbekistan,0,7.977,0.92,0
Vanuatu,0,0,0,0
Vatican,1,0,0,0
Venezuela,5,10.937,0.97,0
Vietnam,2,0.051,1.15,0
Yemen,0,0.101,1.31,0
Zambia,2,3.046,0.9,0
Zimbabwe,2,3.23,1.26,0
