country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,8,20.114,0.96,0
Albania,8,28.494,1.6,0
Algeria,0,2.645,1.01,0
Andorra,2,12.942,0.35,0
Angola,6,0.183,1.09,0
Antigua and Barbuda,1,0,0,0
Argentina,8,30.401,1.3,0
Armenia,7,143.424,1.1,0
Australia,4,0.902,1.5,0
Austria,3,5.996,1.09,1.332
Azerbaijan,8,33.336,1.16,0
Bahamas,1,2.543,0.31,0
Bahrain,7,317.352,1.11,0
Bangladesh,8,23.45,1.17,0
Barbados,0,0,0,0
Belarus,1,72.915,0.85,0
Belgium,3,4.746,0.82,5.781
Belize,0,2.515,0,0
Benin,2,4.042,0.97,0
Bhutan,6,0,0,0
Bolivia,5,69.391,1.23,0
Bosnia and Herzegovina,3,13.716,1.18,0
Botswana,4,0,0,0
Brazil,7,164.274,1.15,0
Brunei,4,0,0,0
Bulgaria,2,16.119,1.36,2.015
Burkina Faso,4,0.048,0.95,0
Burundi,2,1.598,0,0
Cambodia,2,0,0.1,0
Cameroon,4,0,1.1,0
Canada,0,8.585,0.77,0
Cape Verde,5,37.771,1.1,0
Central African Republic,5,38.925,0.95,0
Chad,0,0.183,0.74,0
Chile,7,262.238,0.98,0
China,6,0.031,1.85,0
Colombia,5,36.712,1.28,0
Comoros,1,24.149,0.72,0
Congo,0,0,0.73,0
Costa Rica,0,10.208,1.44,0
Cote d'Ivoire,3,9.098,1.2,0
Croatia,4,0.244,2.33,0
Cuba,9,0.971,0.78,0
Cyprus,4,0,0.75,0
Czechia,2,4.389,1.16,0.747
Democratic Republic of Congo,6,1.53,1.09,0
Denmark,3,5.697,0.96,1.381
Djibouti,8,38.461,0.54,0
Dominica,0,0,0,0
Dominican Republic,5,38.256,1.15,0
Ecuador,8,35.198,1.11,0
Egypt,8,15.313,1.09,0
El Salvador,9,17.73,1.16,0
Equatorial Guinea,7,255.17,0.29,0
Eritrea,9,3.384,0.42,0
Estonia,2,0.754,0.57,0.754
Eswatini,9,12.067,1.33,0
Ethiopia,6,0.948,1.05,0
Fiji,6,0,0,0
Finland,2,0.722,0.69,0.361
France,0,5.27,1.05,12.134
Gabon,8,36.393,1.09,0
Gambia,0,1.655,0,0
Georgia,4,0,1,0
Germany,3,6.803,1.14,0
Ghana,3,7.37,1.2,0
Greece,2,1.343,1.21,0
Grenada,1,0,0,0
Guatemala,9,24.225,1.25,0
Guinea,0,5.102,1.1,0
Guinea-Bissau,1,0,0.79,0
Guyana,9,15.256,0.69,0
Haiti,9,9.296,1.09,0
Honduras,5,48.26,1.25,0
Hungary,4,0.104,0.51,0
Iceland,2,2.93,0.99,0
India,6,7.952,1.21,0
Indonesia,0,4.044,1.16,0
International,1,0,0,0
Iran,3,30.514,1.06,0
Iraq,5,34.433,1.37,0
Ireland,0,2.633,0.61,4.05
Israel,8,34.66,1.47,0
Italy,4,3.473,0.91,2.927
Jamaica,0,0,1.13,0
Japan,2,0.356,1.16,0
Jordan,4,0.196,0.99,0
Kazakhstan,8,18.64,1.17,0
Kenya,9,2.473,1.22,0
Kosovo,5,66.743,1.59,0
Kuwait,7,123.403,0.89,0
Kyrgyzstan,9,13.795,1.53,0
Laos,2,0,0,0
Latvia,4,0.53,0.91,0
Lebanon,0,1.319,1.15,0
Lesotho,4,0,0,0
Liberia,6,2.175,1.03,0
Libya,9,2.474,1.21,0
Liechtenstein,1,0,0,0
Lithuania,4,1.102,0.85,0
Luxembourg,2,4.793,1.33,1.598
Madagascar,0,0.975,1.23,0
Malawi,4,0.47,1.26,0
Malaysia,4,0.34,0.61,0
Maldives,1,53.65,0.99,0
Mali,4,1.235,1.04,0
Malta,1,13.589,1.02,0
Marshall Islands,1,0,0,0
Mauritania,5,36.562,1.33,0
Mauritius,2,0,0.07,0
Mexico,8,35.67,1.14,0
Moldova,5,92.961,1.17,0
Monaco,1,0,0,0
Mongolia,0,0,0.73,0
Montenegro,1,0,0.89,0
Morocco,6,1.246,1.43,0
Mozambique,4,0.928,1.12,0
Myanmar,6,0,0.66,0
Namibia,4,0.787,0,0
Nepal,9,13.042,1.35,0
Netherlands,3,8.17,0.82,5.428
New Zealand,2,0,0.94,0
Nicaragua,1,54.192,0.23,0
Niger,2,1.487,0.72,0
Nigeria,6,2.377,1.17,0
North Macedonia,1,68.158,1.23,0
Norway,2,2.398,1.03,0
Oman,7,145.889,1.16,0
Pakistan,8,26.434,1.13,0
Palestine,6,1.764,3.46,0
Panama,7,125.152,1.24,0
Papua New Guinea,4,0,0,0
Paraguay,6,0.981,1.15,0
Peru,7,126.29,1.04,0
Philippines,6,3.294,1.07,0
Poland,3,10.754,0.97,0
Portugal,8,29.421,1.06,6.963
Qatar,7,416.86,0.79,0
Romania,3,12.995,1.21,8.993
Russia,5,56.471,0.95,0
Rwanda,0,1.853,1.38,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,18.027,0,0
Samoa,1,0,0,0
San Marino,2,0,0.44,0
Sao Tome and Principe,1,41.066,0.47,0
Saudi Arabia,7,122.566,1.15,0
Senegal,3,4.42,1.04,0
Serbia,2,8.671,1.19,0
Seychelles,2,0,0,0
Sierra Leone,3,6.143,0.97,0
Singapore,8,25.81,0.7,0
Slovakia,2,0,1.3,0
Slovenia,2,1.443,1.64,0.481
Solomon Islands,2,0,0,0
Somalia,4,1.007,0.8,0
South Africa,5,47.227,1.26,0
South Korea,4,0.839,1.06,0
South Sudan,9,7.415,0.79,0
Spain,3,4.684,0.97,0
Sri Lanka,4,0.467,0.82,0
Sudan,9,6.956,1.09,0
Suriname,9,11.932,1.13,0
Sweden,7,120.603,1.06,0
Switzerland,4,2.658,1.17,0
Syria,0,0,0.98,0
Taiwan,2,0,0.27,0
Tajikistan,3,6.605,0.78,0
Tanzania,2,0,0.01,0
Thailand,4,0,0.86,0
Timor,2,0,0,0
Togo,4,0.725,1.03,0
Trinidad and Tobago,6,0,0.01,0
Tunisia,2,1.269,0.94,0
Turkey,3,17.394,1.24,0
Uganda,6,0.415,0.86,0
Ukraine,8,15.389,1.19,0
United Arab Emirates,8,34.983,0.81,0
United Kingdom,8,15.953,0.95,5.568
United States,5,71.579,1.13,16.828
Uruguay,4,0.288,1,0
Uzbekistan,0,6.872,1.32,0
Vanuatu,0,0,0,0
Vatican,1,0,0,0
Venezuela,0,3.095,1.23,0
Vietnam,4,0,0.7,0
Yemen,4,1.375,1.15,0
Zambia,2,1.251,0.9,0
Zimbabwe,0,0.269,1.15,0
