country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,1.927,1.02,0
Albania,0,58.378,1.07,0
Algeria,5,5.633,0.83,0
Andorra,9,0,1.5,0
Angola,5,1.613,1.13,0
Antigua and Barbuda,1,0,0,0
Argentina,3,200.373,1.07,0
Armenia,4,63.107,1.14,0
Australia,5,1.608,0.58,0
Austria,4,51.408,1.36,4.885
Azerbaijan,5,15.287,0.94,0
Bahamas,1,0,1.06,0
Bahrain,7,423.723,1.03,0
Bangladesh,5,8.962,0.86,0
Barbados,2,3.48,0.73,0
Belarus,1,20.954,1.13,0
Belgium,0,84.3,1.35,6.126
Belize,0,55.329,1.15,0
Benin,9,2.062,0.94,0
Bhutan,5,1.296,0.77,0
Bolivia,0,69.305,0.85,0
Bosnia and Herzegovina,0,99.67,1.16,0
Botswana,9,0,0.78,0
Brazil,0,69.477,0.94,0
Brunei,2,0,0,0
Bulgaria,2,3.886,1.06,7.628
Burkina Faso,2,9.233,0.99,0
Burundi,1,0.084,0.72,0
Cambodia,2,0,0.22,0
Cameroon,8,5.952,0.98,0
Canada,6,12.612,1.27,0
Cape Verde,3,183.457,1.07,0
Central African Republic,8,0,0.6,0
Chad,8,0.061,1.03,0
Chile,3,108.913,0.99,0
China,9,0.02,0.9,0
Colombia,3,144.548,0.92,0
Comoros,1,0,0.65,0
Congo,8,0,0.56,0
Costa Rica,8,0,1.08,0
Cote d'Ivoire,2,3.677,0.92,0
Croatia,4,40.192,0.84,0
Cuba,5,2.737,1.06,0
Cyprus,8,3.425,1.16,0
Czechia,0,73.49,1.55,6.91
Democratic Republic of Congo,9,0.056,1.06,0
Denmark,0,58.354,1.32,0.691
Djibouti,9,1.012,1.05,0
Dominica,2,0,0,0
Dominican Republic,0,52.36,0.98,0
Ecuador,3,121.464,1.22,0
Egypt,8,1.495,0.94,0
El Salvador,5,11.871,1.04,0
Equatorial Guinea,1,0,0.46,0
Eritrea,5,0,0.25,0
Estonia,2,15.831,1.25,1.508
Eswatini,6,21.549,0.83,0
Ethiopia,5,3.592,0.65,0
Fiji,9,0,0,0
Finland,2,4.151,1.31,0
France,9,1.256,1.29,10.142
Gabon,8,0,1.04,0
Gambia,5,12,0.73,0
Georgia,6,38.103,2.33,0
Germany,9,10.981,1.11,0
Ghana,9,0,0.99,0
Greece,6,19.572,1.14,0
Grenada,1,0,0,0
