country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,7,3.596,1.23,0
Albania,0,256.098,1.2,0
Algeria,3,23.238,1.21,0
Andorra,2,841.261,1.06,0
Angola,8,4.442,1.04,0
Antigua and Barbuda,7,0,0.33,0
Argentina,9,157.979,0.9,0
Armenia,6,402.601,0.91,0
Australia,8,0.588,1.07,0
Austria,4,734.034,0.94,77.389
Azerbaijan,0,269.746,1.44,0
Bahamas,1,71.202,0.71,0
Bahrain,5,72.873,0.88,0
Bangladesh,3,11.215,1.12,0
Barbados,8,6.96,1.14,0
Belarus,9,168.054,1.17,0
Belgium,0,278.18,0.63,103.627
Belize,9,135.808,1.14,0
Benin,8,0,0.95,0
Bhutan,3,1.296,0.97,0
Bolivia,3,5.825,0.91,0
Bosnia and Herzegovina,6,400.815,1.16,0
Botswana,8,0,0.74,0
Brazil,9,153.472,1.13,0
Brunei,8,0,0,0
Bulgaria,0,327.987,1.1,58.718
Burkina Faso,7,0.813,1.02,0
Burundi,7,0.589,0.83,0
Cambodia,8,0.06,0.87,0
Cameroon,8,0,0.94,0
Canada,9,131.339,1.14,0
Cape Verde,9,147.485,1.05,0
Central African Republic,7,0,0.67,0
Chad,3,0.426,0.94,0
Chile,5,81.502,1,0
China,3,0.042,1.56,0
Colombia,9,138.534,1,0
Comoros,7,4.6,0.63,0
Congo,8,0,0.52,0
Costa Rica,8,0,1.08,0
Cote d'Ivoire,7,1.024,0.98,0
Croatia,2,870.345,1.19,0
Cuba,8,3.09,1.02,0
Cyprus,0,279.713,1.18,0
Czechia,0,297.601,0.74,78.345
Democratic Republic of Congo,7,0.569,1.11,0
Denmark,9,219.951,1.1,6.906
Djibouti,8,1.012,0.74,0
Dominica,1,55.563,0,0
Dominican Republic,5,90.893,1.19,0
Ecuador,5,58.72,0.99,0
Egypt,8,3.498,1.23,0
El Salvador,8,0,1.13,0
Equatorial Guinea,7,6.415,0.56,0
Eritrea,3,6.767,0.42,0
Estonia,9,225.399,1.33,12.061
Eswatini,8,17.239,1.27,0
Ethiopia,8,4.114,1.04,0
Fiji,8,0,0,0
Finland,5,84.646,1.26,0
France,0,270.86,0.87,68.833
Gabon,3,0,1.11,0
Gambia,8,8.276,0.56,0
Georgia,2,958.594,1.17,0
Germany,9,165.569,1.06,0
Ghana,8,2.768,1.12,0
Greece,9,221.528,1.1,0
Grenada,7,0,0,0
Guatemala,1,36.839,1.02,0
Guinea,8,4.188,1.09,0
Guinea-Bissau,7,0,0.38,0
Guyana,5,111.88,1.03,0
Haiti,8,0.263,0.94,0
Honduras,5,89.251,1.03,0
Hungary,6,455.159,1.04,0
Iceland,1,52.747,0.75,0
India,3,32.76,0.97,0
Indonesia,3,18.273,1.1,0
International,7,0,0,0
Iran,9,153.953,1.09,0
Iraq,1,44.403,0.85,0
Ireland,5,69.059,0.8,6.481
Israel,1,48.755,1.07,0
Italy,4,574.974,0.96,62.155
Jamaica,7,30.056,1.02,0
Japan,8,20.446,1.31,0
Jordan,6,374.983,1.04,0
Kazakhstan,1,48.464,1.23,0
Kenya,3,22.521,1.03,0
Kosovo,6,367.865,1.26,0
Kuwait,5,99.753,0.73,0
Kyrgyzstan,5,68.514,0.96,0
Laos,8,0,0,0
Latvia,0,340.367,1.3,0
Lebanon,0,238.519,1.07,0
Lesotho,8,8.869,0.83,0
Liberia,8,0,1.05,0
Libya,3,0,1,0
Liechtenstein,6,393.319,0.92,0
Lithuania,4,728.431,1.27,0
Luxembourg,8,0,1.06,71.888
Madagascar,8,0,0.56,0
Malawi,8,0,0.83,0
Malaysia,3,32.163,1.11,0
Maldives,1,59.2,1.11,0
Mali,8,1.827,1.16,0
Malta,0,319.338,0.98,0
Marshall Islands,7,0,0,0
Mauritania,7,4.516,1.55,0
Mauritius,7,0,0.74,0
Mexico,5,52.112,1.08,0
Moldova,0,323.751,1.16,0
Monaco,5,101.926,0.69,0
Mongolia,3,9.151,1.53,0
Montenegro,2,913.923,0.98,0
Morocco,9,127.389,0.98,0
Mozambique,8,3.327,1.06,0
Myanmar,3,26.356,1.09,0
Namibia,1,38.962,1.14,0
Nepal,5,57.453,0.88,0
Netherlands,6,360.143,0.92,33.265
New Zealand,7,1.866,1.24,0
Nicaragua,7,0,0.61,0
Niger,7,0.454,1.45,0
Nigeria,8,1.193,1.07,0
North Macedonia,4,567.347,1.06,0
Norway,5,62.347,1.04,0
Oman,8,0,0.96,0
Pakistan,3,12.065,1.28,0
Palestine,0,291.292,1.51,0
Panama,0,298.51,1.18,0
