country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,1.618,1.4,0
Albania,9,4.865,1.08,0
Algeria,9,2.166,1.08,0
Andorra,5,116.482,0.64,0
Angola,9,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,9,1.792,1.25,0
Armenia,6,14.511,1.23,0
Australia,4,1.647,0.42,0
Austria,3,8.661,0.46,22.651
Azerbaijan,9,2.466,0.78,0
Bahamas,6,0,0,0
Bahrain,8,63.47,1.32,0
Bangladesh,9,1.894,1.97,0
Barbados,2,0,0,0
Belarus,6,53.972,1.65,0
Belgium,0,113.291,0.97,92.41
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,2,0,0,0
Bolivia,2,2.313,1.41,0
Bosnia and Herzegovina,9,5.182,1.16,0
Botswana,2,2.126,0,0
Brazil,4,9.39,1.54,0
Brunei,1,2.286,0.22,0
Bulgaria,4,2.303,1.24,5.181
Burkina Faso,2,0.526,0.95,0
Burundi,6,0,0,0
Cambodia,1,0,0.07,0
Cameroon,4,0,1.27,0
Canada,8,33.835,1.21,0
Cape Verde,2,5.396,0,0
Central African Republic,4,0,0,0
Chad,2,0,0,0
Chile,4,18.728,1.34,0
China,1,0.013,0.76,0
Colombia,2,3.361,1.3,0
Comoros,6,0,0,0
Congo,9,0,0.79,0
Costa Rica,4,0.982,0.8,0
Cote d'Ivoire,2,1.744,1.24,0
Croatia,7,9.5,0.65,0
Cuba,2,4.326,1.11,0
Cyprus,9,6.85,0.68,0
Czechia,4,13.073,0.76,7.564
Democratic Republic of Congo,2,0.223,1.13,0
Denmark,3,24.688,0.98,14.502
Djibouti,5,115.384,1.28,0
Dominica,2,0,0,0
Dominican Republic,8,31.803,1.27,0
Ecuador,7,25.279,1.14,0
Egypt,2,1.094,1.3,0
El Salvador,2,1.696,1.17,0
Equatorial Guinea,6,0,0,0
Eritrea,9,0,0,0
Estonia,4,12.061,0.76,10.554
Eswatini,2,0,0,0
Ethiopia,2,0.026,0.24,0
Fiji,2,0,0,0
Finland,3,18.409,1.05,12.273
France,0,75.452,1.16,86.467
Gabon,2,0.449,1.15,0
Gambia,2,0.414,0,0
Georgia,9,1.504,0.9,0
Germany,7,21.985,0.74,0
Ghana,4,6.694,1.42,0
Greece,2,0,0.87,0
Grenada,6,0,0,0
Guatemala,9,1.228,1.28,0
Guinea,4,4.645,1.14,0
Guinea-Bissau,6,2.033,0,0
Guyana,2,2.543,0,0
Haiti,9,0.263,0,0
Honduras,9,1.514,1.3,0
Hungary,4,8.488,1.1,0
Iceland,3,32.234,0.35,14.652
India,9,1.372,1.54,0
Indonesia,4,1.196,1.19,0
International,6,0,0,0
Iran,1,15.989,0.77,0
Iraq,9,0.646,0.9,0
Ireland,5,99.842,1.08,26.935
Israel,8,31.887,0.77,0
Italy,0,50.395,0.83,43.581
Jamaica,2,3.377,0.97,0
Japan,1,2.894,0.98,0
