country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,11.817,0.87,0
Albania,6,27.104,1.24,0
Algeria,2,4.492,1.47,0
Andorra,7,0,0.36,0
Angola,6,0.456,1.13,0
Antigua and Barbuda,0,398.252,0,0
Argentina,3,57.66,1.28,0
Armenia,0,260.189,1.08,0
Australia,2,1.451,1.77,0
Austria,7,3.109,1.27,1.221
Azerbaijan,3,53.949,1.23,0
Bahamas,4,0,0.07,0
Bahrain,0,300.309,1.07,0
Bangladesh,6,23.96,1.08,0
Barbados,2,0,0,0
Belarus,1,46.247,0.75,0
Belgium,2,9.405,0.98,3.279
Belize,6,0,0,0
Benin,7,9.486,0.97,0
Bhutan,9,0,0,0
Bolivia,5,87.038,1.19,0
Bosnia and Herzegovina,3,36.576,1.18,0
Botswana,2,0,0,0
Brazil,5,185.75,1.14,0
Brunei,2,0,0,0
Bulgaria,7,23.89,1.3,2.303
Burkina Faso,7,0.718,0.97,0
Burundi,8,0,0.64,0
Cambodia,7,0,0.16,0
Cameroon,2,0,1.04,0
Canada,6,9.962,0.84,0
Cape Verde,6,7.194,1.1,0
Central African Republic,3,30.022,0.89,0
Chad,2,0.183,0.76,0
Chile,0,243.144,0.89,0
China,6,0.019,1.04,0
Colombia,3,68.51,1.27,0
Comoros,4,8.05,0.72,0
Congo,6,0,0.72,0
Costa Rica,3,33.176,1.49,0
Cote d'Ivoire,2,6.445,1.11,0
Croatia,2,23.141,3.15,0
Cuba,9,0.177,0.6,0
Cyprus,2,1.142,0.94,0
Czechia,7,8.684,1.52,1.121
Democratic Republic of Congo,9,2.211,1.08,0
Denmark,2,3.626,0.98,1.554
Djibouti,2,5.061,0.62,0
Dominica,6,0,0,0
Dominican Republic,3,47.014,1.19,0
Ecuador,5,85.756,1.22,0
Egypt,6,15.332,0.99,0
El Salvador,9,28.676,1.15,0
Equatorial Guinea,0,240.202,0.26,0
Eritrea,9,0,0.43,0
Estonia,7,0.754,0.59,0.754
Eswatini,9,13.791,1.23,0
Ethiopia,9,1.226,0.95,0
Fiji,2,0,0,0
Finland,7,0.902,0.82,0
France,2,0,1.08,9.544
Gabon,3,58.857,1.08,0
Gambia,6,0.414,0,0
Georgia,2,0.752,0.66,0
Germany,2,5.968,1.06,0
Ghana,2,14.804,1.18,0
Greece,7,1.055,1.14,0
Grenada,4,0,0,0
Guatemala,3,44.654,1.22,0
Guinea,6,0,1.1,0
Guinea-Bissau,4,0,0.78,0
Guyana,6,7.628,0.84,0
Haiti,6,9.998,1,0
Honduras,5,80.266,1.21,0
Hungary,2,0.932,0.91,0
Iceland,7,2.93,1.28,0
India,6,12.533,1.23,0
Indonesia,2,4.307,1.12,0
International,4,0,0,0
Iran,7,30.895,1.04,0
Iraq,3,60.588,1.29,0
Ireland,6,1.823,0.79,2.43
Israel,3,59.615,1.56,0
Italy,2,4.896,1.01,1.704
Jamaica,2,2.026,1.12,0
Japan,8,0.727,1.42,0
Jordan,2,1.47,0.92,0
Kazakhstan,6,24.765,1.1,0
Kenya,9,3.31,1.24,0
Kosovo,3,49.152,1.35,0
Kuwait,0,212.852,1.19,0
Kyrgyzstan,3,38.319,1.55,0
Laos,7,0,0,0
Latvia,2,0,1,0
Lebanon,6,2.637,1.2,0
Lesotho,2,0,0,0
Liberia,6,3.757,1.01,0
Libya,9,4.075,1.24,0
Liechtenstein,4,0,0,0
Lithuania,7,0.735,0.86,0
Luxembourg,7,17.573,1.71,1.598
Madagascar,6,1.517,1.37,0
Malawi,2,0.993,1.28,0
Malaysia,2,0.124,0.57,0
Maldives,1,29.6,1.03,0
Mali,2,1.679,1.03,0
Malta,4,6.794,0.62,2.265
Marshall Islands,4,0,0,0
Mauritania,3,47.315,1.1,0
Mauritius,7,0,0.11,0
Mexico,3,47.343,1.11,0
Moldova,5,92.961,1.02,0
Monaco,4,0,0.13,0
Mongolia,6,0.915,0.66,0
Montenegro,1,39.805,2.39,0
Morocco,2,11.677,1.5,0
Mozambique,9,0.832,1.11,0
Myanmar,9,0,0.71,0
Namibia,2,10.233,0,0
Nepal,9,14.895,1.12,0
Netherlands,2,6.42,0.75,3.327
New Zealand,8,0.207,1.38,0
Nicaragua,8,0,0.24,0
Niger,8,0.207,0.74,0
Nigeria,6,2.882,1.09,0
North Macedonia,1,71.998,1.06,0
Norway,7,0,1.02,0
Oman,0,267.496,1.13,0
Pakistan,2,12.563,0.92,0
Palestine,6,10.585,2.06,0
Panama,0,233.385,1.18,0
Papua New Guinea,2,0,0,0
Paraguay,6,5.748,1.67,0
Peru,5,118.677,1.02,0
Philippines,9,7.063,1.22,0
Poland,2,7.874,0.88,0
Portugal,3,30.5,1.04,6.571
Qatar,0,367.92,0.86,0
Romania,7,23.911,1.2,10.344
Russia,3,48.686,0.91,0
Rwanda,6,1.544,1.24,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,7,0,0.31,0
Sao Tome and Principe,4,4.563,0.48,0
Saudi Arabia,5,96.858,1.03,0
Senegal,2,6.211,1.01,0
Serbia,8,20.133,1.49,0
Seychelles,8,0,0,0
Sierra Leone,2,0,0.97,0
Singapore,2,19.315,0.78,0
Slovakia,7,4.213,1.48,0
Slovenia,7,2.886,1.74,0.962
Solomon Islands,7,0,0,0
Somalia,7,2.706,0.78,0
South Africa,5,110.928,1.41,0
South Korea,2,0.761,0.96,0
South Sudan,9,0,0.78,0
Spain,7,8.555,1.09,0
Sri Lanka,2,0.42,0.92,0
Sudan,9,2.167,1.05,0
Suriname,6,27.274,1.18,0
Sweden,5,126.841,1.02,0
Switzerland,7,6.008,1.41,0
Syria,6,0.629,1.27,0
Taiwan,8,0.042,0.3,0
Tajikistan,2,6.396,0.89,0
Tanzania,8,0,0,0
Thailand,2,0,0.96,0
Timor,7,0,0,0
Togo,2,0.604,1.04,0
Trinidad and Tobago,2,0,0.04,0
Tunisia,8,0.169,1,0
Turkey,2,17.287,1.11,0
Uganda,9,0.35,0.95,0
Ukraine,7,22.911,1.15,0
United Arab Emirates,3,43.477,0.97,0
United Kingdom,6,10.267,0.78,4.066
United States,5,121.92,1.29,16.072
Uruguay,2,1.439,1.08,0
Uzbekistan,2,5.587,1.31,0
Vanuatu,2,0,0,0
Vatican,4,0,0,0
Venezuela,9,6.928,1.35,0
Vietnam,2,0,0.56,0
Yemen,2,2.045,1,0
Zambia,2,0.435,0.9,0
Zimbabwe,6,1.413,1.19,0
