country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.413
Albania,3,0,0,61.853
Algeria,4,0,0,9.076
Andorra,1,0,0,194.137
Angola,5,0,0,1.552
Antigua and Barbuda,5,0,0,0
Argentina,1,0,0,192.783
Armenia,4,0,0,11.136
Australia,5,0,0,5.412
Austria,3,12.436,2.554,26.87
Azerbaijan,4,0,0,14.991
Bahamas,3,0,0,35.601
Bahrain,1,0,0,228.611
Bangladesh,4,0,0,15.089
Barbados,5,0,0,0
Belarus,4,0,0,18.732
Belgium,4,27.611,7.679,13.46
Belize,2,0,0,67.904
Benin,5,0,0,0
Bhutan,5,0,0,1.296
Bolivia,2,0,0,85.582
Bosnia and Herzegovina,2,0,0,95.708
Botswana,2,0,0,108.01
Brazil,2,0,0,80.345
Brunei,5,0,0,0
Bulgaria,0,102.757,9.355,14.248
Burkina Faso,5,0,0,0.861
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,0,0,20.587
Cape Verde,3,0,0,41.368
Central African Republic,5,0,0,0
Chad,5,0,0,0.061
Chile,2,0,0,99.549
China,5,0,0,0.016
Colombia,1,0,0,207.319
Comoros,5,0,0,0
Congo,4,0,0,23.378
Costa Rica,2,0,0,126.224
Cote d'Ivoire,5,0,0,1.327
Croatia,0,39.705,0,33.128
Cuba,5,0,0,3.09
Cyprus,3,0,0,34.251
Czechia,4,11.672,2.895,24.092
Democratic Republic of Congo,5,0,0,0.134
Denmark,4,3.453,0.518,18.3
Djibouti,5,0,0,1.012
Dominica,4,0,0,13.891
Dominican Republic,3,0,0,41.206
Ecuador,3,0,0,29.473
Egypt,5,0,0,1.349
El Salvador,3,0,0,29.139
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,8.292,0,2.262
Eswatini,2,0,0,68.094
Ethiopia,4,0,0,12.804
Fiji,5,0,0,0
Finland,5,2.166,0.18,3.249
France,0,71.453,5.929,29.951
Gabon,4,0,0,9.435
Gambia,5,0,0,-41.379
Georgia,5,0,0,2.507
Germany,4,0,0,19.431
Ghana,5,0,0,3.765
Greece,4,0,0,14.871
Grenada,5,0,0,0
Guatemala,4,0,0,19.257
Guinea,4,0,0,8.3
Guinea-Bissau,5,0,0,0
