country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,1.028
Albania,5,0,0,169.921
Algeria,2,0,0,14.39
Andorra,2,0,0,0
Angola,2,0,0,3.682
Antigua and Barbuda,2,0,0,0
Argentina,0,0,0,260.777
Armenia,3,0,0,745.807
Australia,2,0,0,0.314
Austria,4,278.025,47.855,717.712
Azerbaijan,5,0,0,144.489
Bahamas,2,0,0,0
Bahrain,5,0,0,139.282
Bangladesh,2,0,0,8.92
Barbados,2,0,0,10.439
Belarus,5,0,0,104.875
Belgium,4,623.317,125.889,750.931
Belize,5,0,0,98.083
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0,0,12.165
Bosnia and Herzegovina,3,0,0,585.525
Botswana,2,0,0,0
Brazil,0,0,0,193.621
Brunei,2,0,0,0
Bulgaria,4,512.777,36.987,552.498
Burkina Faso,2,0,0,0.574
Burundi,2,0,0,0
Cambodia,2,0,0,0.12
Cameroon,2,0,0,0
Canada,5,0,0,142.891
Cape Verde,5,0,0,134.895
Central African Republic,2,0,0,0
Chad,2,0,0,0.548
Chile,5,0,0,94.579
China,2,0,0,0.027
Colombia,0,0,0,191.734
Comoros,2,0,0,0
Congo,2,0,0,5.618
Costa Rica,0,0,0,206.12
Cote d'Ivoire,2,0,0,0.455
Croatia,4,318.371,0,703.974
Cuba,2,0,0,3.885
Cyprus,0,0,0,255.737
Czechia,4,773.463,112.616,1078.721
Democratic Republic of Congo,2,0,0,0.748
Denmark,0,32.975,3.971,246.366
Djibouti,2,0,0,5.061
Dominica,2,0,0,0
Dominican Republic,1,0,0,43.879
Ecuador,1,0,0,41.093
Egypt,2,0,0,2.189
El Salvador,1,0,0,28.368
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,0,40.707,4.523,181.676
Eswatini,2,0,0,7.758
Ethiopia,2,0,0,3.088
Fiji,2,0,0,0
Finland,1,12.273,2.346,48.008
France,4,443.595,66.198,930.347
Gabon,2,0,0,7.638
Gambia,2,0,0,1.241
Georgia,3,0,0,695.633
Germany,0,0,0,272.367
Ghana,2,0,0,0
Greece,0,0,0,234.768
Grenada,2,0,0,0
Guatemala,1,0,0,36.449
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,5,0,0,81.367
Haiti,2,0,0,1.579
Honduras,2,0,0,23.121
Hungary,4,568.199,0,487.456
Iceland,5,228.571,11.722,64.469
India,1,0,0,36.49
Indonesia,2,0,0,13.812
International,2,0,0,0
Iran,5,0,0,105.533
Iraq,5,0,0,88.707
Ireland,5,59.743,7.493,99.64
Israel,5,0,0,79.833
Italy,4,438.624,41.596,625.221
Jamaica,2,0,0,17.898
Japan,2,0,0,9.267
Jordan,3,0,0,527.681
Kazakhstan,1,0,0,43.778
Kenya,2,0,0,20.624
Kosovo,0,0,0,376.661
Kuwait,0,0,0,193.183
Kyrgyzstan,1,0,0,67.288
Laos,2,0,0,0
Latvia,0,136.783,0,189.269
Lebanon,0,0,0,313.826
Lesotho,2,0,0,1.867
Liberia,2,0,0,0.395
Libya,5,0,0,146.115
Liechtenstein,4,0,0,1284.841
Lithuania,3,0,0,608.311
Luxembourg,4,332.281,65.498,1052.756
Madagascar,2,0,0,0
Malawi,2,0,0,0.105
Malaysia,1,0,0,54.224
Maldives,1,0,0,72.15
Mali,2,0,0,1.185
Malta,0,0,0,292.16
Marshall Islands,2,0,0,0
Mauritania,2,0,0,5.807
Mauritius,2,0,0,0
Mexico,1,0,0,46.001
Moldova,0,0,0,231.782
Monaco,3,0,0,611.558
Mongolia,2,0,0,0.305
Montenegro,3,0,0,869.341
Morocco,5,0,0,146.245
Mozambique,2,0,0,3.007
Myanmar,1,0,0,24.665
Namibia,2,0,0,20.859
