country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,1.028
Albania,5,0,0,43.088
Algeria,0,0,0,12.269
Andorra,3,0,0,0
Angola,3,0,0,1.034
Antigua and Barbuda,3,0,0,0
Argentina,1,0,0,135.721
Armenia,5,0,0,67.494
Australia,0,0,0,15.137
Austria,0,10.659,2.665,9.105
Azerbaijan,0,0,0,10.356
Bahamas,1,0,0,122.06
Bahrain,2,0,0,189.236
Bangladesh,0,0,0,15.854
Barbados,3,0,0,0
Belarus,0,0,0,13.123
Belgium,5,24.246,5.781,53.237
Belize,1,0,0,80.479
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,1,0,0,99.717
Bosnia and Herzegovina,3,0,0,0
Botswana,3,0,0,0
Brazil,2,0,0,235.087
Brunei,3,0,0,0
Bulgaria,4,123.337,7.915,19.285
Burkina Faso,3,0,0,0.813
Burundi,3,0,0,0.42
Cambodia,3,0,0,0.12
Cameroon,0,0,0,12.205
Canada,3,0,0,6.491
Cape Verde,1,0,0,98.923
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,1,0,0,114.981
China,3,0,0,0.064
Colombia,2,0,0,189.966
Comoros,3,0,0,3.45
Congo,3,0,0,4.893
Costa Rica,1,0,0,141.536
Cote d'Ivoire,3,0,0,3.639
Croatia,4,29.231,0,18.756
Cuba,3,0,0,5.209
Cyprus,0,0,0,12.559
Czechia,0,9.711,1.494,16.341
Democratic Republic of Congo,3,0,0,0.904
Denmark,3,3.626,0.345,0.691
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,1,0,0,98.544
Ecuador,1,0,0,90.857
Egypt,3,0,0,1.632
El Salvador,5,0,0,66.911
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,0,6.031,1.508,10.554
Eswatini,1,0,0,79.299
Ethiopia,3,0,0,6.967
Fiji,3,0,0,0
Finland,3,0,0,2.527
France,4,76.31,5.607,0.015
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,0.752
Germany,3,0,0,8.438
Ghana,0,0,0,14.031
Greece,0,0,0,14.487
Grenada,3,0,0,0
Guatemala,5,0,0,51.296
Guinea,3,0,0,7.462
Guinea-Bissau,0,0,0,10.163
Guyana,0,0,0,20.342
Haiti,3,0,0,1.052
Honduras,5,0,0,61.386
Hungary,3,7.143,0,3.313
Iceland,0,0,0,8.791
India,5,0,0,46.666
Indonesia,3,0,0,8.325
International,3,0,0,0
Iran,0,0,0,25.3
Iraq,1,0,0,82.665
