country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,0.103
Albania,3,0,0,9.73
Algeria,4,0,0,1.482
Andorra,2,0,0,465.929
Angola,4,0,0,0.03
Antigua and Barbuda,0,0,0,40.846
Argentina,4,0,0,2.544
Armenia,3,0,0,8.437
Australia,3,0,0,17.49
Austria,2,0,0,146.673
Azerbaijan,4,0,0,2.86
Bahamas,3,0,0,10.172
Bahrain,0,0,0,22.92
Bangladesh,4,0,0,0.03
Barbados,4,0,0,0
Belarus,4,0,0,0
Belgium,5,265.496,59.536,111.997
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,0,0,0.942
Bosnia and Herzegovina,4,0,0,4.572
Botswana,4,0,0,0
Brazil,4,0,0,2.028
Brunei,3,0,0,11.429
Bulgaria,4,0,0,3.166
Burkina Faso,4,0,0,0.287
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,0,0,0,20.958
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,3,0,0,8.579
China,4,0,0,0.084
Colombia,4,0,0,0.413
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,3,0,0,5.889
Cote d'Ivoire,4,0,0,0.607
Croatia,3,0,0,12.91
Cuba,4,0,0,0.883
Cyprus,3,0,0,15.984
Czechia,0,19.143,3.548,25.306
Democratic Republic of Congo,4,0,0,0.033
Denmark,1,66.641,16.229,27.796
Djibouti,4,0,0,0
Dominica,1,0,0,55.563
Dominican Republic,3,0,0,8.85
Ecuador,3,0,0,13.036
Egypt,4,0,0,0.381
El Salvador,4,0,0,0.617
Equatorial Guinea,4,0,0,2.138
Eritrea,4,0,0,0.564
Estonia,1,39.2,5.277,101.015
Eswatini,4,0,0,1.724
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,3,17.326,4.332,14.078
France,5,212.628,51.338,60.53
Gabon,4,0,0,0.449
Gambia,4,0,0,0
Georgia,4,0,0,1.003
Germany,1,0,0,78.953
Ghana,4,0,0,1.255
Greece,3,0,0,6.812
Grenada,1,0,0,53.324
Guatemala,4,0,0,0.056
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,4,0,0,1.615
Hungary,4,23.084,0,3.623
Iceland,2,58.608,17.582,190.476
India,4,0,0,0.051
Indonesia,4,0,0,0.377
International,4,0,0,0
Iran,0,0,0,28.443
Iraq,4,0,0,0.895
Ireland,1,67.034,0,51.642
Israel,1,0,0,60.077
Italy,5,469.139,59.74,102.594
Jamaica,4,0,0,0
