country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,1.49
Albania,4,0,0,7.297
Algeria,4,0,0,1.574
Andorra,5,0,0,103.54
Angola,4,0,0,0
Antigua and Barbuda,1,0,0,20.423
Argentina,4,0,0,1.46
Armenia,1,0,0,8.774
Australia,4,0,0,1.412
Austria,3,82.386,26.537,10.659
Azerbaijan,4,0,0,4.931
Bahamas,4,0,0,2.543
Bahrain,5,0,0,132.23
Bangladesh,4,0,0,1.105
Barbados,4,0,0,3.48
Belarus,0,0,0,36.087
Belgium,2,479.222,105.784,81.28
Belize,1,0,0,10.06
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,0,0,2.57
Bosnia and Herzegovina,1,0,0,8.534
Botswana,4,0,0,0
Brazil,4,0,0,5.824
Brunei,4,0,0,0
Bulgaria,4,33.101,5.181,1.439
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,0,0,0,36.59
Cape Verde,4,0,0,3.597
Central African Republic,4,0,0,0.621
Chad,4,0,0,0.304
Chile,1,0,0,16.321
China,4,0,0,0.055
Colombia,4,0,0,1.494
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0,0,3.337
Cote d'Ivoire,4,0,0,1.971
Croatia,1,0,0,12.179
Cuba,4,0,0,5.032
Cyprus,0,0,0,33.109
Czechia,3,36.792,8.684,6.35
Democratic Republic of Congo,4,0,0,0.011
Denmark,3,66.987,17.265,24.861
Djibouti,5,0,0,85.02
Dominica,4,0,0,0
Dominican Republic,1,0,0,18.437
Ecuador,4,0,0,3.571
Egypt,4,0,0,1.221
El Salvador,4,0,0,1.85
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,3,110.061,8.292,17.338
Eswatini,4,0,0,0.862
Ethiopia,4,0,0,0.026
Fiji,4,0,0,0
Finland,3,41.511,13.356,16.243
France,2,489.509,102.492,56.409
Gabon,4,0,0,3.594
Gambia,4,0,0,0
Georgia,4,0,0,3.76
Germany,1,0,0,26.473
Ghana,4,0,0,0
Greece,4,0,0,2.974
Grenada,4,0,0,0
Guatemala,4,0,0,0.056
Guinea,4,0,0,5.254
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0.614
Honduras,4,0,0,0.404
Hungary,3,127.221,0,4.969
Iceland,3,102.564,23.443,29.304
India,4,0,0,0.904
Indonesia,4,0,0,1.155
International,4,0,0,0
Iran,1,0,0,19.252
Iraq,4,0,0,0.646
Ireland,2,175.787,28.96,200.899
Israel,0,0,0,50.603
Italy,2,517.401,53.918,52.149
Jamaica,4,0,0,1.351
Japan,4,0,0,2.372
Jordan,4,0,0,0.196
Kazakhstan,4,0,0,7.456
Kenya,4,0,0,0.205
Kosovo,0,0,0,40.874
Kuwait,1,0,0,15.455
Kyrgyzstan,4,0,0,6.438
Laos,4,0,0,0
Latvia,4,23.327,0,2.121
Lebanon,4,0,0,0.293
Lesotho,4,0,0,0
Liberia,4,0,0,1.779
Libya,4,0,0,0.146
Liechtenstein,4,0,0,0
Lithuania,4,0,0,3.306
Luxembourg,2,274.771,52.718,17.573
Madagascar,4,0,0,0
Malawi,4,0,0,0.157
Malaysia,4,0,0,4.14
Maldives,4,0,0,0
Mali,4,0,0,0.889
Malta,1,18.118,6.794,13.589
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,4,0,0,2.738
Moldova,1,0,0,12.395
Monaco,4,0,0,0
Mongolia,4,0,0,0.305
Montenegro,4,0,0,3.184
Morocco,4,0,0,2.763
Mozambique,4,0,0,0
Myanmar,4,0,0,0.386
Namibia,4,0,0,0
Nepal,4,0,0,0.069
Netherlands,0,0,71.141,56.26
New Zealand,4,0,0,3.94
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0,0.097
North Macedonia,1,0,0,12.48
Norway,3,37.63,0,14.388
Oman,1,0,0,25.065
Pakistan,4,0,0,1.544
Palestine,4,0,0,0.392
Panama,0,0,0,38.473
Papua New Guinea,4,0,0,0
