country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,1.105
Albania,1,0,0,52.818
Algeria,4,0,0,5.427
Andorra,0,0,0,0
Angola,0,0,0,3.955
Antigua and Barbuda,0,0,0,0
Argentina,2,0,0,263.122
Armenia,1,0,0,50.62
Australia,0,0,0,1.529
Austria,3,27.092,5.441,84.829
Azerbaijan,4,0,0,11.244
Bahamas,1,0,0,61.03
Bahrain,2,0,0,398.452
Bangladesh,4,0,0,10.468
Barbados,0,0,0,3.48
Belarus,5,0,0,20.319
Belgium,1,27.18,5.781,42.193
Belize,1,0,0,67.904
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,1,0,0,57.14
Bosnia and Herzegovina,3,0,0,89.612
Botswana,0,0,0,0
Brazil,2,0,0,172.436
Brunei,0,0,0,0
Bulgaria,3,105.635,6.62,22.307
Burkina Faso,0,0,0,0.765
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,1.62
Canada,5,0,0,21.249
Cape Verde,3,0,0,116.909
Central African Republic,0,0,0,0
Chad,0,0,0,0.122
Chile,3,0,0,81.083
China,0,0,0,0.011
Colombia,3,0,0,131.636
Comoros,4,0,0,11.5
Congo,0,0,0,0
Costa Rica,3,0,0,152.333
Cote d'Ivoire,0,0,0,1.289
Croatia,3,72.833,0,36.782
Cuba,4,0,0,6.798
Cyprus,4,0,0,6.85
Czechia,3,36.231,7.564,156.317
Democratic Republic of Congo,0,0,0,0.123
Denmark,1,9.668,0.518,58.527
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,1,0,0,63.883
Ecuador,1,0,0,36.388
Egypt,0,0,0,1.593
El Salvador,4,0,0,12.18
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0.846
Estonia,5,14.323,1.508,18.092
Eswatini,5,0,0,20.687
Ethiopia,4,0,0,6.089
Fiji,0,0,0,0
Finland,5,0,0,17.687
France,3,86.712,11.521,123.097
Gabon,0,0,0,0
Gambia,4,0,0,9.517
Georgia,1,0,0,42.615
Germany,5,0,0,21.388
Ghana,0,0,0,1.738
Greece,5,0,0,29.742
Grenada,0,0,0,0
Guatemala,5,0,0,28.578
Guinea,0,0,0,3.807
Guinea-Bissau,0,0,0,0
Guyana,3,0,0,94.081
Haiti,0,0,0,2.719
Honduras,0,0,0,0
Hong Kong,0,0,0,0
Hungary,3,31.676,0,75.153
Iceland,5,2.93,0,17.582
India,1,0,0,65.306
Indonesia,4,0,0,12.822
International,0,0,0,0
Iran,5,0,0,32.205
Iraq,3,0,0,105.016
Ireland,3,13.771,2.633,72.299
Israel,2,0,0,639.937
Italy,5,40.075,3.324,20.327
Jamaica,1,0,0,36.81
Japan,0,0,0,4.206
Jordan,4,0,0,14.603
Kazakhstan,0,0,0,3.888
Kenya,0,0,0,1.785
Kosovo,1,0,0,36.735
Kuwait,2,0,0,194.12
Kyrgyzstan,4,0,0,10.883
Laos,0,0,0,0
Latvia,0,5.302,0,2.651
Lebanon,4,0,0,7.033
Lesotho,1,0,0,38.277
Liberia,0,0,0,1.186
Libya,3,0,0,91.54
Liechtenstein,0,0,0,0
Lithuania,0,0,0,4.041
Luxembourg,3,35.145,0,63.9
Madagascar,0,0,0,1.228
Malawi,0,0,0,0.209
Malaysia,0,0,0,0.711
Maldives,3,0,0,157.25
Mali,0,0,0,0.247
Malta,3,0,0,110.975
Marshall Islands,0,0,0,0
Mauritania,0,0,0,5.162
Mauritius,0,0,0,3.145
Mexico,1,0,0,37.004
Moldova,3,0,0,130.641
Monaco,5,0,0,25.482
Mongolia,0,0,0,0
Montenegro,2,0,0,256.344
Morocco,1,0,0,57.463
Mozambique,4,0,0,7.391
Myanmar,4,0,0,8.105
Namibia,5,0,0,32.665
Nepal,1,0,0,50.074
Netherlands,3,0,4.319,86.315
New Zealand,0,0,0,0.207
Nicaragua,5,0,0,21.586
Niger,0,0,0,0.083
Nigeria,0,0,0,0.437
North Macedonia,1,0,0,47.039
Norway,5,3.32,0,21.582
Oman,3,0,0,85.771
Pakistan,0,0,0,3.011
Palestine,2,0,0,174.069
Panama,3,0,0,145.547
Papua New Guinea,0,0,0,0
Paraguay,3,0,0,130.529
Peru,3,0,0,128.625
Philippines,5,0,0,32.113
Poland,5,52.739,0,15.986
Portugal,3,46.878,5.786,41.68
Qatar,3,0,0,82.956
Romania,1,0,23.911,57.751
Russia,1,0,0,37.243
Rwanda,0,0,0,1.699
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,5,0,0,29.465
Sao Tome and Principe,0,0,0,4.563
Saudi Arabia,5,0,0,19.303
Senegal,4,0,0,13.318
Serbia,4,0,0,10.875
Seychelles,0,0,0,0
Sierra Leone,0,0,0,1.88
Singapore,4,0,0,5.812
Slovakia,5,17.034,0,34.434
Slovenia,1,24.051,4.81,39.443
Solomon Islands,0,0,0,0
Somalia,0,0,0,0.063
South Africa,4,0,0,13.017
South Korea,0,0,0,2.204
South Sudan,0,0,0,0.447
Spain,3,208.578,27.227,201.84
Sri Lanka,0,0,0,0.42
Sudan,0,0,0,0
Suriname,5,0,0,23.865
Sweden,3,0,0,83.174
Switzerland,1,0,0,36.397
Syria,0,0,0,2.171
Taiwan,0,0,0,0
Tajikistan,0,0,0,4.299
Tanzania,0,0,0,0
Thailand,0,0,0,0.215
Timor,0,0,0,0
Togo,0,0,0,2.053
Trinidad and Tobago,1,0,0,58.593
Tunisia,5,0,0,20.392
Turkey,5,0,0,20.655
Uganda,0,0,0,3.17
Ukraine,1,0,0,68.574
United Arab Emirates,1,0,0,68.147
United Kingdom,1,15.231,1.694,45.886
United States,3,91.984,19.063,118.987
Uruguay,0,0,0,4.318
Uzbekistan,5,0,0,17.718
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,1,0,0,38.191
Vietnam,0,0,0,0
Yemen,0,0,0,0.101
Zambia,4,0,0,5.385
Zimbabwe,0,0,0,3.028
