country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,1.952
Albania,1,0,0,113.628
Algeria,4,0,0,7.525
Andorra,5,0,0,893.03
Angola,4,0,0,6.998
Antigua and Barbuda,4,0,0,0
Argentina,1,0,0,146.23
Armenia,5,0,0,823.762
Australia,4,0,0,0.235
Austria,5,183.98,32.31,550.275
Azerbaijan,1,0,0,115.887
Bahamas,4,0,0,0
Bahrain,0,0,0,163.377
Bangladesh,4,0,0,9.521
Barbados,4,0,0,0
Belarus,1,0,0,103.394
Belgium,3,588.803,105.525,1017.204
Belize,0,0,0,226.346
Benin,4,0,0,3.299
Bhutan,4,0,0,6.48
Bolivia,4,0,0,6.511
Bosnia and Herzegovina,5,0,0,431.295
Botswana,4,0,0,0
Brazil,4,0,0,47.516
Brunei,4,0,0,0
Bulgaria,2,385.698,24.322,176.298
Burkina Faso,4,0,0,0
Burundi,4,0,0,0.336
Cambodia,4,0,0,0.06
Cameroon,4,0,0,11.678
Canada,1,0,0,61.894
Cape Verde,1,0,0,98.923
Central African Republic,4,0,0,0
Chad,4,0,0,0.913
Chile,1,0,0,84.117
China,4,0,0,0.022
Colombia,0,0,0,179.569
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0,0,0
Cote d'Ivoire,4,0,0,0
Croatia,3,267.218,0,530.781
Cuba,4,0,0,4.238
Cyprus,0,0,0,224.912
Czechia,3,699.039,108.6,610.889
Democratic Republic of Congo,4,0,0,0.748
Denmark,0,26.933,3.28,163.668
Djibouti,4,0,0,2.024
Dominica,4,0,0,0
Dominican Republic,4,0,0,28.946
Ecuador,1,0,0,56.793
Egypt,4,0,0,1.769
El Salvador,1,0,0,87.879
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,1,35.431,3.015,60.307
Eswatini,4,0,0,6.896
Ethiopia,4,0,0,3.601
Fiji,4,0,0,0
Finland,4,0,0,32.126
France,3,367.806,54.678,709.17
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,5,0,0,448.965
Germany,1,0,0,149.862
Ghana,4,0,0,2.221
Greece,1,0,0,160.989
Grenada,4,0,0,0
Guatemala,4,0,0,9.21
Guinea,4,0,0,9.366
Guinea-Bissau,4,0,0,0
Guyana,1,0,0,58.483
Haiti,4,0,0,0
Honduras,1,0,0,133.675
Hungary,3,435.284,0,401.435
Iceland,2,210.989,0,73.26
India,4,0,0,32.776
Indonesia,4,0,0,9.857
International,4,0,0,0
Iran,1,0,0,91.901
Iraq,1,0,0,66.082
Ireland,1,65.819,8.911,110.576
Israel,1,0,0,76.021
Italy,3,344.697,32.07,494.61
Jamaica,4,0,0,12.495
Japan,4,0,0,4.87
Jordan,0,0,0,319.411
Kazakhstan,4,0,0,36.268
Kenya,4,0,0,12.739
Kosovo,4,0,0,0
Kuwait,1,0,0,142.37
Kyrgyzstan,4,0,0,0
Laos,4,0,0,0
Latvia,2,118.227,0,128.3
Lebanon,0,0,0,203.503
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,1,0,0,138.256
Liechtenstein,5,0,0,471.983
Lithuania,0,0,0,328.767
Luxembourg,2,285.953,46.328,0
Madagascar,4,0,0,0
Malawi,4,0,0,0.105
Malaysia,4,0,0,29.568
Maldives,1,0,0,77.7
Mali,4,0,0,0.543
Malta,0,0,0,317.073
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0.215
Mauritius,4,0,0,3.932
Mexico,4,0,0,34.359
Moldova,1,0,0,134.359
Monaco,0,0,0,178.371
Mongolia,4,0,0,0.915
Montenegro,5,0,0,593.89
Morocco,1,0,0,93.74
Mozambique,4,0,0,3.807
Myanmar,4,0,0,12.847
