country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,1.541
Albania,1,0,0,35.444
Algeria,2,0,0,13.705
Andorra,2,0,0,0
Angola,2,0,0,1.491
Antigua and Barbuda,2,0,0,0
Argentina,1,0,0,71.312
Armenia,4,0,0,155.573
Australia,2,0,0,14.157
Austria,2,9.66,1.221,14.878
Azerbaijan,1,0,0,49.018
Bahamas,2,0,0,22.886
Bahrain,5,0,0,312.062
Bangladesh,2,0,0,16.449
Barbados,2,0,0,0
Belarus,2,0,0,18.097
Belgium,2,13.892,2.589,17.861
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,4,0,0,174.419
Bosnia and Herzegovina,1,0,0,77.115
Botswana,2,0,0,0
Brazil,4,0,0,134.231
Brunei,2,0,0,0
Bulgaria,0,87.214,4.749,28.208
Burkina Faso,2,0,0,0.096
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,8.373
Cape Verde,4,0,0,134.895
Central African Republic,2,0,0,19.877
Chad,2,0,0,0.122
Chile,4,0,0,125.914
China,2,0,0,0.011
Colombia,4,0,0,168.229
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,4,0,0,114.25
Cote d'Ivoire,2,0,0,8.189
Croatia,3,33.859,0,28.256
Cuba,2,0,0,0.088
Cyprus,2,0,0,4.567
Czechia,2,6.817,1.774,10.552
Democratic Republic of Congo,2,0,0,0.837
Denmark,2,2.762,0.345,0
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,4,0,0,129.61
Ecuador,1,0,0,53.165
Egypt,2,0,0,6.821
El Salvador,1,0,0,46.406
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,3.015,1.508,0.754
Eswatini,4,0,0,94.814
Ethiopia,2,0,0,2.992
Fiji,2,0,0,0
Finland,2,0,0,3.068
France,0,101.327,6.894,0
Gabon,2,0,0,0
Gambia,2,0,0,6.207
Georgia,2,0,0,2.005
Germany,2,0,0,4.547
Ghana,2,0,0,15.705
Greece,2,0,0,1.823
Grenada,2,0,0,0
Guatemala,5,0,0,236.275
Guinea,2,0,0,4.645
Guinea-Bissau,2,0,0,11.179
Guyana,2,0,0,8.9
Haiti,2,0,0,6.841
Honduras,4,0,0,105.809
Hungary,2,8.592,0,2.277
Iceland,2,0,0,5.861
India,2,0,0,28.041
Indonesia,2,0,0,6.405
International,2,0,0,0
Iran,2,0,0,25.788
Iraq,1,0,0,50.942
Ireland,2,2.025,1.62,4.05
Israel,4,0,0,167.292
Italy,2,13.347,0.827,4.118
Jamaica,2,0,0,2.026
Japan,2,0,0,6.657
Jordan,2,0,0,0.49
Kazakhstan,2,0,0,0
Kenya,2,0,0,12.795
Kosovo,1,0,0,75.022
Kuwait,4,0,0,159.932
Kyrgyzstan,5,0,0,1763.437
Laos,2,0,0,0
Latvia,2,1.59,0,2.121
Lebanon,2,0,0,10.988
Lesotho,2,0,0,22.406
Liberia,2,0,0,0.593
Libya,2,0,0,12.661
Liechtenstein,2,0,0,26.221
Lithuania,2,0,0,2.571
Luxembourg,4,76.68,9.585,118.215
Madagascar,2,0,0,13.795
Malawi,2,0,0,0.261
Malaysia,2,0,0,0.278
Maldives,1,0,0,31.45
Mali,2,0,0,0.247
Malta,2,0,0,2.265
Marshall Islands,2,0,0,0
Mauritania,2,0,0,22.152
Mauritius,2,0,0,0
Mexico,1,0,0,59.062
Moldova,1,0,0,74.369
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,4,0,0,170.365
Morocco,2,0,0,7.83
Mozambique,2,0,0,1.056
Myanmar,2,0,0,0.018
Namibia,1,0,0,49.195
Nepal,2,0,0,1.956
Netherlands,2,0,1.459,7.412
New Zealand,2,0,0,0.622
Nicaragua,2,0,0,0
Niger,2,0,0,0.083
