country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,5.395
Albania,1,0,0,223.782
Algeria,4,0,0,23.375
Andorra,5,0,0,996.57
Angola,4,0,0,2.404
Antigua and Barbuda,4,0,0,10.212
Argentina,2,0,0,190.128
Armenia,3,0,0,527.464
Australia,4,0,0,0.471
Austria,0,429.361,78.722,644.209
Azerbaijan,1,0,0,342.138
Bahamas,4,0,0,22.886
Bahrain,2,0,0,99.319
Bangladesh,4,0,0,13.091
Barbados,4,0,0,3.48
Belarus,2,0,0,158.318
Belgium,0,394.319,92.41,273.003
Belize,1,0,0,221.316
Benin,4,0,0,4.784
Bhutan,4,0,0,0
Bolivia,4,0,0,11.051
Bosnia and Herzegovina,3,0,0,484.331
Botswana,4,0,0,0
Brazil,1,0,0,225.339
Brunei,4,0,0,0
Bulgaria,0,942.369,59.006,534.22
Burkina Faso,4,0,0,0.957
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,1.733
Canada,2,0,0,131.365
Cape Verde,1,0,0,226.624
Central African Republic,4,0,0,0
Chad,4,0,0,0.365
Chile,4,0,0,52.573
China,4,0,0,0.074
Colombia,2,0,0,166.991
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,1,0,0,261.086
Cote d'Ivoire,4,0,0,0.455
Croatia,0,520.307,0,877.653
Cuba,4,0,0,6.71
Cyprus,1,0,0,289.988
Czechia,0,486.507,70.688,250.351
Democratic Republic of Congo,4,0,0,0.614
Denmark,1,43.334,7.251,204.24
Djibouti,4,0,0,1.012
Dominica,4,0,0,0
Dominican Republic,4,0,0,26.272
Ecuador,4,0,0,45.004
Egypt,4,0,0,3.567
El Salvador,4,0,0,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,1,145.491,14.323,287.967
Eswatini,4,0,0,21.549
Ethiopia,4,0,0,4.506
Fiji,4,0,0,0
Finland,2,24.185,3.79,65.515
France,0,458.747,63.364,241.262
Gabon,4,0,0,10.334
Gambia,4,0,0,0.414
Georgia,3,0,0,769.833
Germany,1,0,0,390.134
Ghana,4,0,0,1.319
Greece,1,0,0,206.369
Grenada,4,0,0,0
Guatemala,4,0,0,35.723
Guinea,4,0,0,5.026
