country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,1.182
Albania,0,0,0,52.818
Algeria,4,0,0,8.939
Andorra,4,0,0,0
Angola,4,0,0,1.126
Antigua and Barbuda,4,0,0,0
Argentina,1,0,0,118.418
Armenia,0,0,0,59.395
Australia,4,0,0,4.078
Austria,2,10.326,2.554,21.207
Azerbaijan,2,0,0,16.668
Bahamas,0,0,0,48.316
Bahrain,1,0,0,171.605
Bangladesh,2,0,0,11.98
Barbados,4,0,0,10.439
Belarus,2,0,0,19.366
Belgium,0,26.921,7.507,40.381
Belize,0,0,0,45.269
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,0,0,0,61.852
Bosnia and Herzegovina,4,0,0,0
Botswana,4,0,0,0
Brazil,1,0,0,110.186
Brunei,4,0,0,0
Bulgaria,5,107.218,10.65,22.451
Burkina Faso,4,0,0,1.1
Burundi,4,0,0,0.084
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,4,0,0,6.809
Cape Verde,1,0,0,97.124
Central African Republic,4,0,0,0
Chad,4,0,0,0.244
Chile,1,0,0,102.374
China,4,0,0,0.028
Colombia,1,0,0,157.931
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,1,0,0,144.48
Cote d'Ivoire,4,0,0,3.677
Croatia,0,37.756,0,66.987
Cuba,4,0,0,5.739
Cyprus,4,0,0,4.567
Czechia,2,11.486,2.241,12.419
Democratic Republic of Congo,4,0,0,0.212
Denmark,2,3.28,0.345,13.466
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,0,0,0,55.31
Ecuador,0,0,0,38.542
Egypt,4,0,0,1.007
El Salvador,2,0,0,31.143
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,9.046,0,5.277
Eswatini,2,0,0,31.03
Ethiopia,2,0,0,14.248
Fiji,4,0,0,0
Finland,4,0,0,2.527
France,5,71.744,5.684,75.023
Gabon,4,0,0,0
Gambia,1,0,0,102.621
Georgia,4,0,0,4.262
Germany,4,0,0,7.555
Ghana,4,0,0,5.793
Greece,2,0,0,27.151
Grenada,4,0,0,0
Guatemala,2,0,0,18.531
Guinea,4,0,0,2.665
Guinea-Bissau,4,0,0,0
Guyana,0,0,0,38.141
Haiti,4,0,0,2.806
Honduras,0,0,0,53.309
Hungary,4,6.107,0,2.277
Iceland,2,2.93,0,17.582
India,0,0,0,44.498
Indonesia,4,0,0,7.447
International,4,0,0,0
Iran,2,0,0,25.157
Iraq,0,0,0,81.82
Ireland,2,4.253,1.215,12.354
Israel,1,0,0,111.489
Italy,2,17.201,1.141,19.996
Jamaica,0,0,0,61.8
Japan,4,0,0,5.867
Jordan,4,0,0,3.234
Kazakhstan,0,0,0,51.127
Kenya,4,0,0,4.575
Kosovo,0,0,0,57.43
Kuwait,1,0,0,133.706
Kyrgyzstan,2,0,0,20.539
Laos,4,0,0,0
Latvia,4,2.121,0,2.121
Lebanon,0,0,0,74.281
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,2,0,0,15.061
Luxembourg,5,49.523,1.598,20.768
Madagascar,4,0,0,1.806
Malawi,4,0,0,1.673
Malaysia,4,0,0,0.309
Maldives,3,0,0,220.149
Mali,4,0,0,0.296
Malta,0,0,0,79.268
Marshall Islands,4,0,0,0
Mauritania,4,0,0,2.366
Mauritius,4,0,0,0
Mexico,2,0,0,30.621
Moldova,1,0,0,100.645
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,0,0,0,47.766
Morocco,0,0,0,41.641
Mozambique,4,0,0,2.911
Myanmar,4,0,0,0.165
Namibia,1,0,0,124.365
Nepal,2,0,0,28.074
Netherlands,2,0,3.093,30.289
New Zealand,4,0,0,1.866
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0,1.562
North Macedonia,0,0,0,65.759
Norway,4,0,0,4.427
Oman,4,0,0,0
Pakistan,4,0,0,4.921
Palestine,0,0,0,63.904
Panama,3,0,0,329.102
Papua New Guinea,4,0,0,4.471
Paraguay,2,0,0,36.313
Peru,3,0,0,278.086
Philippines,2,0,0,21.464
Poland,5,57.997,0,15.351
Portugal,5,31.088,4.609,14.22
Qatar,0,0,0,84.344
Romania,0,0,24.951,49.954
Russia,2,0,0,32.871
Rwanda,2,0,0,15.441
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,2,0,0,31.855
Senegal,4,0,0,5.913
Serbia,2,0,0,16.019
Seychelles,4,0,0,0
Sierra Leone,4,0,0,1.504
Singapore,2,0,0,14.871
Slovakia,4,6.777,0,7.326
Slovenia,2,8.177,0,16.355
